t_s,i_a,u_v
0.000000,0.3937,0.0735
0.000659,0.1937,0.1720
0.000848,0.3937,0.1981
0.001020,0.3937,0.2230
0.001194,0.3937,0.2482
0.001366,0.3937,0.2732
0.001663,0.3937,0.3162
0.001868,0.5937,0.3442
0.002041,0.5937,0.3688
0.002213,0.5937,0.3933
0.002385,0.5937,0.4178
0.002646,0.5937,0.4550
0.002835,0.5937,0.4819
0.003007,0.5937,0.5064
0.003179,0.5937,0.5309
0.003351,0.5937,0.5554
0.003613,0.7937,0.5908
0.003821,0.7937,0.6199
0.003995,0.7937,0.6443
0.004167,0.9937,0.6666
0.004339,0.9937,0.6903
0.004598,1.1937,0.7240
0.004793,0.9937,0.7520
0.004965,0.9937,0.7757
0.005138,1.1937,0.7978
0.005310,1.1937,0.8210
0.005568,2.1937,0.8462
0.005777,1.5937,0.8772
0.005951,1.7937,0.8981
0.006123,1.7937,0.9200
0.006297,1.7937,0.9422
0.006550,1.9937,0.9726
0.006745,1.9937,0.9969
0.006917,1.9937,1.0184
0.007089,1.9937,1.0399
0.007262,2.1937,1.0598
0.007520,2.3937,1.0895
0.007729,2.3937,1.1146
0.007902,2.3937,1.1353
0.008074,2.3937,1.1560
0.008248,2.3937,1.1769
0.008500,2.3937,1.2071
0.008695,2.5937,1.2287
0.008867,2.9937,1.2455
0.009039,2.9937,1.2649
0.009211,2.9937,1.2842
0.009470,2.9937,1.3134
0.009679,3.1937,1.3351
0.009853,3.1937,1.3542
0.010025,3.3937,1.3714
0.010197,3.3937,1.3899
0.010449,3.5937,1.4151
0.010645,3.5937,1.4357
0.010817,3.5937,1.4537
0.010989,3.5937,1.4718
0.011161,3.7937,1.4882
0.011420,3.7937,1.5147
0.011629,3.9937,1.5343
0.011802,4.1937,1.5499
0.011974,4.7937,1.5616
0.012148,4.7937,1.5773
0.012400,4.7937,1.6000
0.012590,4.7937,1.6171
0.012768,4.9937,1.6314
0.012940,4.9937,1.6464
0.013112,4.9937,1.6615
0.013371,4.9937,1.6841
0.013573,5.1937,1.7000
0.013753,5.1937,1.7153
