t_s,i_a,u_v
0.000000,0.1437,0.1476
0.000634,0.1437,0.3767
0.000820,0.3437,0.4351
0.000992,0.7437,0.4774
0.001164,0.3437,0.5491
0.001336,0.3437,0.6087
0.001629,0.7437,0.6893
0.001819,0.5437,0.7584
0.001991,0.5437,0.8154
0.002163,0.7437,0.8638
0.002335,0.7437,0.9182
0.002596,0.9437,0.9909
0.002790,0.9437,1.0495
0.002962,1.5437,1.0754
0.003136,1.7437,1.1115
0.003308,1.9437,1.1445
0.003560,2.1437,1.1920
0.003754,2.1437,1.2332
0.003926,2.1437,1.2698
0.004098,2.1437,1.3063
0.004270,2.3437,1.3342
0.004522,2.3437,1.3840
0.004721,2.7437,1.4053
0.004893,2.9437,1.4255
0.005065,2.9437,1.4518
0.005240,3.1437,1.4699
0.005492,3.3437,1.4949
0.005688,3.3437,1.5190
0.005860,3.5437,1.5316
0.006032,3.5437,1.5502
0.006204,3.7437,1.5602
0.006456,3.7437,1.5838
0.006656,4.5437,1.5662
0.006828,3.9437,1.5980
0.007000,3.9437,1.6115
0.007172,4.5437,1.5991
0.007424,4.7437,1.5978
0.007620,4.7437,1.6016
0.007792,4.7437,1.6048
0.007964,4.7437,1.6081
0.008136,4.9437,1.6028
0.008388,4.9437,1.6038
0.008587,4.7437,1.6137
0.008759,4.9437,1.6083
0.008931,4.9437,1.6091
0.009103,5.1437,1.6011
0.009355,5.1437,1.5984
0.009545,5.1437,1.5964
0.009724,4.9437,1.6032
0.009896,7.5437,1.4916
0.010068,4.9437,1.5714
0.010323,4.9437,1.5725
0.010517,5.1437,1.5643
0.010695,6.3437,1.5101
0.010867,4.9437,1.5533
0.011039,4.9437,1.5541
0.011291,5.3437,1.5355
0.011481,4.9437,1.5484
0.011659,5.1437,1.5404
0.011831,5.1437,1.5386
0.012004,5.3437,1.5281
0.012256,5.1437,1.5315
0.012449,5.1437,1.5294
0.012628,5.1437,1.5275
0.012800,5.1437,1.5257
0.012972,5.1437,1.5238
0.013226,4.9437,1.5310
0.013415,5.1437,1.5229
0.013593,4.9437,1.5297
0.013765,5.1437,1.5218
0.013937,4.9437,1.5286
0.014189,5.1437,1.5198
0.014383,4.9437,1.5267
0.014555,4.9437,1.5274
0.014733,4.9437,1.5282
0.014905,4.9437,1.5289
0.015157,4.9437,1.5299
0.015346,5.3437,1.5129
0.015519,5.1437,1.5172
0.015697,5.1437,1.5153
