t_s,i_a,u_v
0.000000,1.0875,0.0250
0.000566,1.0875,0.0250
0.000702,0.6875,0.0250
0.000819,6.6875,0.0250
0.000946,0.6875,0.0250
0.001063,0.6875,0.0250
