t_s,i_a,u_v
0.000000,0.3937,0.0000
0.000478,0.3937,0.3366
0.000829,0.3937,0.5837
0.001009,0.5937,0.7035
0.001182,0.5937,0.8185
0.001354,0.5937,0.9329
0.001526,0.7937,1.0406
0.001800,1.1937,1.1907
0.002011,1.9937,1.2734
0.002184,1.9937,1.3411
0.002356,2.5937,1.3884
0.002528,2.1937,1.4490
0.002786,3.5937,1.4695
0.002979,2.5937,1.5225
0.003152,3.9937,1.5227
0.003324,2.9937,1.5565
0.003499,3.1937,1.5841
0.003755,3.3937,1.6144
0.003964,3.5937,1.6309
0.004137,3.7937,1.6379
0.004309,3.9937,1.6381
0.004481,3.9937,1.6383
0.004732,3.9937,1.6386
0.004925,4.7937,1.6087
0.005098,4.1937,1.6022
0.005270,4.7937,1.5755
0.005444,4.7937,1.5486
0.005700,4.9937,1.4989
0.005911,4.9937,1.4579
0.006084,4.9937,1.4244
0.006256,6.5937,1.3373
0.006428,4.9937,1.3039
0.006679,4.7937,1.2650
0.006872,4.7937,1.2351
0.007045,4.7937,1.2083
0.007217,4.7937,1.1816
0.007392,4.1937,1.1750
0.007649,4.1937,1.1653
0.007860,4.1937,1.1573
0.008033,3.9937,1.1575
0.008205,3.7937,1.1644
0.008377,3.7937,1.1713
0.008627,3.7937,1.1814
0.008814,3.7937,1.1889
0.008993,3.7937,1.1962
0.009165,3.7937,1.2031
0.009340,3.7937,1.2101
0.009596,3.7937,1.2204
0.009801,3.7937,1.2287
0.009981,3.7937,1.2359
0.010153,3.1937,1.2630
0.010325,3.7937,1.2699
0.010578,3.7937,1.2801
0.010765,3.7937,1.2877
0.010944,3.7937,1.2949
0.011116,3.9937,1.2951
0.011288,3.7937,1.3020
0.011545,3.7937,1.3124
0.011750,3.7937,1.3206
0.011929,3.7937,1.3278
0.012101,3.5937,1.3415
0.012272,3.7937,1.3484
0.012526,3.9937,1.3487
0.012713,3.9937,1.3489
0.012892,3.7937,1.3561
0.013064,3.9937,1.3563
0.013236,3.9937,1.3565
0.013493,3.9937,1.3568
0.013698,3.7937,1.3651
0.013877,3.9937,1.3653
0.014049,3.7937,1.3722
0.014221,3.9937,1.3725
0.014474,3.9937,1.3728
0.014661,4.3937,1.3584
0.014840,3.9937,1.3586
0.015012,4.7937,1.3319
0.015199,4.1937,1.3249
0.015456,3.9937,1.3252
0.015661,4.1937,1.3174
0.015840,3.9937,1.3177
0.016012,4.7937,1.2910
0.016202,3.3937,1.3135
0.016453,3.9937,1.3138
0.016640,3.9937,1.3140
0.016813,3.7937,1.3210
0.016999,3.9937,1.3212
0.017200,3.9937,1.3215
0.017458,3.9937,1.3218
0.017663,3.9937,1.3220
0.017842,3.9937,1.3222
0.018014,4.3937,1.3090
0.018323,3.9937,1.3094
0.018641,3.9937,1.3098
0.018844,3.9937,1.3100
0.019016,3.9937,1.3102
0.019187,3.9937,1.3105
0.019359,3.9937,1.3107
0.019632,3.9937,1.3110
0.019839,3.9937,1.3113
0.020011,4.1937,1.3047
0.020183,3.9937,1.3050
0.020355,3.9937,1.3052
0.020617,3.9937,1.3055
0.020814,3.9937,1.3057
0.020991,3.7937,1.3129
0.021163,3.9937,1.3131
0.021335,3.9937,1.3133
0.021593,3.9937,1.3136
0.021789,3.9937,1.3138
0.021967,3.9937,1.3140
0.022139,3.9937,1.3143
0.022311,4.1937,1.3078
0.022563,3.9937,1.3081
0.022759,3.9937,1.3083
0.022937,3.9937,1.3085
