t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000476,0.5937,0.2842
0.000830,0.5937,0.4955
0.001020,0.5937,0.6089
0.001192,0.5937,0.7116
0.001364,0.7937,0.8083
0.001536,0.5937,0.9110
0.001829,0.7937,1.0756
0.002035,0.9937,1.1841
0.002207,2.1937,1.2386
0.002379,1.7937,1.3051
0.002551,2.3937,1.3535
0.002810,2.1937,1.4355
0.003007,2.5937,1.4841
0.003179,2.3937,1.5325
0.003351,2.3937,1.5809
0.003523,2.9937,1.6112
0.003782,3.1937,1.6478
0.003992,3.1937,1.6775
0.004163,3.5937,1.6897
0.004336,3.5937,1.7020
0.004508,3.1937,1.7263
0.004761,3.9937,1.7266
0.004957,4.7937,1.6993
0.005129,4.3937,1.6875
0.005301,4.9937,1.6575
0.005473,4.9937,1.6275
0.005730,4.9937,1.5828
0.005941,4.9937,1.5460
0.006113,4.9937,1.5161
0.006284,4.9937,1.4863
0.006459,4.9937,1.4558
0.006713,4.9937,1.4116
0.006910,4.9937,1.3773
0.007082,4.9937,1.3473
0.007254,4.9937,1.3174
0.007426,4.9937,1.2874
0.007683,4.7937,1.2516
0.007894,4.7937,1.2223
0.008066,4.7937,1.1984
0.008238,3.9937,1.1986
0.008410,4.1937,1.1927
0.008663,3.9937,1.1930
0.008860,3.7937,1.2001
0.009032,3.9937,1.2003
0.009204,3.7937,1.2065
0.009376,3.7937,1.2127
0.009634,3.9937,1.2130
0.009845,3.7937,1.2206
0.010017,3.7937,1.2269
0.010189,3.7937,1.2331
0.010361,3.7937,1.2393
0.010614,3.5937,1.2573
0.010805,3.5937,1.2709
0.010983,3.5937,1.2836
0.011155,3.5937,1.2958
0.011327,3.5937,1.3081
0.011588,3.5937,1.3267
0.011792,3.5937,1.3412
0.011970,3.7937,1.3476
0.012142,3.7937,1.3538
0.012314,3.7937,1.3601
0.012568,3.7937,1.3692
0.012759,3.7937,1.3761
0.012937,3.9937,1.3763
0.013109,3.9937,1.3765
0.013281,3.7937,1.3827
0.013539,3.9937,1.3830
0.013743,3.7937,1.3904
0.013921,3.9937,1.3906
0.014093,3.9937,1.3908
0.014265,3.9937,1.3910
0.014519,3.9937,1.3913
0.014710,4.1937,1.3848
0.014887,4.1937,1.3788
0.015059,4.1937,1.3729
0.015374,3.9937,1.3733
0.015673,4.1937,1.3631
0.015865,4.1937,1.3566
0.016042,3.9937,1.3568
0.016214,4.7937,1.3329
0.016389,3.9937,1.3331
0.016656,3.9937,1.3333
0.016860,4.1937,1.3264
0.017037,3.9937,1.3266
0.017209,4.1937,1.3208
0.017381,3.9937,1.3210
0.017640,5.1937,1.2668
0.017832,4.1937,1.2603
0.018009,3.9937,1.2604
0.018181,3.9937,1.2606
0.018353,3.3937,1.2789
0.018610,3.7937,1.2882
0.018808,3.7937,1.2954
0.018991,3.7937,1.3020
0.019163,3.9937,1.3022
0.019335,3.7937,1.3084
0.019587,3.7937,1.3175
0.019773,3.9937,1.3177
0.019956,5.7937,1.2602
0.020128,3.9937,1.2604
0.020300,3.7937,1.2666
0.020556,3.7937,1.2758
0.020754,3.7937,1.2830
0.020938,3.7937,1.2896
0.021109,3.9937,1.2898
0.021281,3.7937,1.2960
0.021534,3.7937,1.3052
0.021719,3.7937,1.3119
0.021902,3.5937,1.3249
0.022074,3.7937,1.3311
0.022246,3.7937,1.3373
0.022502,3.9937,1.3376
0.022701,3.7937,1.3448
0.022884,3.7937,1.3514
0.023056,3.7937,1.3576
0.023228,3.9937,1.3578
0.023480,3.7937,1.3669
0.023665,3.9937,1.3671
0.023848,3.7937,1.3738
0.024020,3.9937,1.3740
0.024192,3.9937,1.3741
0.024448,3.9937,1.3744
0.024647,3.9937,1.3746
0.024830,3.9937,1.3748
0.025002,5.1937,1.3389
0.025200,4.1937,1.3321
0.025465,3.9937,1.3324
0.025651,3.7937,1.3391
0.025834,3.9937,1.3393
0.026006,3.9937,1.3395
0.026199,3.9937,1.3397
0.026460,3.7937,1.3492
0.026665,3.9937,1.3494
0.026849,3.9937,1.3496
0.027020,3.9937,1.3498
0.027192,3.9937,1.3500
0.027448,4.1937,1.3413
0.027634,3.9937,1.3415
0.027811,4.1937,1.3355
0.027997,3.9937,1.3357
0.028199,4.1937,1.3288
0.028469,3.9937,1.3291
0.028670,3.9937,1.3293
0.028847,3.9937,1.3295
0.029019,3.9937,1.3297
0.029199,3.9937,1.3299
0.029455,3.9937,1.3302
0.029643,3.9937,1.3304
0.029815,4.1937,1.3246
0.029993,3.9937,1.3248
0.030207,3.9937,1.3250
0.030468,3.9937,1.3253
0.030654,3.7937,1.3320
0.030833,3.9937,1.3322
0.031005,3.9937,1.3324
0.031202,3.9937,1.3326
0.031490,3.9937,1.3329
0.031690,3.9937,1.3332
0.031869,4.1937,1.3271
0.032041,3.9937,1.3273
0.032213,3.9937,1.3275
0.032468,3.9937,1.3277
0.032655,5.5937,1.2755
0.032834,3.7937,1.2820
0.033006,5.7937,1.2279
0.033203,3.7937,1.2350
0.033467,3.7937,1.2446
0.033667,3.9937,1.2448
0.033846,3.7937,1.2512
0.034018,3.7937,1.2575
0.034198,3.7937,1.2640
0.034453,3.7937,1.2732
0.034641,3.5937,1.2866
0.034814,3.9937,1.2868
0.034992,3.7937,1.2932
0.035200,3.7937,1.3007
