t_s,i_a,u_v
0.000000,0.0563,0.0000
0.000472,0.4563,0.0028
0.000809,0.2563,0.0056
0.000997,0.2563,0.0071
0.001172,0.4563,0.0082
0.001344,0.2563,0.0096
0.001516,0.2563,0.0110
0.001792,0.2563,0.0133
0.002006,0.0563,0.0155
0.002180,0.2563,0.0169
0.002352,0.0563,0.0187
0.002524,0.2563,0.0201
0.002771,0.2563,0.0222
0.002960,0.2563,0.0237
0.003134,0.2563,0.0251
0.003306,-0.5437,0.0281
0.003478,0.0563,0.0298
0.003730,0.0563,0.0325
0.003941,0.2563,0.0342
0.004115,0.2563,0.0356
0.004287,0.2563,0.0370
0.004459,0.2563,0.0384
0.004712,0.2563,0.0405
0.004900,0.4563,0.0417
0.005074,0.2563,0.0431
0.005246,0.0563,0.0449
0.005418,0.0563,0.0467
0.005667,0.2563,0.0487
0.005879,0.2563,0.0504
0.006053,0.2563,0.0519
0.006225,0.0563,0.0537
0.006397,0.2563,0.0551
0.006643,0.0563,0.0576
0.006830,0.0563,0.0596
0.007004,0.0563,0.0614
0.007176,0.2563,0.0628
0.007348,0.2563,0.0642
0.007597,0.4563,0.0657
0.007802,0.2563,0.0674
0.007982,0.2563,0.0689
0.008154,2.0563,0.0669
0.008327,0.0563,0.0687
0.008572,0.2563,0.0707
0.008755,0.0563,0.0726
0.008935,0.0563,0.0744
0.009107,0.2563,0.0759
0.009279,0.0563,0.0776
0.009528,0.2563,0.0797
0.009734,0.2563,0.0814
0.009915,0.2563,0.0829
0.010086,0.2563,0.0843
0.010258,0.0563,0.0860
0.010504,0.2563,0.0881
0.010687,0.2563,0.0896
0.010867,0.2563,0.0910
0.011039,0.2563,0.0925
0.011211,0.2563,0.0939
0.011464,0.2563,0.0959
0.011669,0.2563,0.0976
0.011849,2.0563,0.0955
0.012021,0.2563,0.0969
0.012193,0.2563,0.0983
0.012439,0.0563,0.1009
0.012621,0.2563,0.1024
0.012796,0.2563,0.1038
0.013000,0.4563,0.1051
0.013200,0.2563,0.1067
0.013453,0.0563,0.1093
0.013659,0.0563,0.1115
0.013839,0.2563,0.1130
0.014011,0.2563,0.1144
0.014321,0.2563,0.1169
