t_s,i_a,u_v
0.000000,0.0563,0.0294
0.000458,0.2563,0.0495
0.000806,0.2563,0.0663
0.000994,0.2563,0.0754
0.001166,0.2563,0.0837
0.001338,0.0563,0.0945
0.001510,0.2563,0.1008
0.001819,0.0563,0.1188
0.002019,0.2563,0.1265
0.002191,0.2563,0.1348
0.002367,0.2563,0.1432
0.002539,0.2563,0.1515
0.002796,0.2563,0.1639
0.002997,0.2563,0.1736
0.003169,0.2563,0.1819
0.003341,0.4563,0.1876
0.003513,0.2563,0.1979
0.003776,0.2563,0.2106
0.003976,0.2563,0.2202
0.004148,0.4563,0.2259
0.004320,0.2563,0.2362
0.004492,0.4563,0.2419
0.004756,0.2563,0.2566
0.004956,0.4563,0.2635
0.005128,0.4563,0.2712
0.005300,0.4563,0.2789
0.005472,0.2563,0.2892
0.005732,0.4563,0.2988
0.005932,0.4563,0.3077
0.006104,0.4563,0.3154
0.006275,0.4563,0.3231
0.006448,0.4563,0.3308
0.006705,0.4563,0.3423
0.006905,0.4563,0.3512
0.007077,0.4563,0.3589
0.007249,0.4563,0.3666
0.007425,0.4563,0.3745
0.007685,0.4563,0.3861
0.007885,0.4563,0.3950
0.008057,0.4563,0.4027
0.008229,0.4563,0.4104
0.008401,0.4563,0.4181
0.008659,0.4563,0.4296
0.008859,0.4563,0.4386
0.009031,0.6563,0.4436
0.009203,0.6563,0.4507
0.009375,0.6563,0.4578
0.009635,0.6563,0.4685
0.009836,0.6563,0.4768
0.010008,0.6563,0.4839
0.010180,0.6563,0.4909
0.010352,0.6563,0.4980
0.010609,0.6563,0.5086
0.010809,0.6563,0.5168
0.010981,0.6563,0.5239
0.011153,0.6563,0.5310
0.011327,0.6563,0.5382
0.011587,0.6563,0.5489
0.011781,0.4563,0.5596
0.011959,0.6563,0.5649
0.012131,0.6563,0.5720
0.012303,0.8563,0.5764
0.012562,0.6563,0.5891
0.012756,0.8563,0.5944
0.012934,0.8563,0.6011
0.013106,0.8563,0.6076
0.013278,0.8563,0.6141
0.013538,0.8563,0.6239
0.013733,0.8563,0.6312
0.013911,0.8563,0.6379
0.014083,0.8563,0.6444
0.014255,0.8563,0.6509
0.014513,0.8563,0.6606
0.014707,0.8563,0.6679
0.014885,0.8563,0.6746
0.015057,0.8563,0.6811
0.015385,1.0563,0.6903
0.015699,1.0563,0.7010
0.015906,0.8563,0.7108
0.016078,1.0563,0.7147
0.016250,1.0563,0.7205
0.016426,0.8563,0.7292
0.016682,1.0563,0.7359
0.016875,0.8563,0.7452
0.017047,1.0563,0.7491
0.017219,1.0563,0.7549
0.017391,1.6563,0.7530
0.017658,1.6563,0.7593
0.017866,1.6563,0.7642
0.018038,1.6563,0.7683
0.018210,1.6563,0.7723
0.018382,1.6563,0.7764
0.018643,1.6563,0.7825
0.018837,1.0563,0.7952
0.019009,1.6563,0.7932
0.019181,1.8563,0.7947
0.019353,1.8563,0.7981
0.019615,1.6563,0.8063
0.019822,1.8563,0.8085
0.019994,1.6563,0.8145
0.020166,1.8563,0.8160
0.020338,1.8563,0.8195
0.020592,1.8563,0.8246
0.020780,2.2563,0.8230
0.020958,1.8563,0.8306
0.021130,1.8563,0.8341
0.021302,1.8563,0.8375
0.021567,1.8563,0.8428
0.021768,1.8563,0.8469
0.021946,1.8563,0.8505
0.022118,1.8563,0.8539
0.022290,2.2563,0.8522
0.022544,2.0563,0.8584
0.022732,2.0563,0.8615
0.022910,2.0563,0.8644
0.023082,1.8563,0.8699
0.023254,2.0563,0.8707
0.023517,2.0563,0.8751
0.023719,2.0563,0.8785
0.023897,1.8563,0.8840
0.024069,2.0563,0.8849
0.024241,2.0563,0.8877
0.024495,2.2563,0.8890
0.024683,2.0563,0.8942
0.024860,2.0563,0.8971
0.025032,2.0563,0.9000
0.025205,2.0563,0.9028
0.025467,2.2563,0.9042
0.025668,2.2563,0.9069
0.025846,2.0563,0.9118
0.026018,2.2563,0.9121
0.026190,2.8563,0.9065
0.026444,2.2563,0.9158
0.026632,2.0563,0.9209
0.026810,2.2563,0.9213
0.026982,2.0563,0.9261
0.027186,2.0563,0.9295
0.027477,2.0563,0.9343
0.027678,2.2563,0.9350
0.027856,2.2563,0.9373
0.028028,2.2563,0.9395
0.028200,2.2563,0.9418
0.028455,2.2563,0.9451
0.028642,2.0563,0.9502
0.028820,2.2563,0.9505
0.028992,2.0563,0.9554
0.029186,2.8563,0.9479
0.029450,2.2563,0.9573
0.029651,2.2563,0.9599
0.029829,2.2563,0.9623
0.030001,2.2563,0.9645
0.030187,1.8563,0.9723
0.030441,2.2563,0.9716
0.030628,2.2563,0.9740
0.030800,2.2563,0.9763
0.030978,2.2563,0.9786
0.031189,2.2563,0.9814
0.031461,2.2563,0.9849
0.031648,2.4563,0.9847
0.031826,2.2563,0.9890
0.031998,2.4563,0.9887
0.032189,2.2563,0.9932
0.032453,2.2563,0.9966
0.032655,2.4563,0.9965
0.032833,2.2563,1.0009
0.033005,2.4563,1.0005
0.033185,3.4563,0.9891
0.033440,2.4563,1.0015
0.033627,2.4563,1.0033
0.033799,2.8563,0.9997
0.033985,3.6563,0.9896
0.034186,3.0563,0.9954
0.034450,2.4563,1.0039
0.034651,2.4563,1.0058
0.034829,2.4563,1.0075
0.035001,2.4563,1.0092
0.035187,2.2563,1.0136
0.035441,2.4563,1.0140
0.035628,2.4563,1.0158
0.035800,2.4563,1.0174
0.035978,2.4563,1.0191
0.036186,3.0563,1.0129
0.036448,2.6563,1.0185
0.036649,2.8563,1.0170
0.036827,2.4563,1.0227
0.036999,2.6563,1.0218
0.037185,3.2563,1.0149
0.037439,2.4563,1.0254
0.037626,2.4563,1.0271
0.037798,2.8563,1.0236
0.037985,2.4563,1.0294
0.038186,3.0563,1.0232
0.038448,2.4563,1.0317
0.038649,2.6563,1.0309
0.038827,2.8563,1.0293
0.038999,2.8563,1.0298
0.039185,3.4563,1.0223
0.039439,2.8563,1.0289
0.039627,2.8563,1.0294
0.039798,2.6563,1.0324
0.039985,3.4563,1.0229
0.040186,3.2563,1.0240
0.040448,2.8563,1.0287
0.040649,2.8563,1.0292
0.040828,2.8563,1.0296
0.041000,2.6563,1.0327
0.041185,3.2563,1.0258
0.041440,2.8563,1.0305
0.041627,2.8563,1.0310
0.041799,2.8563,1.0314
0.041986,3.6563,1.0212
0.042185,2.6563,1.0324
0.042463,2.4563,1.0371
0.042664,2.8563,1.0336
0.042842,2.4563,1.0393
0.043014,2.8563,1.0357
0.043186,2.8563,1.0362
0.043441,2.8563,1.0368
0.043628,2.6563,1.0399
0.043800,2.8563,1.0384
0.043985,3.6563,1.0282
0.044187,3.0563,1.0340
0.044458,2.8563,1.0367
0.044659,2.4563,1.0427
0.044838,3.0563,1.0365
0.045010,2.8563,1.0389
0.045259,2.6563,1.0424
0.045573,2.8563,1.0412
0.045770,2.8563,1.0417
0.045948,2.8563,1.0422
0.046120,2.8563,1.0426
0.046292,2.4563,1.0482
0.046558,3.0563,1.0420
0.046754,2.8563,1.0445
0.046932,2.8563,1.0449
0.047104,2.8563,1.0453
0.047276,2.8563,1.0458
0.047532,2.8563,1.0464
0.047728,2.8563,1.0469
0.047906,2.8563,1.0474
0.048078,2.8563,1.0478
0.048250,2.8563,1.0482
0.048515,2.6563,1.0518
0.048711,2.8563,1.0503
0.048889,2.4563,1.0560
0.049061,2.8563,1.0525
0.049233,2.8563,1.0529
0.049496,2.8563,1.0536
0.049692,2.8563,1.0541
0.049870,2.8563,1.0545
0.050042,2.8563,1.0549
0.050214,2.8563,1.0554
0.050473,2.8563,1.0560
0.050670,2.8563,1.0565
0.050848,3.0563,1.0544
0.051020,3.0563,1.0542
0.051192,2.2563,1.0644
0.051450,2.8563,1.0591
0.051646,2.8563,1.0596
0.051824,2.8563,1.0600
0.051996,2.8563,1.0605
0.052191,2.6563,1.0636
0.052454,2.8563,1.0623
0.052650,2.8563,1.0628
0.052828,2.8563,1.0633
0.053000,2.8563,1.0637
0.053186,3.2563,1.0588
0.053441,2.8563,1.0635
0.053638,2.8563,1.0640
0.053816,3.0563,1.0618
0.053988,2.8563,1.0642
0.054186,2.8563,1.0647
0.054452,2.8563,1.0654
0.054647,2.8563,1.0659
0.054825,2.8563,1.0664
0.054997,2.8563,1.0668
0.055188,3.0563,1.0646
0.055443,2.8563,1.0673
0.055638,2.8563,1.0677
0.055817,2.8563,1.0682
0.055988,3.0563,1.0660
0.056185,2.8563,1.0685
0.056474,3.0563,1.0662
0.056669,2.8563,1.0687
0.056847,2.8563,1.0692
0.057019,2.8563,1.0696
0.057191,2.4563,1.0753
0.057450,3.0563,1.0690
0.057645,3.0563,1.0688
0.057823,2.8563,1.0713
0.057995,2.8563,1.0717
0.058188,2.8563,1.0722
0.058449,2.8563,1.0728
0.058644,2.8563,1.0733
0.058822,2.8563,1.0738
0.058994,2.6563,1.0768
0.059186,3.2563,1.0700
0.059441,3.0563,1.0717
0.059636,2.6563,1.0769
0.059815,2.8563,1.0753
0.059987,2.2563,1.0836
0.060188,2.8563,1.0781
0.060451,3.0563,1.0758
0.060639,2.8563,1.0783
0.060818,3.0563,1.0761
0.060990,3.0563,1.0760
0.061186,3.2563,1.0731
0.061447,3.0563,1.0748
0.061643,3.0563,1.0746
0.061821,3.0563,1.0744
0.061993,3.0563,1.0743
0.062186,2.4563,1.0821
0.062441,3.0563,1.0759
0.062637,2.4563,1.0837
0.062815,3.0563,1.0776
0.062987,2.8563,1.0800
0.063186,3.2563,1.0751
0.063445,3.0563,1.0768
0.063640,3.6563,1.0686
0.063818,3.0563,1.0744
0.063990,3.8563,1.0638
0.064186,3.2563,1.0689
0.064441,3.0563,1.0707
0.064636,2.4563,1.0786
0.064815,3.0563,1.0724
0.064987,2.4563,1.0800
0.065186,3.2563,1.0711
0.065445,2.8563,1.0758
0.065640,4.6563,1.0521
0.065818,3.0563,1.0679
0.065990,3.8563,1.0573
0.066186,3.2563,1.0625
0.066441,3.0563,1.0642
0.066636,2.4563,1.0721
0.066815,3.0563,1.0659
0.066987,2.2563,1.0761
0.067186,3.0563,1.0679
0.067445,2.8563,1.0706
0.067640,3.6563,1.0604
0.067818,3.0563,1.0662
0.067990,3.6563,1.0582
0.068186,3.2563,1.0613
0.068441,3.0563,1.0631
0.068636,2.4563,1.0709
0.068815,2.8563,1.0674
0.068987,2.2563,1.0756
0.069186,3.4563,1.0620
0.069445,2.8563,1.0687
0.069640,3.6563,1.0584
0.069819,3.0563,1.0643
0.069991,3.4563,1.0589
0.070187,2.8563,1.0654
0.070442,3.0563,1.0631
0.070638,3.0563,1.0629
0.070816,3.0563,1.0627
0.070988,2.8563,1.0652
0.071185,2.8563,1.0657
0.071460,2.6563,1.0693
0.071656,3.0563,1.0651
0.071834,2.8563,1.0676
0.072006,3.0563,1.0654
0.072178,2.8563,1.0679
0.072434,2.8563,1.0685
0.072630,3.0563,1.0663
0.072808,2.8563,1.0688
0.072980,2.8563,1.0692
0.073187,3.0563,1.0670
0.073458,3.0563,1.0667
0.073654,2.8563,1.0692
0.073832,2.8563,1.0697
0.074004,2.8563,1.0701
0.074186,3.0563,1.0679
0.074441,3.0563,1.0677
0.074637,2.2563,1.0782
0.074815,2.8563,1.0727
0.074987,2.8563,1.0731
0.075238,3.0563,1.0709
0.075579,3.0563,1.0705
0.075782,2.8563,1.0730
0.075960,3.0563,1.0709
0.076132,2.8563,1.0733
0.076304,2.8563,1.0737
0.076561,2.8563,1.0744
0.076750,3.0563,1.0722
0.076928,3.0563,1.0720
0.077100,3.0563,1.0719
0.077272,3.0563,1.0717
0.077540,2.8563,1.0744
0.077743,2.8563,1.0749
0.077921,3.0563,1.0727
0.078093,3.0563,1.0725
0.078265,3.0563,1.0724
0.078526,3.0563,1.0721
0.078714,3.0563,1.0719
0.078892,3.0563,1.0717
0.079064,3.0563,1.0716
0.079236,2.4563,1.0792
0.079498,2.8563,1.0759
0.079700,2.8563,1.0764
0.079879,2.8563,1.0768
0.080051,3.0563,1.0747
0.080223,2.8563,1.0771
0.080476,3.0563,1.0748
0.080665,3.0563,1.0747
0.080843,3.0563,1.0745
0.081015,3.0563,1.0743
0.081187,2.4563,1.0820
0.081447,2.8563,1.0786
0.081650,3.0563,1.0764
0.081828,3.0563,1.0762
0.082000,3.0563,1.0761
0.082188,3.0563,1.0759
