t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000466,0.6563,0.0063
0.000823,0.4563,0.0114
0.001005,0.2563,0.0140
0.001178,0.2563,0.0166
0.001350,0.2563,0.0191
0.001522,0.2563,0.0217
0.001802,0.2563,0.0258
0.002006,0.2563,0.0288
0.002179,0.2563,0.0314
0.002351,-0.1437,0.0341
0.002523,0.2563,0.0367
0.002775,0.2563,0.0404
0.002963,0.2563,0.0432
0.003136,0.0563,0.0458
0.003308,0.2563,0.0484
0.003481,0.2563,0.0509
0.003738,0.2563,0.0547
0.003942,0.2563,0.0577
0.004115,0.2563,0.0603
0.004287,0.2563,0.0628
0.004459,0.2563,0.0654
0.004717,0.2563,0.0692
0.004905,-0.7437,0.0726
0.005078,0.2563,0.0751
0.005250,0.2563,0.0776
0.005422,0.2563,0.0802
0.005677,0.2563,0.0840
0.005881,0.2563,0.0870
0.006054,0.8563,0.0892
0.006226,0.2563,0.0917
0.006399,0.2563,0.0943
0.006650,1.0563,0.0974
0.006839,0.2563,0.1002
0.007012,0.2563,0.1027
0.007184,0.2563,0.1053
0.007356,0.2563,0.1078
0.007611,0.2563,0.1116
0.007809,0.2563,0.1145
0.007988,0.2563,0.1171
0.008160,0.2563,0.1197
0.008333,0.0563,0.1223
0.008584,0.2563,0.1261
0.008767,0.2563,0.1288
0.008946,0.0563,0.1315
0.009118,0.2563,0.1341
0.009290,0.2563,0.1366
0.009545,0.2563,0.1404
0.009742,0.4563,0.1431
0.009922,0.2563,0.1458
0.010094,0.2563,0.1483
0.010266,0.4563,0.1508
0.010521,0.2563,0.1545
0.010704,0.4563,0.1571
0.010883,0.2563,0.1598
0.011055,0.2563,0.1623
0.011227,0.2563,0.1649
0.011482,0.2563,0.1686
0.011680,0.4563,0.1714
0.011859,0.4563,0.1740
0.012031,0.2563,0.1765
0.012203,0.6563,0.1788
0.012455,0.2563,0.1825
0.012637,0.2563,0.1852
0.012810,0.2563,0.1878
0.013000,0.8563,0.1902
0.013200,0.6563,0.1929
0.013457,0.2563,0.1967
0.013655,0.6563,0.1994
0.013834,0.2563,0.2021
0.014006,0.4563,0.2045
0.014199,0.2563,0.2073
0.014456,0.4563,0.2110
0.014638,0.2563,0.2137
0.014811,0.4563,0.2161
0.014998,0.4563,0.2188
0.015200,0.4563,0.2216
0.015471,0.4563,0.2255
0.015669,0.4563,0.2283
0.015848,0.2563,0.2309
0.016020,0.4563,0.2333
0.016192,0.4563,0.2358
0.016444,0.8563,0.2390
0.016626,0.4563,0.2416
0.016799,0.4563,0.2440
0.017006,0.6563,0.2468
0.017200,0.2563,0.2497
0.017469,0.4563,0.2535
0.017667,0.4563,0.2563
0.017846,0.4563,0.2588
0.018018,0.4563,0.2613
0.018198,0.4563,0.2638
0.018450,0.4563,0.2674
0.018632,0.2563,0.2701
0.018805,0.4563,0.2725
0.019002,0.2563,0.2754
0.019200,1.0563,0.2779
0.019455,0.4563,0.2815
0.019652,0.4563,0.2843
0.019831,0.4563,0.2868
0.020003,0.4563,0.2892
0.020200,0.6563,0.2919
0.020452,0.4563,0.2955
0.020634,0.4563,0.2980
0.020807,0.4563,0.3005
0.020999,0.4563,0.3032
0.021323,0.4563,0.3078
0.021673,0.4563,0.3127
0.021867,0.4563,0.3155
0.022039,0.4563,0.3179
0.022211,0.4563,0.3203
0.022387,0.4563,0.3228
0.022656,0.4563,0.3266
0.022863,0.4563,0.3296
0.023035,0.4563,0.3320
0.023207,0.2563,0.3345
0.023381,0.4563,0.3370
0.023634,0.4563,0.3406
0.023828,0.6563,0.3432
