t_s,i_a,u_v
0.000000,0.0563,0.0772
0.000648,0.4563,0.1391
0.000832,0.2563,0.1665
0.001004,0.2563,0.1872
0.001180,0.2563,0.2084
0.001352,0.2563,0.2291
0.001645,0.2563,0.2644
0.001842,0.4563,0.2812
0.002014,0.4563,0.3004
0.002186,0.2563,0.3264
0.002358,0.2563,0.3471
0.002608,0.4563,0.3698
0.002797,1.6563,0.3494
0.002969,0.4563,0.4001
0.003141,0.4563,0.4193
0.003313,0.4563,0.4385
0.003574,0.4563,0.4677
0.003777,0.4563,0.4904
0.003949,0.2563,0.5163
0.004121,0.4563,0.5303
0.004293,0.4563,0.5495
0.004550,0.6563,0.5707
0.004740,0.6563,0.5903
0.004912,0.6563,0.6080
0.005084,0.6563,0.6257
0.005257,0.6563,0.6435
0.005512,0.6563,0.6697
0.005715,0.8563,0.6836
0.005887,0.8563,0.6998
0.006059,1.0563,0.7092
0.006375,0.8563,0.7442
0.006666,1.0563,0.7638
0.006861,1.0563,0.7804
0.007033,1.0563,0.7951
0.007211,1.0563,0.8103
0.007383,1.0563,0.8250
0.007650,1.6563,0.8250
0.007835,1.0563,0.8565
0.008007,1.6563,0.8509
0.008181,1.8563,0.8544
0.008353,1.0563,0.8901
0.008605,1.6563,0.8892
0.008806,1.8563,0.8940
0.008978,1.8563,0.9027
0.009150,1.8563,0.9113
0.009322,2.0563,0.9132
0.009578,1.8563,0.9313
0.009770,2.0563,0.9340
0.009942,2.0563,0.9411
0.010114,2.0563,0.9483
0.010288,2.0563,0.9555
0.010547,2.0563,0.9662
0.010746,2.8563,0.9465
0.010918,2.0563,0.9746
0.011090,2.2563,0.9750
0.011262,2.2563,0.9806
0.011515,2.2563,0.9888
0.011707,2.2563,0.9951
0.011879,2.2563,1.0007
0.012051,3.2563,0.9726
0.012223,2.2563,1.0044
0.012475,2.2563,1.0126
0.012676,2.2563,1.0192
0.012848,1.8563,1.0383
0.013020,2.2563,1.0335
0.013193,2.2563,1.0391
0.013446,3.4563,1.0026
0.013638,2.2563,1.0403
0.013810,2.4563,1.0392
0.013982,2.2563,1.0500
0.014154,2.6563,1.0421
0.014406,2.4563,1.0534
0.014600,2.4563,1.0580
0.014778,2.4563,1.0623
0.014950,2.4563,1.0664
0.015122,2.4563,1.0705
0.015375,2.4563,1.0765
0.015561,2.8563,1.0672
0.015739,2.6563,1.0751
0.015911,2.8563,1.0710
0.016083,2.8563,1.0721
0.016335,2.8563,1.0737
0.016530,2.8563,1.0749
0.016708,2.8563,1.0760
0.016880,2.8563,1.0771
0.017052,3.2563,1.0647
0.017305,2.8563,1.0768
0.017491,2.6563,1.0848
0.017669,2.8563,1.0807
0.017841,2.8563,1.0818
0.018013,2.8563,1.0829
0.018265,2.8563,1.0844
0.018459,3.0563,1.0787
0.018637,3.0563,1.0783
0.018809,3.0563,1.0779
0.018997,2.8563,1.0843
0.019267,2.8563,1.0860
0.019453,2.2563,1.1078
0.019631,2.8563,1.0932
0.019803,2.4563,1.1078
0.019996,2.2563,1.1193
0.020249,3.0563,1.0977
0.020444,2.8563,1.1042
0.020622,3.0563,1.0985
0.020794,2.8563,1.1049
0.020998,3.0563,1.0991
0.021265,2.8563,1.1060
0.021457,3.0563,1.1003
0.021637,2.8563,1.1067
0.021809,3.0563,1.1010
0.021999,2.8563,1.1075
0.022253,3.0563,1.1016
0.022448,3.0563,1.1011
0.022628,2.8563,1.1075
0.022800,3.0563,1.1018
0.022997,3.2563,1.0944
0.023248,2.8563,1.1064
0.023433,3.0563,1.1007
0.023608,2.8563,1.1071
0.023799,2.8563,1.1083
0.023997,2.8563,1.1095
0.024260,3.0563,1.1036
0.024455,3.0563,1.1032
0.024635,2.8563,1.1095
0.024807,3.0563,1.1039
0.025002,3.0563,1.1034
0.025270,3.0563,1.1027
0.025455,2.8563,1.1091
0.025635,2.8563,1.1103
0.025807,2.8563,1.1114
0.025998,2.4563,1.1264
0.026248,3.0563,1.1101
0.026442,2.8563,1.1165
0.026623,3.0563,1.1108
0.026794,2.8563,1.1172
0.026997,3.0563,1.1114
0.027252,3.0563,1.1108
0.027431,3.0563,1.1103
0.027606,3.0563,1.1099
0.027798,2.2563,1.1372
0.027997,3.2563,1.1087
0.028257,3.0563,1.1133
0.028452,3.0563,1.1128
0.028632,3.0563,1.1124
0.028804,3.0563,1.1119
0.028998,2.4563,1.1323
0.029244,3.0563,1.1160
0.029430,3.0563,1.1155
0.029604,3.0563,1.1151
0.029796,3.0563,1.1146
0.029997,3.4563,1.1001
0.030253,3.0563,1.1099
0.030448,3.0563,1.1095
0.030628,3.0563,1.1090
0.030800,2.8563,1.1153
0.030997,3.2563,1.1026
0.031243,3.0563,1.1073
0.031429,3.0563,1.1068
0.031603,3.0563,1.1064
0.031800,2.8563,1.1129
0.031997,3.0563,1.1071
0.032253,3.0563,1.1065
0.032448,2.8563,1.1130
0.032628,3.0563,1.1073
0.032800,3.0563,1.1069
0.032997,3.2563,1.0994
0.033243,3.2563,1.0966
0.033429,3.0563,1.1014
0.033604,3.0563,1.1010
0.033800,2.2563,1.1284
0.033997,3.4563,1.0930
0.034253,3.0563,1.1028
0.034448,2.8563,1.1093
0.034628,3.0563,1.1036
0.034800,3.0563,1.1032
0.034997,3.2563,1.0957
0.035243,3.0563,1.1004
0.035429,3.0563,1.0999
0.035603,3.0563,1.0995
0.035800,2.4563,1.1199
0.036049,3.0563,1.1036
0.036370,3.0563,1.1028
0.036579,3.0563,1.1022
0.036758,2.8563,1.1086
0.036930,3.0563,1.1029
0.037102,3.2563,1.0958
0.037350,3.0563,1.1004
0.037530,3.0563,1.1000
0.037708,3.0563,1.0995
0.037880,3.0563,1.0991
