t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000470,0.1937,0.4657
0.000821,0.3937,0.7953
0.001017,0.5937,0.9691
0.001192,0.5937,1.1243
0.001364,0.7937,1.2678
0.001536,0.9937,1.4025
0.001821,1.7937,1.5662
0.002029,1.9937,1.6748
0.002204,2.1937,1.7571
0.002376,2.5937,1.8201
0.002548,2.5937,1.8830
0.002808,3.3937,1.9241
0.003002,3.5937,1.9446
0.003177,3.7937,1.9540
0.003350,3.9937,1.9543
0.003522,4.3937,1.9366
0.003779,4.9937,1.8701
0.003985,4.9937,1.8169
0.004160,4.9937,1.7716
0.004332,5.1937,1.7181
0.004505,5.3937,1.6554
0.004758,5.3937,1.5636
0.004953,8.5937,1.3303
0.005128,5.3937,1.2668
0.005300,5.3937,1.2044
0.005472,5.1937,1.1510
0.005728,4.9937,1.0847
0.005935,4.9937,1.0312
0.006110,4.7937,0.9950
0.006282,4.3937,0.9774
0.006454,3.9937,0.9777
0.006707,3.7937,0.9913
0.006902,3.7937,1.0017
0.007077,3.7937,1.0111
0.007249,3.5937,1.0293
0.007421,3.5937,1.0475
0.007678,3.5937,1.0747
0.007884,3.5937,1.0965
0.008059,3.3937,1.1241
0.008231,3.3937,1.1513
0.008405,3.3937,1.1787
0.008658,3.5937,1.2055
0.008853,3.7937,1.2160
0.009028,3.5937,1.2345
0.009200,3.3937,1.2616
0.009372,3.5937,1.2798
0.009628,2.3937,1.3869
0.009835,3.5937,1.4087
0.010010,3.5937,1.4273
0.010182,3.7937,1.4365
0.010354,3.7937,1.4457
0.010608,3.9937,1.4461
0.010796,3.7937,1.4562
0.010977,3.9937,1.4565
0.011149,3.7937,1.4658
0.011321,4.1937,1.4571
0.011578,3.9937,1.4575
0.011778,4.1937,1.4474
0.011959,4.7937,1.4100
0.012131,4.1937,1.4013
0.012303,2.9937,1.4464
0.012557,4.3937,1.4204
0.012746,4.7937,1.3813
0.012927,4.7937,1.3439
0.013099,4.1937,1.3352
0.013413,4.1937,1.3194
0.013714,3.9937,1.3199
0.013919,4.1937,1.3095
0.014096,3.9937,1.3098
0.014268,3.9937,1.3101
0.014446,3.9937,1.3104
0.014707,3.5937,1.3380
0.014888,3.9937,1.3383
0.015065,3.9937,1.3386
0.015237,3.9937,1.3389
0.015409,4.1937,1.3302
0.015660,3.9937,1.3306
0.015864,3.9937,1.3309
0.016041,3.9937,1.3312
0.016213,3.9937,1.3315
0.016389,3.9937,1.3318
0.016644,3.9937,1.3322
0.016833,3.9937,1.3325
0.017010,3.9937,1.3328
0.017182,4.1937,1.3241
0.017354,3.9937,1.3244
0.017609,4.1937,1.3115
0.017807,4.1937,1.3016
0.017990,3.9937,1.3019
0.018162,4.1937,1.2932
0.018334,3.9937,1.2935
0.018590,3.9937,1.2939
0.018774,3.9937,1.2942
0.018958,3.1937,1.3328
0.019130,3.9937,1.3331
0.019302,5.5937,1.2617
0.019556,4.3937,1.2357
0.019755,4.1937,1.2256
0.019938,3.9937,1.2259
0.020110,3.9937,1.2262
0.020282,3.9937,1.2265
0.020537,3.7937,1.2402
0.020722,3.7937,1.2501
0.020905,3.5937,1.2695
0.021077,3.7937,1.2787
0.021249,3.5937,1.2969
0.021503,3.7937,1.3106
0.021702,3.5937,1.3316
0.021885,3.7937,1.3414
0.022057,3.7937,1.3507
0.022229,3.7937,1.3599
0.022488,3.7937,1.3738
0.022673,3.9937,1.3741
0.022856,3.9937,1.3744
0.023028,3.7937,1.3836
0.023200,3.7937,1.3929
0.023454,3.9937,1.3933
0.023653,4.1937,1.3833
0.023834,3.9937,1.3835
0.024006,5.7937,1.3032
0.024199,3.9937,1.3035
0.024466,3.9937,1.3040
0.024651,3.9937,1.3043
0.024834,3.9937,1.3046
0.025006,5.9937,1.2153
