t_s,i_a,u_v
0.000000,0.1437,0.5121
0.000656,0.3437,0.8384
0.000853,0.3437,0.9471
0.001025,0.5437,0.9991
0.001197,0.5437,1.0869
0.001509,0.5437,1.2462
0.001869,0.9437,1.3283
0.002076,0.9437,1.4168
0.002248,1.5437,1.3613
0.002426,1.7437,1.3719
0.002598,1.7437,1.4168
0.002867,1.9437,1.4400
0.003055,1.9437,1.4813
0.003227,2.1437,1.4760
0.003400,2.1437,1.5068
0.003572,2.7437,1.4084
0.003837,2.1437,1.5631
0.004040,2.3437,1.5550
0.004212,2.3437,1.5784
0.004385,2.7437,1.5159
0.004557,2.7437,1.5251
0.004819,2.7437,1.5391
0.005007,2.7437,1.5491
0.005180,2.9437,1.5152
0.005352,2.7437,1.5603
0.005524,2.5437,1.6124
0.005789,2.9437,1.5438
0.005992,2.9437,1.5462
0.006164,2.9437,1.5482
0.006336,2.9437,1.5502
0.006508,2.9437,1.5522
0.006771,3.1437,1.5085
0.006959,2.9437,1.5466
0.007131,3.1437,1.5056
0.007303,3.1437,1.5004
0.007475,3.1437,1.4953
0.007739,3.9437,1.3001
0.007942,3.1437,1.4375
0.008115,3.1437,1.4323
0.008287,2.9437,1.4702
0.008459,2.9437,1.4722
0.008722,3.1437,1.4285
0.008910,3.1437,1.4229
0.009082,3.1437,1.4177
0.009256,2.9437,1.4556
0.009428,3.1437,1.4146
0.009687,3.1437,1.4069
0.009897,3.1437,1.4006
0.010069,3.1437,1.3955
0.010241,2.9437,1.4333
0.010413,2.9437,1.4354
0.010670,2.9437,1.4384
0.010864,2.9437,1.4406
0.011036,2.9437,1.4426
0.011208,2.9437,1.4447
0.011381,3.1437,1.4036
0.011640,2.9437,1.4425
0.011849,2.9437,1.4450
0.012021,2.9437,1.4470
0.012193,2.9437,1.4490
0.012370,2.9437,1.4511
0.012626,2.9437,1.4541
0.012821,2.9437,1.4563
0.012993,3.1437,1.4153
0.013165,2.9437,1.4532
0.013337,2.9437,1.4552
0.013596,2.9437,1.4583
0.013805,2.9437,1.4607
0.013977,3.1437,1.4197
0.014149,3.1437,1.4146
0.014322,4.7437,1.0650
0.014578,2.9437,1.3907
0.014772,3.7437,1.2173
0.014944,2.9437,1.3628
0.015116,2.9437,1.3648
0.015289,2.7437,1.4098
0.015547,2.9437,1.3770
0.015757,2.9437,1.3795
0.015930,2.9437,1.3815
0.016102,2.7437,1.4265
0.016274,2.3437,1.5217
