t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000459,0.2563,0.0429
0.000651,0.2563,0.0608
0.000986,0.2563,0.0921
0.001173,0.2563,0.1096
0.001348,0.2563,0.1259
0.001522,0.0563,0.1434
0.001694,0.4563,0.1583
0.001980,0.2563,0.1850
0.002191,0.2563,0.2047
0.002365,0.2563,0.2210
0.002537,0.2563,0.2370
0.002709,0.2563,0.2531
0.002955,0.2563,0.2761
0.003143,0.2563,0.2936
0.003317,0.2563,0.3099
0.003489,0.4563,0.3248
0.003661,0.2563,0.3409
0.003918,0.4563,0.3631
0.004129,0.4563,0.3814
0.004303,0.6563,0.3953
0.004475,0.4563,0.4102
0.004647,0.4563,0.4251
0.004900,0.4563,0.4470
0.005087,0.4563,0.4632
0.005261,0.4563,0.4782
0.005433,0.6563,0.4920
0.005738,0.6563,0.5163
0.006065,0.6563,0.5424
0.006268,0.6563,0.5586
0.006440,0.8563,0.5712
0.006614,0.6563,0.5850
0.006786,0.6563,0.5988
0.007043,0.8563,0.6175
0.007232,0.8563,0.6313
0.007404,0.8563,0.6439
0.007577,0.8563,0.6565
0.007749,0.8563,0.6691
0.008018,1.0563,0.6869
0.008221,0.8563,0.7017
0.008393,0.8563,0.7142
0.008565,0.8563,0.7268
0.008737,0.8563,0.7393
0.008994,1.0563,0.7563
0.009188,0.8563,0.7705
0.009360,1.0563,0.7819
0.009532,1.4563,0.7909
0.009704,1.0563,0.8023
0.009966,1.6563,0.8143
0.010175,1.6563,0.8239
0.010347,1.8563,0.8306
0.010522,1.6563,0.8386
0.010694,1.8563,0.8453
0.010944,1.8563,0.8550
0.011138,1.8563,0.8626
0.011310,1.8563,0.8693
0.011482,1.8563,0.8760
0.011654,1.8563,0.8826
0.011916,2.0563,0.8911
0.012125,1.8563,0.8992
0.012297,1.8563,0.9059
0.012469,2.0563,0.9114
0.012641,1.6563,0.9193
0.012891,2.0563,0.9273
0.013085,2.2563,0.9322
0.013257,2.2563,0.9366
0.013429,2.2563,0.9410
0.013601,2.0563,0.9465
0.013863,2.4563,0.9513
0.014072,2.2563,0.9566
0.014244,2.2563,0.9610
0.014416,2.2563,0.9653
0.014588,2.2563,0.9697
0.014838,2.2563,0.9760
0.015032,2.2563,0.9809
0.015204,2.2563,0.9853
0.015376,2.2563,0.9896
0.015548,2.2563,0.9940
0.015810,2.2563,1.0006
0.016018,2.2563,1.0059
0.016190,3.4563,1.0032
0.016361,2.2563,1.0076
0.016534,2.4563,1.0108
0.016784,2.2563,1.0171
0.016972,2.4563,1.0206
0.017150,2.6563,1.0227
0.017322,2.2563,1.0270
0.017494,2.8563,1.0279
0.017756,2.4563,1.0327
0.017959,2.4563,1.0365
0.018137,2.2563,1.0410
0.018308,2.6563,1.0430
0.018481,2.6563,1.0450
0.018731,2.6563,1.0479
0.018919,2.6563,1.0501
0.019097,2.6563,1.0522
0.019269,2.8563,1.0530
0.019441,2.2563,1.0574
0.019703,2.6563,1.0605
0.019906,2.8563,1.0615
0.020084,2.4563,1.0648
0.020256,2.8563,1.0656
0.020428,2.8563,1.0664
0.020678,2.8563,1.0677
0.020866,2.8563,1.0686
0.021044,2.8563,1.0695
0.021216,2.8563,1.0703
0.021388,2.6563,1.0723
0.021650,2.8563,1.0736
0.021853,2.8563,1.0746
0.022031,2.8563,1.0755
0.022203,2.8563,1.0763
0.022391,3.0563,1.0759
0.022661,2.8563,1.0773
0.022849,3.4563,1.0743
0.023027,2.8563,1.0752
0.023199,3.0563,1.0749
0.023390,2.2563,1.0797
0.023652,2.8563,1.0810
0.023855,3.0563,1.0806
0.024033,3.0563,1.0803
