t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000456,0.2563,0.0118
0.000788,0.2563,0.0204
0.000981,0.2563,0.0254
0.001155,0.2563,0.0299
0.001327,0.2563,0.0344
0.001499,2.2563,0.0269
0.001770,0.2563,0.0339
0.001972,0.2563,0.0391
0.002146,0.0563,0.0449
0.002318,0.0563,0.0505
0.002494,0.2563,0.0551
0.002743,0.2563,0.0615
0.002941,0.0563,0.0680
0.003115,0.2563,0.0725
0.003287,0.2563,0.0770
0.003593,0.2563,0.0849
0.003900,0.2563,0.0929
0.004095,0.2563,0.0979
0.004267,0.2563,0.1024
0.004449,0.2563,0.1071
0.004621,0.2563,0.1116
0.004894,0.2563,0.1187
0.005089,0.2563,0.1237
0.005261,0.2563,0.1282
0.005435,0.2563,0.1327
0.005608,0.2563,0.1372
0.005867,0.2563,0.1439
0.006062,0.2563,0.1489
0.006234,0.2563,0.1534
0.006406,0.2563,0.1579
0.006578,0.2563,0.1623
0.006844,0.2563,0.1692
0.007039,0.4563,0.1729
0.007211,0.2563,0.1774
0.007386,0.2563,0.1819
0.007558,0.4563,0.1852
0.007814,0.2563,0.1918
0.008015,0.2563,0.1970
0.008187,0.4563,0.2003
0.008359,0.4563,0.2035
0.008531,0.4563,0.2068
0.008788,0.4563,0.2117
0.008989,0.2563,0.2169
0.009161,0.4563,0.2201
0.009333,0.4563,0.2234
0.009505,0.6563,0.2254
0.009760,0.2563,0.2321
0.009961,0.2563,0.2373
0.010133,0.2563,0.2417
0.010305,0.4563,0.2450
0.010478,0.2563,0.2495
0.010735,0.4563,0.2543
0.010936,0.4563,0.2581
0.011108,0.4563,0.2614
0.011280,0.4563,0.2647
0.011452,0.2563,0.2691
0.011707,0.2563,0.2757
0.011908,0.6563,0.2781
0.012080,0.2563,0.2826
0.012252,0.2563,0.2871
0.012424,0.4563,0.2903
0.012681,0.4563,0.2952
0.012882,0.4563,0.2990
0.013054,0.4563,0.3023
0.013226,0.4563,0.3055
0.013399,0.0563,0.3112
0.013654,0.4563,0.3160
0.013855,0.8563,0.3170
0.014027,0.4563,0.3203
0.014199,0.4563,0.3236
0.014371,0.4563,0.3268
0.014628,0.4563,0.3317
0.014829,0.4563,0.3355
0.015001,0.4563,0.3388
0.015173,0.4563,0.3420
0.015345,0.4563,0.3453
0.015600,0.4563,0.3501
0.015795,0.4563,0.3538
0.015973,0.4563,0.3572
0.016145,0.4563,0.3604
0.016317,0.4563,0.3637
0.016576,0.4563,0.3686
0.016771,0.4563,0.3723
0.016949,0.4563,0.3757
0.017121,0.4563,0.3789
0.017293,0.6563,0.3810
0.017548,0.6563,0.3840
0.017743,0.4563,0.3877
0.017921,0.4563,0.3911
0.018093,0.4563,0.3944
0.018265,0.4563,0.3976
0.018524,0.4563,0.4025
0.018719,0.4563,0.4062
0.018897,0.4563,0.4096
0.019069,0.6563,0.4117
0.019241,0.4563,0.4149
0.019496,0.4563,0.4198
0.019691,0.4563,0.4235
0.019869,0.4563,0.4268
0.020041,0.4563,0.4301
0.020213,0.6563,0.4322
0.020472,0.6563,0.4353
0.020667,0.4563,0.4390
0.020844,0.6563,0.4411
0.021016,0.4563,0.4443
0.021202,0.4563,0.4479
0.021467,0.4563,0.4529
0.021662,0.6563,0.4552
0.021840,0.6563,0.4573
0.022012,0.4563,0.4606
0.022203,0.8563,0.4616
0.022462,0.6563,0.4647
0.022657,0.4563,0.4684
0.022835,0.8563,0.4693
0.023007,0.4563,0.4725
0.023200,0.6563,0.4748
0.023456,0.6563,0.4779
0.023650,1.0563,0.4775
0.023829,0.6563,0.4797
0.024001,0.6563,0.4817
0.024200,1.6563,0.4772
0.024459,0.6563,0.4803
0.024661,0.4563,0.4841
0.024839,0.6563,0.4862
0.025011,0.6563,0.4883
0.025202,0.6563,0.4906
0.025461,0.6563,0.4937
0.025656,0.6563,0.4960
0.025834,0.6563,0.4981
0.026006,0.6563,0.5002
0.026199,0.6563,0.5025
0.026466,0.6563,0.5057
0.026661,0.6563,0.5081
0.026839,0.6563,0.5102
0.027011,0.6563,0.5122
0.027202,0.6563,0.5145
0.027457,0.6563,0.5176
0.027652,0.4563,0.5213
0.027830,0.8563,0.5222
0.028002,0.4563,0.5254
0.028201,0.6563,0.5278
0.028457,0.6563,0.5309
0.028652,0.8563,0.5319
0.028832,0.8563,0.5328
0.029004,0.6563,0.5348
0.029200,0.6563,0.5372
0.029465,0.8563,0.5385
0.029659,0.6563,0.5408
0.029839,0.6563,0.5430
0.030011,0.6563,0.5450
0.030202,1.0563,0.5447
0.030459,0.6563,0.5477
0.030654,0.4563,0.5514
0.030835,0.8563,0.5524
0.031007,0.6563,0.5544
0.031200,1.6563,0.5500
0.031453,0.8563,0.5513
0.031648,1.6563,0.5468
0.031828,0.8563,0.5477
0.032000,1.8563,0.5426
0.032203,0.6563,0.5450
0.032470,0.8563,0.5463
0.032658,0.8563,0.5473
0.032838,0.6563,0.5494
0.033010,0.8563,0.5503
0.033261,0.8563,0.5516
0.033574,0.8563,0.5531
0.033768,0.8563,0.5541
0.033947,0.6563,0.5562
0.034119,0.8563,0.5571
0.034291,0.6563,0.5592
0.034555,0.8563,0.5605
0.034757,0.8563,0.5615
0.034936,0.8563,0.5624
0.035108,0.8563,0.5633
0.035280,0.8563,0.5641
0.035539,0.8563,0.5654
0.035734,0.8563,0.5664
0.035912,0.8563,0.5673
0.036084,0.8563,0.5681
0.036256,0.6563,0.5702
0.036516,0.8563,0.5715
0.036711,0.8563,0.5725
0.036889,0.8563,0.5734
0.037061,0.8563,0.5742
0.037233,0.8563,0.5751
0.037488,0.8563,0.5764
0.037683,0.8563,0.5774
0.037861,0.8563,0.5782
0.038033,0.8563,0.5791
0.038205,0.8563,0.5800
0.038466,0.8563,0.5813
0.038660,0.8563,0.5822
0.038838,0.8563,0.5831
0.039010,0.8563,0.5840
0.039204,0.8563,0.5850
0.039470,0.8563,0.5863
0.039664,0.8563,0.5873
0.039842,0.8563,0.5882
0.040014,0.8563,0.5890
0.040200,1.6563,0.5848
0.040459,0.8563,0.5861
0.040654,0.8563,0.5871
0.040832,0.8563,0.5879
0.041004,0.8563,0.5888
0.041201,0.4563,0.5925
0.041458,0.8563,0.5938
0.041653,1.0563,0.5934
0.041832,0.8563,0.5943
0.042004,0.8563,0.5952
0.042200,0.8563,0.5962
0.042458,0.8563,0.5975
0.042652,1.0563,0.5971
0.042831,0.8563,0.5980
0.043003,0.8563,0.5989
0.043200,0.8563,0.5998
0.043456,1.0563,0.5993
0.043651,0.8563,0.6003
0.043829,0.8563,0.6012
0.044001,0.6563,0.6033
0.044201,0.8563,0.6043
0.044467,0.8563,0.6056
0.044662,0.8563,0.6066
0.044842,0.8563,0.6075
0.045014,0.8563,0.6083
0.045200,1.6563,0.6041
0.045453,0.8563,0.6054
0.045648,1.8563,0.5995
0.045828,0.8563,0.6004
0.046000,0.8563,0.6013
0.046205,1.0563,0.6009
0.046459,0.8563,0.6022
0.046647,1.0563,0.6018
0.046827,0.8563,0.6027
0.046999,0.6563,0.6048
0.047199,0.8563,0.6058
0.047482,1.6563,0.5993
0.047677,1.0563,0.5989
0.047857,0.8563,0.5998
0.048029,1.0563,0.5995
0.048201,0.8563,0.6003
0.048458,0.8563,0.6016
0.048653,0.8563,0.6026
0.048834,0.8563,0.6035
0.049005,0.8563,0.6044
0.049200,1.6563,0.5999
0.049455,0.8563,0.6012
0.049650,0.8563,0.6022
0.049830,0.8563,0.6031
0.050002,0.8563,0.6039
0.050200,1.8563,0.5980
0.050453,0.8563,0.5993
0.050648,1.8563,0.5935
0.050828,0.8563,0.5944
0.051000,1.8563,0.5892
0.051200,1.8563,0.5833
0.051455,1.0563,0.5828
0.051650,0.8563,0.5837
0.051830,0.8563,0.5846
0.052002,0.8563,0.5855
0.052200,1.8563,0.5796
0.052453,0.8563,0.5809
0.052648,1.8563,0.5750
0.052828,0.8563,0.5759
0.053000,1.6563,0.5720
0.053200,1.8563,0.5660
0.053455,0.8563,0.5673
0.053650,0.8563,0.5683
0.053830,1.0563,0.5679
0.054002,0.8563,0.5688
0.054200,1.6563,0.5643
0.054453,1.0563,0.5638
0.054648,1.8563,0.5579
0.054828,0.8563,0.5589
0.055000,1.6563,0.5549
0.055200,1.8563,0.5489
0.055455,0.8563,0.5502
0.055650,0.6563,0.5526
0.055830,0.8563,0.5535
0.056002,0.8563,0.5543
0.056200,1.8563,0.5484
0.056453,0.8563,0.5497
0.056648,1.0563,0.5493
0.056829,0.8563,0.5502
0.057001,0.6563,0.5523
0.057200,1.6563,0.5477
0.057455,0.8563,0.5490
0.057650,0.6563,0.5513
0.057830,0.8563,0.5522
0.058002,0.8563,0.5531
0.058200,1.0563,0.5527
0.058453,0.8563,0.5540
0.058648,1.6563,0.5495
0.058829,0.8563,0.5504
0.059001,0.8563,0.5513
0.059199,0.8563,0.5523
0.059479,0.6563,0.5556
0.059674,0.8563,0.5566
0.059854,0.6563,0.5588
0.060026,0.8563,0.5596
0.060198,0.8563,0.5605
0.060456,0.8563,0.5618
0.060650,1.0563,0.5614
0.060831,0.6563,0.5636
0.061003,1.0563,0.5632
0.061200,1.8563,0.5573
0.061455,0.8563,0.5586
0.061650,-0.5437,0.5691
0.061830,0.8563,0.5700
0.062002,0.8563,0.5709
0.062200,1.6563,0.5663
0.062453,0.8563,0.5676
0.062648,1.8563,0.5618
0.062828,0.8563,0.5627
0.063000,1.6563,0.5588
0.063243,0.6563,0.5617
0.063562,0.8563,0.5633
0.063764,0.8563,0.5643
0.063942,0.8563,0.5652
0.064114,0.8563,0.5660
0.064286,0.8563,0.5669
0.064537,0.8563,0.5682
0.064725,0.8563,0.5691
0.064903,0.8563,0.5700
0.065075,0.8563,0.5709
0.065247,0.8563,0.5717
0.065511,0.8563,0.5730
0.065713,0.8563,0.5740
0.065892,0.8563,0.5749
0.066064,0.8563,0.5758
0.066236,0.8563,0.5767
0.066487,0.8563,0.5779
0.066675,0.8563,0.5789
0.066853,0.8563,0.5798
0.067025,0.8563,0.5806
0.067197,0.8563,0.5815
0.067461,0.6563,0.5846
0.067663,0.8563,0.5857
0.067841,0.8563,0.5865
0.068013,0.8563,0.5874
0.068201,0.8563,0.5884
0.068464,0.8563,0.5897
0.068652,0.6563,0.5919
0.068831,0.8563,0.5928
0.069003,1.0563,0.5925
0.069199,0.8563,0.5935
0.069465,0.8563,0.5948
0.069675,0.8563,0.5958
0.069853,1.0563,0.5955
0.070025,0.8563,0.5964
0.070197,0.8563,0.5972
0.070452,0.8563,0.5985
0.070640,0.8563,0.5994
0.070812,1.0563,0.5991
0.070999,0.8563,0.6000
0.071201,0.8563,0.6010
0.071471,1.0563,0.6005
0.071673,0.8563,0.6015
0.071853,0.8563,0.6024
0.072025,1.0563,0.6021
0.072197,1.0563,0.6018
0.072447,0.8563,0.6030
0.072634,0.8563,0.6039
0.072809,0.8563,0.6048
0.073001,0.8563,0.6058
0.073204,0.8563,0.6068
0.073459,0.8563,0.6081
0.073647,0.6563,0.6103
0.073826,1.0563,0.6100
0.073998,1.0563,0.6096
0.074201,1.0563,0.6092
0.074482,1.0563,0.6087
0.074684,1.0563,0.6083
0.074864,0.8563,0.6092
0.075036,1.0563,0.6089
0.075208,1.0563,0.6085
0.075465,0.8563,0.6098
0.075653,2.0563,0.6029
0.075833,1.0563,0.6025
0.076005,1.8563,0.5974
0.076200,2.0563,0.5902
0.076461,0.8563,0.5915
0.076662,1.0563,0.5911
0.076843,0.8563,0.5920
0.077014,0.8563,0.5929
0.077200,1.8563,0.5874
0.077450,0.8563,0.5886
0.077637,0.8563,0.5895
0.077811,0.8563,0.5904
0.077998,0.8563,0.5913
0.078200,1.8563,0.5853
0.078459,0.8563,0.5866
0.078660,1.0563,0.5862
0.078840,0.8563,0.5871
0.079012,0.8563,0.5880
0.079203,0.8563,0.5889
0.079453,0.8563,0.5902
0.079641,0.8563,0.5911
0.079821,0.8563,0.5920
0.079992,0.8563,0.5929
0.080200,1.8563,0.5867
0.080459,0.8563,0.5880
0.080660,0.8563,0.5890
0.080841,0.8563,0.5899
0.081013,0.8563,0.5908
0.081203,0.8563,0.5917
0.081453,1.0563,0.5912
0.081641,0.8563,0.5922
0.081821,1.0563,0.5918
0.081992,0.8563,0.5927
0.082200,1.8563,0.5865
0.082459,0.8563,0.5878
0.082661,1.0563,0.5874
0.082841,1.0563,0.5870
0.083013,1.0563,0.5867
0.083204,0.8563,0.5876
0.083453,0.8563,0.5889
0.083641,0.8563,0.5898
0.083821,0.8563,0.5907
0.083993,0.8563,0.5916
0.084201,0.8563,0.5926
0.084473,1.0563,0.5921
0.084675,0.8563,0.5931
0.084855,1.8563,0.5877
0.085027,0.8563,0.5886
0.085199,1.0563,0.5883
0.085449,0.8563,0.5895
0.085636,0.8563,0.5904
0.085811,0.8563,0.5913
0.085998,0.8563,0.5923
0.086202,0.6563,0.5947
0.086463,0.8563,0.5960
0.086665,0.8563,0.5970
0.086845,0.8563,0.5979
0.087017,0.8563,0.5988
0.087197,0.8563,0.5997
0.087447,0.8563,0.6009
0.087634,0.8563,0.6019
0.087808,1.0563,0.6015
0.088001,0.8563,0.6025
0.088200,2.0563,0.5952
0.088459,0.8563,0.5965
0.088660,1.0563,0.5961
0.088841,0.8563,0.5970
0.089013,0.8563,0.5978
0.089204,0.4563,0.6015
0.089453,1.0563,0.6010
0.089641,0.8563,0.6019
0.089820,0.8563,0.6028
0.089992,0.8563,0.6037
0.090200,1.8563,0.5975
0.090459,0.8563,0.5988
0.090661,0.8563,0.5998
0.090841,0.8563,0.6007
0.091013,1.0563,0.6003
0.091204,0.4563,0.6040
0.091453,0.8563,0.6052
0.091641,1.0563,0.6048
0.091821,1.0563,0.6045
0.091993,0.8563,0.6053
0.092200,1.8563,0.5992
0.092459,0.8563,0.6005
0.092660,0.8563,0.6015
0.092841,0.8563,0.6024
0.093013,1.0563,0.6020
0.093255,0.8563,0.6033
0.093568,0.8563,0.6048
0.093763,0.8563,0.6058
0.093941,0.8563,0.6067
0.094113,0.8563,0.6076
0.094285,0.8563,0.6084
0.094545,0.8563,0.6097
0.094741,0.8563,0.6107
0.094919,0.8563,0.6116
0.095091,1.0563,0.6113
0.095263,1.0563,0.6109
0.095522,1.0563,0.6104
0.095717,1.0563,0.6100
0.095895,1.0563,0.6097
0.096067,0.8563,0.6105
0.096239,0.8563,0.6114
0.096499,1.0563,0.6109
0.096694,1.0563,0.6105
0.096872,1.0563,0.6102
0.097044,1.0563,0.6098
0.097216,1.0563,0.6095
0.097471,0.8563,0.6108
0.097666,0.8563,0.6117
0.097844,1.0563,0.6114
0.098016,0.8563,0.6122
0.098198,0.8563,0.6132
0.098466,1.0563,0.6126
0.098661,1.0563,0.6123
0.098838,0.8563,0.6131
0.099010,1.0563,0.6128
0.099201,0.6563,0.6151
0.099461,1.0563,0.6146
0.099655,1.0563,0.6142
0.099834,1.0563,0.6138
0.100006,1.0563,0.6135
0.100202,1.0563,0.6131
0.100459,0.8563,0.6144
0.100654,0.8563,0.6154
0.100832,0.8563,0.6163
0.101004,0.8563,0.6171
0.101200,0.8563,0.6181
0.101456,0.8563,0.6194
0.101650,0.8563,0.6204
0.101829,0.8563,0.6213
0.102001,0.8563,0.6221
0.102201,0.8563,0.6231
0.102470,1.0563,0.6226
0.102672,0.8563,0.6236
0.102852,0.8563,0.6245
0.103024,0.8563,0.6254
0.103196,0.8563,0.6262
0.103453,1.0563,0.6257
0.103648,1.8563,0.6199
0.103828,0.8563,0.6208
0.104000,0.8563,0.6217
0.104205,0.8563,0.6227
0.104459,0.8563,0.6240
0.104647,0.8563,0.6249
0.104827,1.0563,0.6246
0.104999,1.0563,0.6242
0.105202,0.8563,0.6253
0.105480,1.0563,0.6247
0.105675,0.8563,0.6257
0.105855,1.8563,0.6203
0.106027,1.0563,0.6200
0.106199,1.0563,0.6196
0.106456,1.0563,0.6191
0.106651,1.0563,0.6188
0.106831,1.0563,0.6184
0.107003,0.8563,0.6193
0.107200,1.8563,0.6134
0.107457,1.0563,0.6129
0.107652,0.8563,0.6139
0.107832,0.8563,0.6148
0.108004,0.8563,0.6156
0.108200,1.8563,0.6098
0.108453,0.8563,0.6110
0.108648,1.8563,0.6052
0.108828,0.8563,0.6061
0.109000,1.8563,0.6010
0.109200,2.0563,0.5936
0.109455,0.8563,0.5949
0.109650,0.8563,0.5959
0.109830,1.0563,0.5955
0.110002,0.8563,0.5964
0.110200,1.6563,0.5919
0.110453,1.0563,0.5914
0.110648,1.8563,0.5855
0.110828,1.0563,0.5852
0.111000,1.6563,0.5813
0.111200,1.8563,0.5753
0.111455,0.8563,0.5766
0.111650,0.8563,0.5775
0.111830,0.8563,0.5784
