t_s,i_a,u_v
0.000000,0.0563,0.0000
0.000478,0.2563,0.1882
0.000656,0.0563,0.2634
0.000989,0.2563,0.3944
0.001176,0.2563,0.4681
0.001349,0.2563,0.5362
0.001522,0.4563,0.5993
0.001833,0.6563,0.7039
0.002211,0.6563,0.8310
0.002414,0.8563,0.8934
0.002588,0.8563,0.9470
0.002760,1.0563,0.9949
0.002932,1.0563,1.0429
0.003200,1.6563,1.0946
0.003390,1.8563,1.1257
0.003562,2.0563,1.1490
0.003734,2.0563,1.1723
0.003906,1.8563,1.2006
0.004172,2.2563,1.2289
0.004373,2.2563,1.2504
0.004545,2.2563,1.2687
0.004717,2.2563,1.2871
0.004889,2.4563,1.3005
0.005150,3.0563,1.2984
0.005340,3.0563,1.2969
0.005512,3.0563,1.2955
0.005686,3.0563,1.2941
0.005858,3.0563,1.2927
0.006123,3.2563,1.2829
0.006325,3.2563,1.2755
0.006497,3.2563,1.2692
0.006669,3.2563,1.2629
0.006841,3.4563,1.2516
0.007101,3.4563,1.2346
0.007291,3.2563,1.2276
0.007463,3.4563,1.2163
0.007637,3.4563,1.2049
0.007809,3.4563,1.1937
0.008057,3.4563,1.1774
0.008245,3.0563,1.1759
0.008417,3.4563,1.1647
0.008591,3.2563,1.1583
0.008763,3.4563,1.1470
0.009027,3.4563,1.1297
0.009228,3.2563,1.1223
0.009400,3.6563,1.1061
0.009576,3.2563,1.0997
0.009748,3.4563,1.0884
0.010003,3.2563,1.0790
0.010198,3.2563,1.0719
0.010370,3.2563,1.0655
0.010542,3.2563,1.0592
0.010714,3.0563,1.0578
0.010973,3.0563,1.0557
0.011180,3.0563,1.0541
0.011352,3.0563,1.0527
0.011527,3.0563,1.0513
0.011699,3.2563,1.0449
0.011953,2.8563,1.0502
0.012148,2.2563,1.0710
0.012320,2.8563,1.0745
0.012492,2.8563,1.0781
0.012664,3.0563,1.0767
0.012924,3.0563,1.0746
0.013131,3.0563,1.0729
0.013303,2.8563,1.0765
0.013475,3.0563,1.0751
0.013648,2.8563,1.0786
0.013902,3.0563,1.0766
0.014098,3.2563,1.0694
0.014270,2.8563,1.0729
0.014442,2.8563,1.0765
0.014614,3.0563,1.0751
0.014873,2.8563,1.0804
0.015081,2.8563,1.0847
0.015253,2.8563,1.0883
0.015425,3.0563,1.0869
0.015597,2.8563,1.0904
0.015851,3.0563,1.0884
0.016047,3.0563,1.0868
0.016219,2.8563,1.0903
0.016391,3.0563,1.0889
0.016563,3.0563,1.0876
0.016822,3.0563,1.0855
0.017030,2.8563,1.0898
0.017202,2.8563,1.0933
0.017374,3.0563,1.0919
0.017546,1.6563,1.1251
0.017800,3.0563,1.1230
0.017990,2.2563,1.1433
0.018168,3.0563,1.1419
0.018340,3.0563,1.1405
0.018512,2.8563,1.1440
0.018773,3.0563,1.1419
0.018974,3.0563,1.1403
0.019152,3.0563,1.1389
0.019324,3.0563,1.1375
0.019496,3.0563,1.1361
0.019751,3.0563,1.1340
0.019940,3.0563,1.1325
0.020118,3.0563,1.1311
0.020290,3.0563,1.1297
0.020463,3.0563,1.1283
0.020724,3.2563,1.1187
0.020925,3.0563,1.1170
0.021103,3.0563,1.1156
0.021275,3.0563,1.1142
0.021447,3.0563,1.1128
0.021702,3.0563,1.1108
0.021891,3.0563,1.1092
0.022069,3.0563,1.1078
0.022241,3.0563,1.1064
0.022413,3.0563,1.1050
0.022673,3.0563,1.1029
0.022874,3.0563,1.1013
0.023052,3.2563,1.0948
0.023224,3.0563,1.0934
0.023396,2.8563,1.0969
0.023651,3.0563,1.0949
0.023840,3.0563,1.0933
0.024018,3.2563,1.0868
0.024190,2.6563,1.0953
0.024394,3.2563,1.0878
0.024670,2.8563,1.0935
0.024871,3.0563,1.0918
0.025049,3.8563,1.0700
0.025221,3.0563,1.0686
0.025393,3.0563,1.0672
0.025648,2.8563,1.0725
0.025837,3.0563,1.0709
0.026009,3.0563,1.0695
0.026187,2.8563,1.0732
0.026403,3.0563,1.0715
0.026682,3.8563,1.0372
0.026870,3.0563,1.0357
0.027048,2.8563,1.0393
0.027220,2.8563,1.0429
0.027392,2.8563,1.0464
0.027654,2.8563,1.0518
0.027855,2.8563,1.0560
0.028033,2.8563,1.0597
0.028205,3.0563,1.0583
0.028397,2.6563,1.0677
0.028667,2.8563,1.0733
0.028856,2.8563,1.0772
0.029034,2.8563,1.0809
0.029206,2.8563,1.0844
0.029397,2.8563,1.0884
0.029656,2.8563,1.0937
0.029858,3.0563,1.0921
0.030036,2.8563,1.0957
0.030208,2.8563,1.0993
0.030399,3.0563,1.0977
0.030653,3.0563,1.0957
0.030843,2.8563,1.0996
0.031021,2.8563,1.1033
0.031193,2.8563,1.1068
0.031446,2.8563,1.1120
0.031743,2.8563,1.1182
0.031937,3.0563,1.1166
0.032115,3.0563,1.1152
0.032287,2.8563,1.1187
0.032459,3.0563,1.1173
0.032734,3.0563,1.1151
0.032934,3.0563,1.1135
0.033112,3.0563,1.1120
0.033284,2.8563,1.1156
0.033456,3.0563,1.1142
0.033717,3.0563,1.1121
0.033911,3.0563,1.1105
0.034089,3.0563,1.1091
0.034261,3.0563,1.1077
0.034433,3.0563,1.1063
0.034695,3.0563,1.1042
0.034892,3.0563,1.1026
0.035070,3.0563,1.1012
0.035242,3.0563,1.0998
0.035414,3.0563,1.0984
0.035666,3.0563,1.0964
0.035859,3.0563,1.0948
0.036037,3.0563,1.0934
0.036209,3.0563,1.0920
0.036397,2.8563,1.0958
0.036674,3.4563,1.0777
0.036871,3.0563,1.0761
0.037049,3.0563,1.0747
0.037221,3.0563,1.0733
0.037393,3.0563,1.0719
0.037645,2.8563,1.0771
0.037839,2.8563,1.0811
0.038017,3.0563,1.0797
0.038189,2.8563,1.0832
0.038396,2.8563,1.0875
0.038679,3.0563,1.0852
0.038876,3.0563,1.0836
0.039054,3.6563,1.0668
0.039226,2.8563,1.0704
0.039398,3.0563,1.0690
0.039650,3.0563,1.0670
0.039844,2.2563,1.0877
0.040021,2.8563,1.0913
0.040193,2.8563,1.0949
0.040395,3.2563,1.0874
0.040659,3.0563,1.0853
0.040856,2.8563,1.0894
0.041034,3.0563,1.0879
0.041206,3.0563,1.0865
0.041397,3.0563,1.0850
0.041649,3.0563,1.0830
