t_s,i_a,u_v
0.000000,0.3937,0.1000
0.000444,0.1937,0.1000
0.000622,0.1937,0.1000
0.000798,2.5937,0.1000
0.001127,0.1937,0.1000
0.001316,0.3937,0.1000
0.001491,0.1937,0.1000
0.001663,0.1937,0.1000
0.001836,0.1937,0.1000
0.002118,0.3937,0.1000
0.002313,0.3937,0.1000
0.002488,0.3937,0.1000
0.002659,0.3937,0.1000
0.002831,0.1937,0.1000
0.003088,0.1937,0.1000
0.003286,0.1937,0.1000
0.003461,0.3937,0.1000
0.003633,0.3937,0.1000
0.003804,0.1937,0.1000
0.004054,0.3937,0.1000
0.004247,0.3937,0.1000
0.004422,0.1937,0.1000
0.004594,0.3937,0.1000
0.004766,0.1937,0.1000
0.005014,0.1937,0.1000
0.005206,0.1937,0.1000
0.005387,0.1937,0.1000
0.005559,0.3937,0.1000
0.005731,0.3937,0.1000
0.005981,0.7937,0.1000
0.006168,0.3937,0.1000
0.006349,0.7937,0.1000
0.006521,0.1937,0.1000
0.006693,0.5937,0.1000
0.006941,0.1937,0.1000
0.007133,0.1937,0.1000
0.007315,0.3937,0.1000
0.007486,0.1937,0.1000
0.007658,0.3937,0.1000
0.007908,0.3937,0.1000
0.008094,0.3937,0.1000
0.008276,0.3937,0.1000
0.008447,0.3937,0.1000
0.008779,0.3937,0.1000
0.009076,0.3937,0.1000
0.009281,0.3937,0.1000
0.009453,0.3937,0.1000
0.009624,0.3937,0.1000
0.009797,0.3937,0.1000
0.010060,0.3937,0.1000
0.010250,-0.2063,0.1000
0.010422,0.3937,0.1000
0.010593,0.5937,0.1000
0.010765,0.3937,0.1000
0.011024,0.3937,0.1000
0.011226,0.3937,0.1000
0.011397,-0.0063,0.1000
0.011569,0.3937,0.1000
0.011741,0.3937,0.1000
0.011993,0.3937,0.1000
0.012177,0.3937,0.1000
0.012354,0.3937,0.1000
0.012526,0.3937,0.1000
0.012698,0.3937,0.1000
0.012949,0.3937,0.1000
0.013146,0.3937,0.1000
0.013324,0.3937,0.1000
0.013495,0.3937,0.1000
0.013667,0.1937,0.1000
0.013922,0.3937,0.1000
0.014106,0.3937,0.1000
0.014284,0.1937,0.1000
0.014456,0.1937,0.1000
0.014627,0.3937,0.1000
0.014879,0.3937,0.1000
0.015075,0.1937,0.1000
0.015253,0.1937,0.1000
0.015425,0.1937,0.1000
0.015596,0.3937,0.1000
0.015849,0.3937,0.1000
0.016032,0.1937,0.1000
0.016204,0.1937,0.1000
0.016395,0.7937,0.1000
0.016594,0.1937,0.1000
0.016849,0.3937,0.1000
0.017046,0.1937,0.1000
0.017223,0.3937,0.1000
0.017395,-0.0063,0.1000
0.017591,0.5937,0.1000
0.017843,0.3937,0.1000
0.018027,0.3937,0.1000
0.018199,0.1937,0.1000
0.018395,0.3937,0.1000
0.018591,0.1937,0.1000
0.018857,0.1937,0.1000
0.019053,0.5937,0.1000
0.019231,0.3937,0.1000
0.019402,0.3937,0.1000
0.019593,0.1937,0.1000
0.019847,0.3937,0.1000
0.020031,0.3937,0.1000
0.020202,0.3937,0.1000
0.020394,0.3937,0.1000
0.020591,0.1937,0.1000
0.020851,0.3937,0.1000
0.021047,0.3937,0.1000
0.021225,0.1937,0.1000
0.021396,-0.0063,0.1000
0.021592,0.3937,0.1000
0.021844,0.1937,0.1000
0.022028,0.1937,0.1000
0.022199,0.1937,0.1000
0.022396,0.3937,0.1000
0.022592,0.1937,0.1000
0.022843,0.1937,0.1000
0.023039,0.3937,0.1000
0.023211,0.3937,0.1000
0.023389,0.3937,0.1000
0.023594,0.3937,0.1000
0.023869,0.3937,0.1000
0.024048,2.3937,0.1000
0.024226,0.3937,0.1000
0.024397,0.3937,0.1000
0.024595,0.1937,0.1000
0.024857,0.1937,0.1000
0.025051,0.1937,0.1000
0.025229,0.1937,0.1000
0.025400,0.1937,0.1000
0.025591,0.3937,0.1000
0.025838,0.1937,0.1000
0.026026,0.3937,0.1000
0.026198,0.3937,0.1000
0.026394,0.1937,0.1000
0.026592,0.1937,0.1000
0.026850,0.3937,0.1000
0.027043,0.7937,0.1000
0.027214,0.3937,0.1000
0.027392,0.3937,0.1000
0.027592,0.3937,0.1000
