t_s,i_a,u_v
0.000000,0.6875,0.5000
0.000580,0.9875,0.5000
0.000712,0.5875,0.5000
0.000829,-1.1125,0.5000
0.000954,0.4875,0.5000
0.001071,0.6875,0.5000
0.001311,1.1875,0.5000
