t_s,i_a,u_v
0.000000,0.2562,0.7383
0.000471,0.2562,1.0723
0.000807,0.6562,1.1682
0.000994,0.6562,1.2815
0.001167,0.8562,1.3235
0.001343,0.8562,1.4211
0.001516,0.8562,1.5169
0.001815,1.6562,1.4055
0.002022,1.6562,1.4774
0.002195,1.8562,1.4747
0.002367,1.8562,1.5255
0.002539,2.0562,1.5137
0.002801,2.0562,1.5776
0.002988,2.2562,1.5597
0.003161,2.2562,1.5930
0.003333,2.2562,1.6260
0.003505,2.2562,1.6591
0.003753,2.8562,1.5069
0.003963,2.8562,1.5147
0.004136,2.6562,1.5839
0.004308,2.2562,1.7246
0.004480,2.8562,1.5695
0.004729,2.8562,1.5787
0.004922,3.0562,1.5221
0.005095,2.8562,1.5824
0.005267,3.0562,1.5261
0.005439,3.0562,1.5236
0.005686,3.0562,1.5200
0.005896,3.0562,1.5169
0.006069,3.0562,1.5144
0.006241,3.2562,1.4492
0.006413,2.2562,1.7513
0.006662,3.2562,1.4658
0.006855,3.8562,1.2616
0.007028,3.2562,1.4116
0.007200,3.2562,1.4002
0.007373,3.0562,1.4515
0.007619,3.0562,1.4479
0.007829,3.2562,1.3802
0.008002,3.2562,1.3688
0.008174,3.2562,1.3574
0.008349,3.2562,1.3458
0.008598,2.8562,1.4627
0.008790,3.0562,1.4061
0.008963,3.0562,1.4036
0.009135,3.0562,1.4011
0.009307,2.8562,1.4613
0.009554,3.0562,1.4039
0.009758,3.0562,1.4009
0.009937,3.0562,1.3983
0.010109,3.0562,1.3958
0.010281,3.0562,1.3933
0.010534,3.2562,1.3227
0.010720,3.0562,1.3738
0.010900,3.0562,1.3712
0.011072,3.2562,1.3060
0.011244,3.0562,1.3573
0.011491,3.0562,1.3537
0.011695,3.0562,1.3508
0.011874,3.0562,1.3482
0.012046,2.8562,1.4084
0.012218,3.0562,1.3521
0.012467,3.0562,1.3484
0.012654,3.0562,1.3457
0.012833,3.0562,1.3431
0.013005,3.0562,1.3406
0.013196,3.0562,1.3379
0.013443,3.0562,1.3343
0.013647,2.8562,1.3957
0.013826,3.0562,1.3392
0.013998,3.0562,1.3367
0.014198,3.0562,1.3338
0.014453,3.0562,1.3301
0.014640,3.0562,1.3274
0.014819,3.0562,1.3248
0.014991,3.0562,1.3223
0.015194,3.0562,1.3194
0.015440,3.0562,1.3158
0.015644,3.0562,1.3128
0.015823,3.0562,1.3102
0.015995,3.0562,1.3077
0.016194,3.0562,1.3048
0.016443,3.0562,1.3012
0.016629,3.0562,1.2985
0.016809,3.0562,1.2959
0.016994,2.8562,1.3566
0.017317,2.8562,1.3686
0.017649,2.8562,1.3809
0.017850,3.0562,1.3242
0.018022,3.0562,1.3217
0.018194,3.0562,1.3192
0.018366,3.0562,1.3167
0.018641,2.8562,1.3807
0.018844,3.0562,1.3240
0.019016,3.0562,1.3215
0.019188,2.8562,1.3817
0.019360,2.8562,1.3881
0.019617,3.0562,1.3305
0.019817,3.0562,1.3276
0.019989,2.8562,1.3878
0.020161,3.4562,1.2061
0.020334,2.8562,1.3740
0.020597,2.8562,1.3837
0.020799,2.8562,1.3913
0.020971,2.8562,1.3976
0.021143,2.8562,1.4040
0.021316,3.0562,1.3477
0.021567,2.8562,1.4108
0.021761,3.0562,1.3542
0.021939,3.0562,1.3516
0.022112,3.4562,1.2236
0.022284,2.8562,1.3914
0.022546,2.8562,1.4012
0.022743,2.8562,1.4085
0.022921,3.0562,1.3521
0.023093,2.8562,1.4123
0.023265,3.0562,1.3560
0.023516,3.0562,1.3523
0.023711,3.6562,1.1578
0.023889,3.0562,1.3167
0.024061,3.6562,1.1260
0.024233,2.8562,1.3477
0.024495,2.8562,1.3574
0.024692,2.8562,1.3648
0.024871,2.8562,1.3714
0.025043,2.8562,1.3778
0.025215,2.8562,1.3842
0.025466,2.8562,1.3935
0.025661,3.6562,1.1452
0.025839,2.8562,1.3671
0.026011,3.4562,1.1853
0.026193,2.8562,1.3536
0.026455,2.8562,1.3633
0.026652,2.6562,1.4346
0.026830,2.8562,1.3874
0.027002,2.8562,1.3938
0.027194,2.8562,1.4009
0.027446,2.8562,1.4103
0.027640,2.8562,1.4175
0.027818,3.0562,1.3611
0.027990,3.0562,1.3586
0.028193,3.8562,1.0984
0.028469,2.8562,1.3778
0.028666,2.8562,1.3851
0.028844,2.8562,1.3917
0.029016,3.0562,1.3354
0.029188,2.8562,1.3956
0.029439,2.8562,1.4049
0.029634,3.0562,1.3483
0.029812,2.8562,1.4087
0.029992,2.8562,1.4154
0.030194,3.0562,1.3586
0.030478,2.8562,1.4230
0.030675,3.0562,1.3663
0.030854,2.8562,1.4268
0.031026,2.8562,1.4332
0.031198,3.0562,1.3769
0.031449,3.0562,1.3732
0.031643,2.8562,1.4342
0.031822,3.0562,1.3778
0.031994,2.8562,1.4380
0.032194,3.0562,1.3813
0.032467,2.8562,1.4453
0.032664,3.0562,1.3886
0.032843,3.0562,1.3860
0.033015,3.0562,1.3835
0.033188,3.0562,1.3810
0.033438,3.2562,1.3106
0.033632,3.0562,1.3616
0.033812,3.4562,1.2327
0.033992,3.0562,1.3378
0.034194,2.8562,1.3991
0.034459,3.0562,1.3414
0.034655,3.6562,1.1467
0.034834,2.8562,1.3686
0.035006,3.4562,1.1869
0.035197,2.8562,1.3555
0.035447,2.8562,1.3648
0.035642,3.0562,1.3081
0.035821,2.8562,1.3686
0.035993,3.0562,1.3123
0.036194,2.8562,1.3735
0.036454,3.0562,1.3159
0.036651,2.8562,1.3771
