t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000462,0.1937,0.1755
0.000642,0.1937,0.2439
0.000971,0.3937,0.3624
0.001168,0.1937,0.4372
0.001340,0.1937,0.5026
0.001512,0.3937,0.5645
0.001684,0.5937,0.6230
0.001970,0.5937,0.7202
0.002177,0.5937,0.7906
0.002349,0.5937,0.8491
0.002521,0.7937,0.9041
0.002693,0.9937,0.9557
0.002955,0.9937,1.0344
0.003156,1.1937,1.0907
0.003328,1.7937,1.1285
0.003500,1.9937,1.1630
0.003672,1.9937,1.1974
0.003932,2.1937,1.2443
0.004134,2.1937,1.2807
0.004306,2.3937,1.3083
0.004478,2.3937,1.3359
0.004650,2.5937,1.3600
0.004904,2.7937,1.3906
0.005105,2.9937,1.4108
0.005277,3.1937,1.4247
0.005449,3.1937,1.4385
0.005621,3.1937,1.4523
0.005880,3.5937,1.4628
0.006083,3.5937,1.4711
0.006255,3.5937,1.4781
0.006427,3.5937,1.4850
0.006599,3.5937,1.4920
0.006852,3.7937,1.4972
0.007054,3.9937,1.4973
0.007226,3.9937,1.4974
0.007397,3.9937,1.4975
0.007570,3.9937,1.4977
0.007828,4.1937,1.4927
0.008031,4.1937,1.4887
0.008203,4.7937,1.4751
0.008375,4.7937,1.4615
0.008547,3.3937,1.4719
0.008801,4.7937,1.4518
0.008996,4.7937,1.4363
0.009174,4.7937,1.4222
0.009346,4.9937,1.4052
0.009518,4.1937,1.4018
0.009778,4.7937,1.3812
0.009975,4.7937,1.3656
0.010153,4.7937,1.3515
0.010325,4.7937,1.3379
0.010497,3.5937,1.3449
0.010751,4.7937,1.3247
0.010946,4.1937,1.3210
0.011124,4.1937,1.3175
0.011296,4.1937,1.3142
0.011468,4.1937,1.3109
0.011727,4.1937,1.3059
0.011924,3.9937,1.3060
0.012102,3.9937,1.3061
0.012274,3.9937,1.3062
0.012446,5.1937,1.2857
0.012699,4.1937,1.2808
0.012895,3.7937,1.2849
0.013072,3.7937,1.2885
0.013244,3.7937,1.2920
0.013416,3.9937,1.2921
0.013675,3.7937,1.2975
0.013872,3.7937,1.3015
0.014050,3.9937,1.3016
0.014222,3.7937,1.3052
0.014394,3.7937,1.3087
0.014648,3.9937,1.3089
0.014843,3.9937,1.3090
0.015021,3.7937,1.3127
0.015193,3.7937,1.3162
0.015390,4.3937,1.3085
0.015649,3.7937,1.3138
0.015845,5.5937,1.2826
0.016023,3.9937,1.2827
0.016195,6.1937,1.2451
0.016389,3.7937,1.2491
0.016642,3.7937,1.2543
0.016838,3.7937,1.2583
0.017009,3.7937,1.2618
0.017188,3.7937,1.2655
0.017388,3.7937,1.2696
0.017663,3.7937,1.2753
0.017859,3.7937,1.2793
0.018037,3.7937,1.2830
0.018209,3.7937,1.2865
0.018381,3.7937,1.2901
0.018635,3.7937,1.2953
0.018830,3.7937,1.2993
0.019002,3.7937,1.3029
0.019190,5.5937,1.2730
0.019389,3.7937,1.2770
0.019658,3.7937,1.2826
0.019855,3.7937,1.2866
0.020034,3.7937,1.2903
0.020205,3.7937,1.2939
0.020387,3.5937,1.3012
0.020641,3.7937,1.3065
0.020836,3.7937,1.3105
0.021008,3.7937,1.3140
0.021186,3.5937,1.3212
0.021389,3.5937,1.3295
0.021658,3.7937,1.3350
0.021857,3.7937,1.3391
0.022035,3.9937,1.3392
0.022207,3.9937,1.3393
0.022387,3.7937,1.3430
0.022641,4.1937,1.3381
0.022836,3.9937,1.3382
0.023008,3.9937,1.3383
0.023186,3.9937,1.3385
0.023390,5.5937,1.3060
0.023649,4.1937,1.3010
0.023845,6.1937,1.2581
0.024023,3.9937,1.2582
0.024195,5.9937,1.2240
0.024389,3.7937,1.2279
0.024642,3.7937,1.2332
0.024837,3.7937,1.2372
0.025009,3.7937,1.2407
0.025188,3.7937,1.2444
0.025389,3.5937,1.2525
0.025647,3.7937,1.2579
0.025844,3.5937,1.2658
0.026022,3.7937,1.2695
0.026194,3.7937,1.2731
0.026389,3.5937,1.2810
0.026642,3.7937,1.2862
0.026838,3.7937,1.2902
0.027009,3.7937,1.2937
0.027188,3.7937,1.2974
0.027389,3.7937,1.3016
0.027647,3.7937,1.3069
0.027844,3.5937,1.3149
0.028022,3.7937,1.3185
0.028194,3.5937,1.3255
0.028514,3.7937,1.3321
0.028867,3.7937,1.3393
0.029069,3.7937,1.3435
0.029241,5.3937,1.3196
