t_s,i_a,u_v
0.000000,0.1937,0.1000
0.000453,0.1937,0.1000
0.000636,0.3937,0.1000
0.000808,0.3937,0.1000
0.001145,0.3937,0.1000
0.001339,0.3937,0.1000
0.001512,0.3937,0.1000
0.001684,0.3937,0.1000
0.001855,0.3937,0.1000
0.002146,0.3937,0.1000
0.002354,0.3937,0.1000
0.002528,0.3937,0.1000
0.002699,0.3937,0.1000
0.002871,0.3937,0.1000
0.003121,0.3937,0.1000
0.003315,0.3937,0.1000
0.003488,0.3937,0.1000
0.003660,0.3937,0.1000
0.003832,-0.0063,0.1000
0.004095,0.3937,0.1000
0.004303,0.3937,0.1000
0.004477,0.1937,0.1000
0.004648,0.1937,0.1000
0.004823,0.3937,0.1000
0.005080,0.3937,0.1000
0.005274,0.3937,0.1000
0.005447,0.1937,0.1000
0.005619,0.1937,0.1000
0.005790,0.5937,0.1000
0.006050,0.3937,0.1000
0.006259,0.3937,0.1000
0.006432,0.3937,0.1000
0.006604,0.3937,0.1000
0.006776,0.3937,0.1000
0.007026,0.3937,0.1000
0.007220,0.3937,0.1000
0.007393,0.3937,0.1000
0.007565,0.3937,0.1000
0.007737,0.1937,0.1000
0.007997,0.1937,0.1000
0.008199,0.3937,0.1000
0.008379,0.1937,0.1000
0.008551,0.3937,0.1000
0.008723,0.3937,0.1000
0.008973,0.3937,0.1000
0.009160,0.3937,0.1000
0.009340,0.5937,0.1000
0.009512,0.3937,0.1000
0.009684,0.1937,0.1000
0.009944,0.3937,0.1000
0.010146,0.3937,0.1000
0.010326,0.3937,0.1000
0.010498,0.3937,0.1000
0.010670,0.3937,0.1000
0.010920,0.5937,0.1000
0.011107,0.3937,0.1000
0.011287,0.3937,0.1000
0.011458,0.3937,0.1000
0.011630,0.3937,0.1000
0.011890,0.3937,0.1000
0.012092,0.3937,0.1000
0.012272,0.3937,0.1000
0.012444,0.1937,0.1000
0.012615,0.3937,0.1000
0.012866,0.1937,0.1000
0.013053,0.3937,0.1000
0.013232,0.3937,0.1000
0.013404,0.3937,0.1000
0.013576,0.3937,0.1000
0.013836,0.3937,0.1000
0.014038,0.3937,0.1000
0.014218,0.3937,0.1000
0.014389,0.1937,0.1000
0.014579,0.3937,0.1000
0.014829,0.1937,0.1000
0.015016,0.3937,0.1000
0.015190,0.3937,0.1000
0.015381,0.3937,0.1000
0.015578,0.3937,0.1000
0.015838,0.3937,0.1000
0.016041,0.1937,0.1000
0.016221,0.1937,0.1000
0.016392,0.1937,0.1000
0.016583,0.1937,0.1000
0.016833,0.3937,0.1000
0.017020,0.3937,0.1000
0.017194,0.1937,0.1000
0.017371,0.1937,0.1000
0.017578,0.3937,0.1000
0.017857,0.3937,0.1000
0.018061,0.3937,0.1000
0.018239,0.3937,0.1000
0.018410,0.3937,0.1000
0.018582,0.1937,0.1000
0.018832,0.3937,0.1000
0.019022,0.3937,0.1000
0.019193,0.3937,0.1000
0.019371,0.3937,0.1000
0.019580,0.1937,0.1000
0.019862,0.3937,0.1000
0.020066,0.3937,0.1000
0.020243,0.3937,0.1000
0.020415,0.3937,0.1000
0.020587,0.1937,0.1000
0.020837,0.5937,0.1000
0.021026,0.3937,0.1000
0.021198,0.3937,0.1000
