t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000470,0.1937,0.2381
0.000830,0.3937,0.4109
0.001012,0.3937,0.4982
0.001186,0.3937,0.5818
0.001358,0.5937,0.6597
0.001530,0.5937,0.7377
0.001809,0.7937,0.8568
0.002011,0.7937,0.9430
0.002185,0.9937,1.0126
0.002357,1.9937,1.0585
0.002529,1.1937,1.1228
0.002791,1.7937,1.1997
0.002979,1.9937,1.2499
0.003154,1.9937,1.2966
0.003326,2.1937,1.3380
0.003499,2.1937,1.3796
0.003747,2.5937,1.4260
0.003948,2.3937,1.4690
0.004123,2.7937,1.4971
0.004294,2.9937,1.5200
0.004467,3.1937,1.5385
0.004722,3.3937,1.5591
0.004910,3.5937,1.5693
0.005084,3.5937,1.5787
0.005256,5.5937,1.5422
0.005428,3.7937,1.5469
0.005677,3.7937,1.5537
0.005879,3.9937,1.5539
0.006053,3.3937,1.5679
0.006225,4.3937,1.5589
0.006397,4.1937,1.5545
0.006653,4.7937,1.5275
0.006842,4.7937,1.5075
0.007016,4.7937,1.4891
0.007188,4.7937,1.4709
0.007360,4.7937,1.4528
0.007608,4.7937,1.4266
0.007804,4.9937,1.4006
0.007984,4.7937,1.3816
0.008156,6.5937,1.3223
0.008328,4.7937,1.3041
0.008586,4.3937,1.2906
0.008768,4.3937,1.2810
0.008948,4.1937,1.2764
0.009120,4.7937,1.2582
0.009292,4.1937,1.2538
0.009541,4.1937,1.2474
0.009737,3.9937,1.2475
0.009917,3.9937,1.2477
0.010089,3.9937,1.2478
0.010261,3.9937,1.2480
0.010517,3.7937,1.2550
0.010699,5.5937,1.2164
0.010879,3.7937,1.2213
0.011051,5.7937,1.1803
0.011223,3.7937,1.1850
0.011472,3.7937,1.1918
0.011668,3.7937,1.1972
0.011848,3.5937,1.2069
0.012020,3.7937,1.2116
0.012192,3.5937,1.2209
0.012448,3.5937,1.2348
0.012630,3.5937,1.2446
0.012804,3.5937,1.2540
0.013003,3.3937,1.2701
0.013199,3.5937,1.2807
0.013450,3.5937,1.2943
0.013646,3.5937,1.3049
0.013820,3.7937,1.3096
0.013999,3.5937,1.3193
0.014200,3.5937,1.3302
0.014457,3.7937,1.3372
0.014639,3.7937,1.3422
