t_s,i_a,u_v
0.000000,0.0563,0.2000
0.000454,0.0563,0.2000
0.000632,0.0563,0.2000
0.000804,0.2563,0.2000
0.001145,0.2563,0.2000
0.001339,0.2563,0.2000
0.001515,0.2563,0.2000
0.001686,0.2563,0.2000
0.001859,0.2563,0.2000
0.002108,0.0563,0.2000
0.002300,0.2563,0.2000
0.002475,0.2563,0.2000
0.002647,0.2563,0.2000
0.002821,0.2563,0.2000
0.003103,0.2563,0.2000
0.003307,0.2563,0.2000
0.003482,0.2563,0.2000
0.003654,0.2563,0.2000
0.003826,0.2563,0.2000
0.004078,0.2563,0.2000
0.004272,0.2563,0.2000
0.004447,0.2563,0.2000
0.004619,0.2563,0.2000
0.004791,0.4563,0.2000
0.005052,0.2563,0.2000
0.005256,0.2563,0.2000
0.005431,0.2563,0.2000
0.005603,0.2563,0.2000
0.005775,0.2563,0.2000
0.006032,0.2563,0.2000
0.006226,0.4563,0.2000
0.006401,0.2563,0.2000
0.006573,0.2563,0.2000
0.006745,0.0563,0.2000
0.007003,0.2563,0.2000
0.007207,0.2563,0.2000
0.007382,0.2563,0.2000
0.007554,0.2563,0.2000
0.007726,0.2563,0.2000
0.007978,0.2563,0.2000
0.008166,0.4563,0.2000
0.008347,0.2563,0.2000
0.008519,0.2563,0.2000
0.008690,0.2563,0.2000
0.008949,0.4563,0.2000
0.009147,0.2563,0.2000
0.009329,0.2563,0.2000
0.009500,0.2563,0.2000
0.009672,0.2563,0.2000
0.009925,0.2563,0.2000
0.010112,0.2563,0.2000
0.010294,0.4563,0.2000
0.010465,0.2563,0.2000
0.010637,0.2563,0.2000
0.010896,0.2563,0.2000
0.011094,0.4563,0.2000
0.011275,0.2563,0.2000
0.011447,0.2563,0.2000
0.011619,0.2563,0.2000
0.011871,0.0563,0.2000
0.012059,0.2563,0.2000
0.012240,0.2563,0.2000
0.012412,0.2563,0.2000
0.012584,0.2563,0.2000
0.012842,0.2563,0.2000
0.013040,0.0563,0.2000
0.013221,0.2563,0.2000
0.013393,0.2563,0.2000
0.013584,0.0563,0.2000
0.013836,-0.7437,0.2000
0.014024,0.2563,0.2000
0.014203,0.4563,0.2000
0.014375,0.2563,0.2000
0.014582,0.2563,0.2000
0.014841,0.2563,0.2000
0.015039,0.2563,0.2000
0.015221,0.4563,0.2000
0.015392,0.2563,0.2000
0.015583,0.2563,0.2000
0.015835,0.2563,0.2000
0.016023,0.2563,0.2000
0.016203,0.2563,0.2000
0.016375,0.2563,0.2000
0.016585,0.2563,0.2000
0.016867,0.2563,0.2000
0.017069,0.2563,0.2000
0.017246,0.2563,0.2000
0.017418,0.2563,0.2000
0.017590,-0.1437,0.2000
0.017845,0.2563,0.2000
0.018036,0.4563,0.2000
0.018214,0.2563,0.2000
0.018386,0.4563,0.2000
0.018583,0.8563,0.2000
0.018840,0.2563,0.2000
0.019042,0.2563,0.2000
0.019219,0.2563,0.2000
0.019391,0.2563,0.2000
0.019584,0.2563,0.2000
0.019837,0.2563,0.2000
0.020029,0.4563,0.2000
0.020206,0.2563,0.2000
0.020378,0.4563,0.2000
0.020583,0.6563,0.2000
0.020840,0.2563,0.2000
0.021042,0.2563,0.2000
0.021219,0.2563,0.2000
0.021391,0.4563,0.2000
0.021584,0.2563,0.2000
0.021837,0.2563,0.2000
0.022028,0.4563,0.2000
0.022206,0.2563,0.2000
0.022378,0.2563,0.2000
0.022583,0.2563,0.2000
0.022840,0.2563,0.2000
0.023042,0.4563,0.2000
0.023219,0.2563,0.2000
0.023391,0.2563,0.2000
0.023583,0.8563,0.2000
0.023837,0.0563,0.2000
0.024028,0.2563,0.2000
0.024206,0.2563,0.2000
0.024377,0.2563,0.2000
0.024583,0.2563,0.2000
0.024840,0.2563,0.2000
0.025042,0.0563,0.2000
0.025219,0.2563,0.2000
0.025391,0.4563,0.2000
0.025584,0.2563,0.2000
0.025837,0.2563,0.2000
0.026029,0.2563,0.2000
0.026207,0.2563,0.2000
0.026379,0.2563,0.2000
0.026708,0.2563,0.2000
0.027033,0.2563,0.2000
0.027230,0.2563,0.2000
0.027406,0.2563,0.2000
0.027578,0.2563,0.2000
0.027750,0.2563,0.2000
0.028020,0.0563,0.2000
0.028219,0.2563,0.2000
0.028395,0.2563,0.2000
0.028567,0.2563,0.2000
0.028739,0.2563,0.2000
0.028987,0.2563,0.2000
0.029177,0.2563,0.2000
0.029360,0.2563,0.2000
0.029532,0.2563,0.2000
0.029703,0.2563,0.2000
0.029969,0.6563,0.2000
0.030161,0.0563,0.2000
0.030344,0.2563,0.2000
0.030516,0.2563,0.2000
0.030687,0.4563,0.2000
0.030942,0.2563,0.2000
0.031132,0.2563,0.2000
0.031315,0.2563,0.2000
0.031486,0.2563,0.2000
0.031658,0.2563,0.2000
0.031924,0.2563,0.2000
0.032116,0.2563,0.2000
0.032299,0.2563,0.2000
0.032470,0.0563,0.2000
0.032642,0.0563,0.2000
0.032890,0.2563,0.2000
0.033080,0.2563,0.2000
0.033263,0.2563,0.2000
0.033434,0.0563,0.2000
0.033606,0.2563,0.2000
0.033868,-0.1437,0.2000
0.034060,0.2563,0.2000
0.034243,0.0563,0.2000
0.034414,0.2563,0.2000
0.034586,0.2563,0.2000
0.034834,0.4563,0.2000
0.035024,0.2563,0.2000
0.035207,0.2563,0.2000
0.035379,0.4563,0.2000
0.035583,0.6563,0.2000
0.035849,0.2563,0.2000
0.036048,0.2563,0.2000
0.036231,0.2563,0.2000
0.036402,0.2563,0.2000
0.036582,0.4563,0.2000
0.036835,0.2563,0.2000
0.037025,0.4563,0.2000
0.037208,0.2563,0.2000
0.037379,0.2563,0.2000
0.037583,0.2563,0.2000
0.037863,2.2563,0.2000
0.038057,0.2563,0.2000
0.038234,0.2563,0.2000
0.038406,0.2563,0.2000
0.038578,0.2563,0.2000
0.038830,0.2563,0.2000
0.039023,0.2563,0.2000
0.039194,0.2563,0.2000
0.039382,0.0563,0.2000
0.039585,0.2563,0.2000
0.039865,-0.1437,0.2000
0.040059,0.2563,0.2000
0.040237,0.2563,0.2000
0.040409,0.2563,0.2000
0.040580,0.4563,0.2000
0.040833,0.2563,0.2000
0.041025,0.2563,0.2000
0.041197,0.2563,0.2000
0.041382,0.2563,0.2000
0.041583,0.4563,0.2000
0.041848,0.2563,0.2000
0.042043,0.2563,0.2000
0.042220,0.2563,0.2000
0.042392,0.2563,0.2000
0.042583,0.6563,0.2000
0.042835,0.2563,0.2000
0.043027,0.2563,0.2000
0.043205,0.2563,0.2000
0.043377,0.2563,0.2000
0.043583,0.6563,0.2000
0.043851,0.2563,0.2000
0.044045,0.2563,0.2000
0.044222,0.2563,0.2000
0.044394,0.2563,0.2000
0.044585,0.4563,0.2000
0.044837,0.2563,0.2000
0.045029,0.2563,0.2000
0.045207,0.2563,0.2000
0.045378,1.0563,0.2000
0.045583,0.6563,0.2000
0.045849,0.2563,0.2000
0.046043,0.2563,0.2000
0.046220,0.2563,0.2000
0.046392,0.2563,0.2000
0.046583,0.8563,0.2000
0.046835,0.2563,0.2000
0.047027,0.6563,0.2000
0.047205,0.2563,0.2000
0.047377,0.4563,0.2000
0.047583,3.0563,0.2000
0.047849,0.2563,0.2000
0.048043,0.4563,0.2000
0.048220,0.2563,0.2000
0.048392,0.2563,0.2000
0.048583,0.2563,0.2000
0.048835,0.2563,0.2000
0.049027,0.2563,0.2000
0.049206,0.4563,0.2000
0.049377,0.2563,0.2000
0.049584,0.2563,0.2000
0.049862,0.2563,0.2000
0.050063,0.2563,0.2000
0.050242,0.4563,0.2000
0.050414,0.2563,0.2000
0.050585,0.2563,0.2000
0.050840,0.2563,0.2000
0.051033,0.2563,0.2000
0.051212,0.2563,0.2000
0.051383,0.8563,0.2000
0.051583,0.4563,0.2000
0.051860,0.2563,0.2000
0.052054,0.2563,0.2000
0.052233,0.0563,0.2000
0.052405,0.2563,0.2000
0.052576,0.2563,0.2000
0.052827,0.2563,0.2000
0.053020,0.2563,0.2000
0.053192,0.4563,0.2000
0.053381,0.2563,0.2000
0.053583,0.8563,0.2000
0.053846,0.2563,0.2000
0.054041,0.2563,0.2000
0.054219,0.2563,0.2000
0.054391,0.4563,0.2000
0.054584,0.4563,0.2000
0.054835,0.2563,0.2000
0.055027,0.4563,0.2000
0.055206,0.2563,0.2000
0.055377,0.4563,0.2000
0.055583,0.8563,0.2000
0.055846,0.2563,0.2000
0.056040,0.0563,0.2000
0.056219,0.2563,0.2000
0.056391,0.2563,0.2000
0.056641,0.2563,0.2000
0.056985,0.0563,0.2000
0.057176,0.2563,0.2000
0.057353,0.2563,0.2000
0.057525,0.2563,0.2000
0.057697,0.2563,0.2000
0.057963,0.2563,0.2000
0.058171,0.2563,0.2000
0.058349,0.0563,0.2000
0.058520,0.2563,0.2000
0.058692,0.0563,0.2000
0.058951,0.2563,0.2000
0.059142,0.2563,0.2000
0.059319,0.2563,0.2000
0.059491,0.4563,0.2000
0.059662,0.2563,0.2000
0.059925,0.4563,0.2000
0.060126,0.2563,0.2000
0.060304,0.2563,0.2000
0.060475,0.2563,0.2000
0.060647,0.2563,0.2000
0.060911,0.4563,0.2000
0.061102,0.2563,0.2000
0.061280,0.2563,0.2000
0.061452,0.0563,0.2000
0.061624,0.2563,0.2000
0.061883,0.0563,0.2000
0.062084,0.2563,0.2000
0.062262,0.2563,0.2000
0.062433,0.8563,0.2000
0.062605,0.2563,0.2000
0.062862,0.4563,0.2000
0.063053,0.2563,0.2000
0.063230,0.2563,0.2000
0.063402,0.2563,0.2000
0.063584,0.4563,0.2000
0.063843,0.2563,0.2000
0.064044,0.2563,0.2000
0.064222,0.2563,0.2000
0.064393,0.4563,0.2000
0.064584,0.2563,0.2000
0.064838,0.2563,0.2000
0.065029,0.0563,0.2000
0.065207,0.0563,0.2000
0.065378,0.2563,0.2000
0.065583,-0.1437,0.2000
0.065845,0.2563,0.2000
0.066046,0.2563,0.2000
0.066224,0.2563,0.2000
0.066395,0.2563,0.2000
0.066586,0.4563,0.2000
0.066841,0.2563,0.2000
0.067031,0.2563,0.2000
0.067209,0.2563,0.2000
0.067380,0.2563,0.2000
0.067583,1.0563,0.2000
0.067855,0.2563,0.2000
0.068055,0.2563,0.2000
0.068233,0.8563,0.2000
0.068405,0.2563,0.2000
0.068577,0.2563,0.2000
0.068830,0.2563,0.2000
0.069020,0.2563,0.2000
0.069193,0.2563,0.2000
0.069381,0.2563,0.2000
0.069586,0.2563,0.2000
0.069869,0.2563,0.2000
0.070069,0.2563,0.2000
0.070247,0.2563,0.2000
0.070419,0.2563,0.2000
0.070591,0.4563,0.2000
0.070845,0.0563,0.2000
0.071035,0.2563,0.2000
0.071214,0.2563,0.2000
0.071385,0.0563,0.2000
0.071583,0.6563,0.2000
0.071841,0.2563,0.2000
0.072041,0.4563,0.2000
0.072220,0.2563,0.2000
0.072391,0.2563,0.2000
0.072583,0.8563,0.2000
0.072837,0.2563,0.2000
0.073026,0.2563,0.2000
0.073205,0.2563,0.2000
0.073377,0.2563,0.2000
0.073583,0.2563,0.2000
0.073841,0.2563,0.2000
0.074041,0.2563,0.2000
0.074220,0.2563,0.2000
0.074391,0.2563,0.2000
0.074583,0.4563,0.2000
0.074836,0.2563,0.2000
