t_s,i_a,u_v
0.000000,0.0563,0.0166
0.000645,0.2563,0.0329
0.000836,0.2563,0.0381
0.001008,0.0563,0.0442
0.001184,0.2563,0.0479
0.001356,0.2563,0.0525
0.001656,0.2563,0.0607
0.001854,0.2563,0.0660
0.002026,0.2563,0.0707
0.002198,0.2563,0.0754
0.002370,0.0563,0.0815
0.002630,0.0563,0.0891
0.002826,0.2563,0.0933
0.002998,0.2563,0.0979
0.003170,0.2563,0.1026
0.003342,0.2563,0.1072
0.003605,0.2563,0.1144
0.003806,0.6563,0.1168
0.003978,0.2563,0.1237
0.004150,0.4563,0.1269
0.004322,0.2563,0.1327
0.004583,0.2563,0.1398
0.004785,0.0563,0.1468
0.004957,0.0563,0.1518
0.005131,0.2563,0.1554
0.005303,0.4563,0.1586
0.005564,0.2563,0.1668
0.005764,0.2563,0.1722
0.005936,0.2563,0.1769
0.006108,0.2563,0.1815
0.006281,0.2563,0.1862
0.006535,0.2563,0.1931
0.006738,0.2563,0.1986
0.006910,0.2563,0.2033
0.007082,0.4563,0.2065
0.007254,0.2563,0.2122
0.007514,0.2563,0.2193
0.007715,0.2563,0.2247
0.007887,0.4563,0.2279
0.008059,0.2563,0.2337
0.008231,0.4563,0.2369
0.008486,0.4563,0.2433
0.008688,0.4563,0.2484
0.008860,0.4563,0.2527
0.009032,0.4563,0.2571
0.009204,0.4563,0.2614
0.009464,0.4563,0.2679
0.009665,0.2563,0.2745
0.009837,0.4563,0.2777
0.010009,0.2563,0.2835
0.010184,0.2563,0.2882
0.010439,0.4563,0.2935
0.010641,0.4563,0.2986
0.010813,0.4563,0.3029
0.010985,0.4563,0.3072
0.011157,0.2563,0.3130
0.011417,0.4563,0.3184
0.011612,0.4563,0.3234
0.011790,0.4563,0.3278
0.011962,0.4563,0.3321
0.012135,0.4563,0.3365
0.012390,0.4563,0.3429
0.012585,0.4563,0.3478
0.012763,0.4563,0.3523
0.012935,0.4563,0.3566
0.013107,0.4563,0.3609
0.013368,0.4563,0.3675
0.013563,0.4563,0.3724
0.013741,0.4563,0.3769
0.013913,0.4563,0.3812
0.014085,0.4563,0.3855
0.014340,0.4563,0.3919
0.014535,0.4563,0.3968
0.014713,0.4563,0.4013
0.014885,0.4563,0.4056
0.015204,0.4563,0.4136
0.015517,0.6563,0.4198
0.015725,0.4563,0.4261
0.015897,0.6563,0.4290
0.016069,0.4563,0.4344
0.016249,0.4563,0.4390
