t_s,i_a,u_v
0.000000,0.1437,0.1969
0.000665,0.1437,0.5172
0.000857,0.1437,0.6097
0.001029,0.5437,0.6695
0.001203,0.3437,0.7580
0.001377,0.5437,0.8268
0.001663,0.7437,0.9394
0.001868,0.9437,1.0138
0.002040,1.5437,1.0484
0.002212,0.9437,1.1420
0.002384,1.7437,1.1651
0.002639,1.9437,1.2343
0.002829,2.1437,1.2800
0.003001,2.1437,1.3288
0.003173,2.1437,1.3775
0.003345,2.1437,1.4262
0.003603,2.7437,1.4596
0.003805,2.7437,1.5049
0.003977,2.9437,1.5318
0.004149,3.1437,1.5554
0.004322,3.1437,1.5872
0.004583,3.5437,1.6087
0.004774,3.7437,1.6244
0.004946,3.5437,1.6574
0.005118,5.7437,1.5555
0.005290,4.5437,1.6119
0.005544,3.3437,1.7023
0.005747,4.5437,1.6629
0.005919,4.7437,1.6591
0.006091,4.7437,1.6635
0.006263,6.9437,1.5412
0.006517,4.9437,1.6236
0.006707,4.9437,1.6247
0.006879,4.9437,1.6257
0.007051,4.7437,1.6381
0.007224,5.1437,1.6195
0.007478,4.9437,1.6290
0.007674,4.9437,1.6301
0.007852,4.9437,1.6311
0.008024,5.3437,1.6090
0.008196,5.1437,1.6147
0.008451,5.1437,1.6110
0.008635,5.1437,1.6084
0.008813,7.7437,1.4546
0.008985,5.1437,1.5575
0.009157,5.3437,1.5435
0.009411,5.1437,1.5480
0.009608,4.9437,1.5572
0.009786,5.1437,1.5466
0.009958,5.3437,1.5326
0.010131,5.1437,1.5383
0.010385,5.1437,1.5346
0.010569,3.9437,1.6026
0.010747,4.9437,1.5630
0.010919,3.9437,1.6216
0.011092,5.1437,1.5705
0.011350,5.1437,1.5668
0.011546,5.1437,1.5640
0.011724,5.1437,1.5615
0.011896,5.1437,1.5590
0.012068,6.5437,1.4759
0.012323,5.1437,1.5290
0.012507,5.1437,1.5264
0.012679,5.1437,1.5240
0.012858,5.1437,1.5214
0.013030,5.1437,1.5190
0.013285,5.1437,1.5153
0.013481,5.1437,1.5125
0.013654,5.1437,1.5101
0.013832,5.1437,1.5075
0.014004,5.1437,1.5051
0.014260,5.1437,1.5014
0.014444,5.1437,1.4988
0.014616,4.9437,1.5079
0.014794,4.9437,1.5089
0.014995,4.9437,1.5100
0.015250,5.1437,1.4982
0.015446,5.1437,1.4954
0.015618,6.9437,1.3893
0.015796,4.9437,1.4714
0.015995,4.9437,1.4725
0.016250,4.9437,1.4739
0.016436,4.9437,1.4750
0.016608,4.7437,1.4874
0.016794,4.7437,1.4922
0.017001,4.9437,1.4852
0.017258,3.3437,1.5923
0.017441,4.9437,1.5285
0.017613,5.1437,1.5179
0.017791,4.9437,1.5270
0.017996,4.9437,1.5281
0.018266,4.9437,1.5297
0.018464,4.7437,1.5428
0.018636,4.9437,1.5357
0.018814,3.7437,1.6065
0.018995,4.9437,1.5588
0.019246,4.9437,1.5602
0.019428,5.1437,1.5495
0.019600,5.1437,1.5471
0.019797,4.9437,1.5563
0.019996,5.1437,1.5454
0.020254,4.9437,1.5549
0.020452,5.1437,1.5440
0.020624,5.1437,1.5415
0.020802,5.1437,1.5390
0.021137,5.1437,1.5342
0.021486,5.1437,1.5292
0.021682,4.9437,1.5384
0.021861,4.9437,1.5394
0.022033,4.9437,1.5404
0.022206,4.9437,1.5414
0.022471,5.1437,1.5295
0.022668,5.1437,1.5267
0.022846,4.9437,1.5358
0.023018,7.9437,1.3639
0.023190,5.1437,1.4750
0.023446,4.7437,1.4977
0.023642,4.9437,1.4907
0.023820,5.1437,1.4801
0.023993,4.9437,1.4891
0.024165,3.9437,1.5477
0.024428,5.1437,1.4953
0.024624,4.9437,1.5045
0.024802,4.9437,1.5055
0.024974,4.9437,1.5064
0.025146,4.9437,1.5074
0.025406,4.9437,1.5089
0.025602,4.9437,1.5100
0.025780,4.9437,1.5110
0.025952,4.9437,1.5119
0.026124,4.9437,1.5129
0.026385,4.9437,1.5143
0.026581,4.9437,1.5154
0.026759,4.9437,1.5164
0.026931,4.9437,1.5174
0.027103,4.9437,1.5183
0.027356,4.9437,1.5198
