t_s,i_a,u_v
0.000000,0.5125,0.1520
0.000446,0.5125,0.1932
0.000630,0.5125,0.2102
0.000802,-0.4875,0.2936
0.001109,0.1125,0.2899
0.001298,0.5125,0.2830
0.001472,0.1125,0.3261
0.001650,0.7125,0.3046
0.001822,0.5125,0.3327
0.002100,0.5125,0.3584
0.002322,0.5125,0.3789
0.002502,-0.6875,0.4769
0.002674,0.1125,0.4465
0.002846,0.5125,0.4380
0.003109,0.1125,0.4907
0.003301,0.5125,0.4840
0.003475,0.5125,0.5001
0.003653,0.9125,0.4895
0.003825,0.5125,0.5298
0.004082,0.5125,0.5536
0.004304,0.5125,0.5741
0.004484,0.5125,0.5908
0.004656,0.1125,0.6337
0.004828,0.5125,0.6251
0.005090,0.5125,0.6494
0.005282,0.5125,0.6671
0.005456,0.5125,0.6832
0.005634,0.1125,0.7268
0.005806,0.5125,0.7183
0.006064,0.5125,0.7421
0.006286,0.5125,0.7626
0.006460,0.5125,0.7787
0.006638,0.5125,0.7952
0.006810,0.5125,0.8111
0.007069,0.5125,0.8351
0.007261,0.1125,0.8801
0.007435,0.5125,0.8718
0.007613,0.5125,0.8882
0.007785,0.5125,0.9042
0.008042,0.5125,0.9279
0.008264,0.5125,0.9485
0.008437,0.5125,0.9645
0.008615,0.5125,0.9809
0.008787,0.5125,0.9968
0.009047,0.7125,1.0067
0.009239,0.1125,1.0640
0.009413,0.5125,1.0557
0.009591,0.1125,1.0992
0.009763,0.1125,1.1177
0.010016,0.5125,1.1166
0.010238,0.5125,1.1372
0.010412,0.1125,1.1803
0.010590,0.1125,1.1994
0.010762,0.5125,1.1909
0.011020,0.5125,1.2147
0.011208,0.5125,1.2321
0.011381,0.1125,1.2751
0.011559,0.1125,1.2942
0.011731,0.1125,1.3127
0.012132,0.5125,1.3254
0.012391,0.1125,1.3776
0.012573,0.5125,1.3700
0.012745,0.5125,1.3859
0.012917,0.1125,1.4288
0.013176,0.1125,1.4566
0.013366,0.1125,1.4770
0.013546,0.1125,1.4963
0.013718,0.5125,1.4878
0.013890,0.1125,1.5307
0.014148,0.1125,1.5584
0.014394,0.5125,1.5567
0.014574,0.1125,1.6005
0.014746,0.5125,1.5920
0.014918,0.1125,1.6349
