t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000481,0.1937,0.1805
0.000657,0.3937,0.2431
0.000983,-0.0063,0.3718
0.001172,0.1937,0.4427
0.001344,0.3937,0.5039
0.001516,0.5937,0.5617
0.001690,0.5937,0.6201
0.001972,0.5937,0.7148
0.002177,0.7937,0.7796
0.002348,0.7937,0.8336
0.002521,0.7937,0.8883
0.002694,0.7937,0.9430
0.002944,0.3937,1.0319
0.003141,1.1937,1.0864
0.003313,1.7937,1.1238
0.003485,1.7937,1.1612
0.003801,1.9937,1.2237
0.004138,2.3937,1.2771
0.004342,2.1937,1.3134
0.004514,2.3937,1.3406
0.004686,2.5937,1.3645
0.004858,2.5937,1.3883
0.005119,2.9937,1.4142
0.005307,2.9937,1.4329
0.005479,3.1937,1.4465
0.005651,3.3937,1.4568
0.005823,3.3937,1.4671
0.006092,3.5937,1.4779
0.006295,3.5937,1.4860
0.006467,3.7937,1.4895
0.006641,3.7937,1.4930
0.006813,3.7937,1.4965
0.007070,3.9937,1.4967
0.007258,3.9937,1.4968
0.007430,3.9937,1.4969
0.007602,4.7937,1.4835
0.007774,4.1937,1.4802
0.008039,3.9937,1.4803
0.008242,6.5937,1.4284
0.008414,4.7937,1.4150
0.008586,4.7937,1.4015
0.008758,4.7937,1.3881
0.009012,4.1937,1.3832
0.009206,4.7937,1.3680
0.009378,4.3937,1.3613
0.009550,4.7937,1.3479
0.009722,4.3937,1.3412
0.009981,4.3937,1.3312
0.010190,4.1937,1.3272
0.010362,4.1937,1.3239
0.010534,3.9937,1.3240
0.010706,4.1937,1.3207
0.010959,4.1937,1.3159
0.011152,4.1937,1.3122
0.011323,4.1937,1.3089
0.011495,4.1937,1.3056
0.011667,3.9937,1.3057
0.011926,3.9937,1.3059
0.012135,3.9937,1.3060
0.012307,3.9937,1.3061
0.012479,3.7937,1.3096
0.012651,3.7937,1.3131
0.012904,3.9937,1.3133
0.013098,3.5937,1.3210
0.013270,3.9937,1.3212
0.013442,5.7937,1.2907
0.013614,3.9937,1.2908
0.013873,3.9937,1.2910
0.014082,3.9937,1.2911
0.014254,3.9937,1.2912
0.014426,3.9937,1.2913
0.014599,2.9937,1.3085
0.014852,3.9937,1.3087
0.015046,3.9937,1.3088
0.015218,3.9937,1.3089
0.015390,3.7937,1.3124
0.015562,3.9937,1.3125
0.015820,3.9937,1.3127
0.016029,3.7937,1.3169
0.016201,3.7937,1.3204
0.016373,3.7937,1.3239
0.016545,3.7937,1.3274
0.016798,3.7937,1.3325
0.016986,5.9937,1.2956
0.017164,3.9937,1.2957
0.017336,3.7937,1.2992
0.017508,3.7937,1.3027
0.017767,5.9937,1.2518
0.017970,3.9937,1.2519
0.018148,3.7937,1.2555
0.018320,3.7937,1.2590
0.018492,5.7937,1.2286
0.018745,3.7937,1.2338
0.018933,3.7937,1.2376
0.019111,3.7937,1.2412
0.019283,3.7937,1.2447
0.019455,3.9937,1.2448
0.019714,3.7937,1.2501
0.019917,3.7937,1.2542
0.020095,3.5937,1.2613
0.020267,3.7937,1.2648
0.020439,3.7937,1.2683
0.020692,3.7937,1.2735
0.020880,3.7937,1.2773
0.021058,3.7937,1.2809
0.021230,3.5937,1.2878
0.021402,3.7937,1.2913
0.021661,3.7937,1.2966
0.021864,3.7937,1.3007
0.022042,3.5937,1.3078
0.022214,3.7937,1.3113
0.022385,3.7937,1.3148
0.022639,3.7937,1.3200
0.022827,3.7937,1.3238
0.022999,3.7937,1.3273
0.023188,3.3937,1.3386
0.023393,3.7937,1.3427
0.023661,3.7937,1.3482
0.023864,3.9937,1.3483
0.024042,3.3937,1.3590
0.024214,3.9937,1.3591
0.024386,3.9937,1.3592
0.024639,3.7937,1.3643
0.024827,3.9937,1.3644
0.024999,3.9937,1.3645
0.025190,3.9937,1.3647
0.025391,3.9937,1.3648
0.025665,3.9937,1.3649
0.025868,3.9937,1.3651
0.026046,4.1937,1.3617
0.026218,4.1937,1.3584
0.026390,3.9937,1.3585
0.026643,4.1937,1.3537
0.026831,4.1937,1.3501
0.027003,4.1937,1.3468
0.027191,4.3937,1.3395
0.027393,5.5937,1.3077
0.027655,3.9937,1.3079
0.027858,3.9937,1.3080
0.028036,3.9937,1.3081
0.028208,3.9937,1.3082
0.028388,3.9937,1.3084
0.028641,3.9937,1.3085
0.028829,3.9937,1.3086
0.029001,3.9937,1.3087
0.029193,4.9937,1.2899
0.029397,3.7937,1.2941
0.029657,3.9937,1.2942
0.029845,4.7937,1.2795
0.030023,3.9937,1.2796
0.030195,3.7937,1.2831
0.030390,3.7937,1.2871
0.030656,3.9937,1.2873
0.030859,3.7937,1.2914
0.031037,3.9937,1.2915
0.031209,3.9937,1.2916
0.031389,3.7937,1.2953
0.031642,3.7937,1.3004
0.031830,3.7937,1.3042
0.032002,3.9937,1.3043
0.032194,3.3937,1.3158
0.032392,4.9937,1.2964
0.032654,3.7937,1.3017
0.032858,3.9937,1.3019
0.033036,3.9937,1.3020
0.033208,3.7937,1.3055
0.033455,3.7937,1.3105
0.033777,3.7937,1.3170
0.033974,3.7937,1.3211
0.034152,3.7937,1.3247
0.034324,3.7937,1.3282
0.034495,3.9937,1.3283
0.034764,3.9937,1.3284
0.034958,3.9937,1.3286
0.035137,3.9937,1.3287
0.035309,3.9937,1.3288
0.035481,3.9937,1.3289
0.035733,3.9937,1.3290
0.035930,3.9937,1.3292
0.036108,3.9937,1.3293
0.036280,3.9937,1.3294
0.036452,3.9937,1.3295
0.036713,3.9937,1.3296
0.036907,3.9937,1.3298
0.037085,3.7937,1.3334
0.037257,3.9937,1.3335
0.037429,3.9937,1.3336
0.037681,3.9937,1.3338
0.037878,3.9937,1.3339
0.038056,3.9937,1.3340
0.038228,3.9937,1.3341
0.038400,3.9937,1.3342
0.038659,3.9937,1.3344
0.038852,4.1937,1.3307
0.039030,3.9937,1.3308
0.039202,4.1937,1.3275
0.039395,3.9937,1.3276
0.039660,3.9937,1.3278
