t_s,i_a,u_v
0.000000,0.3937,0.2000
0.000462,0.1937,0.2000
0.000641,0.3937,0.2000
0.000814,0.1937,0.2000
0.001147,0.3937,0.2000
0.001329,0.3937,0.2000
0.001505,-0.4063,0.2000
0.001676,0.3937,0.2000
0.001848,0.3937,0.2000
0.002122,0.3937,0.2000
0.002322,0.3937,0.2000
0.002497,0.3937,0.2000
0.002668,0.3937,0.2000
0.002843,0.3937,0.2000
0.003096,0.3937,0.2000
0.003298,0.3937,0.2000
0.003473,0.3937,0.2000
0.003645,0.3937,0.2000
0.003816,0.3937,0.2000
0.004070,0.3937,0.2000
0.004270,0.3937,0.2000
0.004445,0.1937,0.2000
0.004617,0.3937,0.2000
0.004790,0.3937,0.2000
0.005041,0.3937,0.2000
0.005242,0.5937,0.2000
0.005417,0.3937,0.2000
0.005589,0.3937,0.2000
0.005761,0.3937,0.2000
0.006015,0.3937,0.2000
0.006208,0.3937,0.2000
0.006389,0.3937,0.2000
0.006561,0.3937,0.2000
0.006735,0.3937,0.2000
0.006986,0.3937,0.2000
0.007181,0.3937,0.2000
0.007362,0.3937,0.2000
0.007534,0.3937,0.2000
0.007706,0.1937,0.2000
0.007960,0.3937,0.2000
0.008153,0.3937,0.2000
0.008334,0.3937,0.2000
0.008506,0.3937,0.2000
0.008678,0.3937,0.2000
0.008928,0.1937,0.2000
0.009123,0.1937,0.2000
0.009305,0.1937,0.2000
0.009477,0.3937,0.2000
0.009648,0.1937,0.2000
0.009902,0.3937,0.2000
0.010096,0.3937,0.2000
0.010277,0.3937,0.2000
0.010449,0.5937,0.2000
0.010620,0.3937,0.2000
0.010871,0.3937,0.2000
0.011066,0.1937,0.2000
0.011247,0.3937,0.2000
0.011419,0.1937,0.2000
0.011591,0.3937,0.2000
0.011845,0.1937,0.2000
0.012038,0.1937,0.2000
0.012214,0.3937,0.2000
0.012392,0.1937,0.2000
0.012596,0.3937,0.2000
0.012846,0.1937,0.2000
0.013041,0.3937,0.2000
0.013217,0.3937,0.2000
0.013395,0.1937,0.2000
0.013595,0.3937,0.2000
0.013861,0.3937,0.2000
0.014058,0.3937,0.2000
0.014236,0.3937,0.2000
0.014407,0.3937,0.2000
0.014600,-0.0063,0.2000
0.014849,0.3937,0.2000
0.015048,0.5937,0.2000
0.015226,0.3937,0.2000
0.015397,0.5937,0.2000
0.015601,0.3937,0.2000
0.015869,0.3937,0.2000
0.016074,0.1937,0.2000
0.016251,0.3937,0.2000
0.016423,0.3937,0.2000
0.016595,0.3937,0.2000
0.016848,0.3937,0.2000
0.017047,0.3937,0.2000
0.017218,0.3937,0.2000
0.017396,0.3937,0.2000
0.017596,0.3937,0.2000
0.017850,0.3937,0.2000
0.018047,0.7937,0.2000
0.018218,0.3937,0.2000
0.018396,0.3937,0.2000
0.018596,0.3937,0.2000
0.018845,0.3937,0.2000
0.019044,0.1937,0.2000
0.019215,0.3937,0.2000
0.019393,0.1937,0.2000
0.019596,0.5937,0.2000
0.019850,0.1937,0.2000
0.020047,0.3937,0.2000
0.020219,0.3937,0.2000
0.020396,0.3937,0.2000
0.020723,0.3937,0.2000
0.021063,0.3937,0.2000
0.021264,0.3937,0.2000
0.021436,0.3937,0.2000
0.021607,0.1937,0.2000
0.021779,0.3937,0.2000
0.022047,0.3937,0.2000
0.022249,0.5937,0.2000
0.022420,0.3937,0.2000
0.022592,0.3937,0.2000
0.022763,0.3937,0.2000
0.023024,0.3937,0.2000
0.023225,0.3937,0.2000
0.023396,0.3937,0.2000
0.023568,0.5937,0.2000
0.023740,0.3937,0.2000
0.023998,0.3937,0.2000
0.024191,0.3937,0.2000
0.024369,0.3937,0.2000
0.024541,0.3937,0.2000
0.024712,0.3937,0.2000
0.024967,0.3937,0.2000
0.025162,0.1937,0.2000
0.025340,0.3937,0.2000
0.025512,0.3937,0.2000
0.025683,0.3937,0.2000
0.025942,0.3937,0.2000
0.026135,0.3937,0.2000
0.026313,0.3937,0.2000
0.026484,0.3937,0.2000
0.026656,0.3937,0.2000
0.026911,0.3937,0.2000
0.027106,0.5937,0.2000
0.027284,0.3937,0.2000
0.027456,1.1937,0.2000
0.027627,0.3937,0.2000
0.027887,0.1937,0.2000
0.028080,0.3937,0.2000
0.028258,0.5937,0.2000
0.028429,0.3937,0.2000
0.028601,0.5937,0.2000
0.028856,0.1937,0.2000
0.029051,0.3937,0.2000
0.029228,0.3937,0.2000
0.029400,-0.0063,0.2000
0.029595,0.3937,0.2000
0.029857,0.1937,0.2000
0.030057,0.3937,0.2000
0.030235,0.3937,0.2000
0.030406,0.1937,0.2000
0.030597,0.1937,0.2000
0.030856,0.1937,0.2000
0.031050,-0.0063,0.2000
0.031228,0.3937,0.2000
0.031399,0.3937,0.2000
0.031597,-0.0063,0.2000
0.031856,0.5937,0.2000
0.032049,0.3937,0.2000
0.032228,0.3937,0.2000
0.032399,0.1937,0.2000
0.032596,0.3937,0.2000
0.032849,0.3937,0.2000
0.033044,0.3937,0.2000
0.033218,0.3937,0.2000
0.033396,0.3937,0.2000
0.033598,0.9937,0.2000
0.033867,0.3937,0.2000
0.034065,0.3937,0.2000
0.034244,0.1937,0.2000
0.034416,0.3937,0.2000
0.034598,0.1937,0.2000
0.034854,0.3937,0.2000
0.035048,0.5937,0.2000
0.035228,0.3937,0.2000
0.035400,0.1937,0.2000
0.035595,0.3937,0.2000
0.035859,0.3937,0.2000
0.036052,0.3937,0.2000
0.036232,0.3937,0.2000
0.036403,0.9937,0.2000
0.036600,-0.4063,0.2000
0.036855,0.5937,0.2000
0.037049,0.3937,0.2000
0.037229,0.3937,0.2000
0.037401,0.3937,0.2000
0.037596,0.3937,0.2000
0.037852,0.1937,0.2000
0.038045,2.3937,0.2000
0.038219,0.3937,0.2000
0.038396,0.5937,0.2000
0.038596,0.7937,0.2000
0.038848,0.3937,0.2000
0.039043,0.3937,0.2000
0.039217,0.3937,0.2000
0.039395,0.3937,0.2000
0.039596,0.3937,0.2000
0.039852,0.3937,0.2000
0.040045,0.3937,0.2000
0.040219,0.3937,0.2000
0.040396,0.5937,0.2000
0.040596,0.1937,0.2000
0.040848,0.3937,0.2000
0.041043,0.3937,0.2000
0.041217,0.3937,0.2000
0.041395,0.3937,0.2000
0.041596,0.3937,0.2000
0.041852,0.1937,0.2000
0.042045,0.3937,0.2000
0.042219,0.3937,0.2000
0.042396,0.3937,0.2000
0.042596,0.3937,0.2000
0.042848,0.3937,0.2000
0.043043,0.3937,0.2000
0.043217,0.3937,0.2000
0.043395,0.1937,0.2000
0.043596,0.3937,0.2000
0.043852,0.3937,0.2000
0.044045,1.9937,0.2000
0.044219,0.3937,0.2000
0.044396,0.3937,0.2000
0.044596,0.3937,0.2000
0.044848,0.3937,0.2000
0.045043,0.1937,0.2000
0.045217,0.3937,0.2000
0.045396,0.3937,0.2000
0.045595,0.3937,0.2000
0.045865,0.1937,0.2000
0.046065,0.3937,0.2000
0.046245,0.1937,0.2000
0.046416,0.3937,0.2000
0.046588,0.3937,0.2000
0.046845,0.3937,0.2000
0.047039,0.3937,0.2000
0.047213,0.3937,0.2000
0.047391,0.3937,0.2000
0.047596,0.1937,0.2000
0.047864,0.5937,0.2000
0.048057,0.3937,0.2000
0.048236,0.3937,0.2000
0.048408,0.3937,0.2000
0.048595,0.3937,0.2000
0.048848,0.3937,0.2000
0.049042,0.3937,0.2000
0.049216,0.3937,0.2000
0.049394,0.3937,0.2000
0.049596,0.3937,0.2000
0.049852,0.3937,0.2000
0.050045,0.3937,0.2000
0.050219,0.3937,0.2000
0.050396,0.3937,0.2000
0.050642,0.3937,0.2000
0.050978,0.3937,0.2000
0.051173,0.3937,0.2000
0.051351,0.3937,0.2000
0.051522,0.3937,0.2000
0.051694,0.3937,0.2000
0.051961,0.3937,0.2000
0.052164,0.3937,0.2000
0.052342,0.3937,0.2000
0.052513,0.3937,0.2000
0.052685,0.3937,0.2000
0.052948,0.3937,0.2000
0.053143,0.5937,0.2000
0.053321,0.3937,0.2000
0.053492,0.3937,0.2000
0.053664,0.3937,0.2000
0.053926,0.3937,0.2000
0.054119,0.3937,0.2000
0.054297,0.1937,0.2000
0.054468,0.1937,0.2000
0.054640,0.3937,0.2000
0.054896,0.3937,0.2000
0.055090,0.3937,0.2000
0.055268,0.3937,0.2000
0.055439,0.3937,0.2000
0.055611,0.3937,0.2000
0.055871,0.3937,0.2000
0.056064,0.3937,0.2000
0.056242,0.3937,0.2000
0.056413,0.3937,0.2000
0.056595,0.3937,0.2000
0.056850,0.3937,0.2000
0.057045,0.3937,0.2000
0.057216,0.1937,0.2000
0.057395,0.3937,0.2000
0.057597,0.1937,0.2000
0.057857,0.3937,0.2000
0.058050,0.5937,0.2000
0.058230,0.3937,0.2000
0.058402,0.3937,0.2000
0.058595,0.5937,0.2000
0.058849,0.3937,0.2000
0.059043,0.3937,0.2000
0.059217,0.3937,0.2000
0.059395,0.1937,0.2000
0.059599,0.3937,0.2000
0.059870,0.3937,0.2000
0.060075,0.3937,0.2000
0.060254,0.3937,0.2000
0.060426,0.3937,0.2000
0.060598,0.3937,0.2000
0.060857,0.3937,0.2000
0.061051,0.7937,0.2000
0.061232,0.3937,0.2000
0.061403,0.9937,0.2000
0.061596,0.5937,0.2000
0.061852,0.5937,0.2000
0.062045,0.3937,0.2000
0.062225,0.3937,0.2000
0.062396,0.3937,0.2000
0.062596,0.5937,0.2000
0.062856,0.3937,0.2000
0.063050,0.3937,0.2000
0.063230,0.1937,0.2000
0.063402,0.1937,0.2000
0.063596,0.5937,0.2000
0.063852,0.3937,0.2000
0.064045,0.3937,0.2000
0.064219,0.3937,0.2000
0.064396,0.3937,0.2000
0.064596,0.3937,0.2000
0.064849,0.3937,0.2000
0.065043,0.5937,0.2000
0.065217,0.3937,0.2000
0.065395,0.3937,0.2000
0.065596,0.3937,0.2000
0.065852,0.3937,0.2000
0.066045,0.5937,0.2000
0.066219,0.3937,0.2000
0.066396,0.3937,0.2000
0.066596,0.5937,0.2000
0.066849,0.3937,0.2000
0.067043,0.5937,0.2000
0.067217,0.3937,0.2000
0.067395,0.3937,0.2000
0.067596,0.3937,0.2000
0.067852,0.3937,0.2000
0.068045,0.3937,0.2000
0.068219,0.3937,0.2000
0.068396,0.5937,0.2000
0.068596,0.5937,0.2000
0.068849,0.3937,0.2000
0.069043,0.3937,0.2000
0.069217,0.1937,0.2000
0.069395,0.1937,0.2000
0.069596,0.3937,0.2000
0.069852,0.5937,0.2000
0.070045,-0.6063,0.2000
0.070219,0.3937,0.2000
0.070396,0.3937,0.2000
0.070596,0.5937,0.2000
0.070849,0.3937,0.2000
0.071043,0.3937,0.2000
0.071217,0.3937,0.2000
0.071395,0.1937,0.2000
0.071596,0.3937,0.2000
0.071852,0.3937,0.2000
0.072045,0.3937,0.2000
0.072219,0.3937,0.2000
0.072397,0.5937,0.2000
0.072596,0.5937,0.2000
0.072849,0.3937,0.2000
0.073044,0.3937,0.2000
0.073217,0.3937,0.2000
0.073395,0.3937,0.2000
0.073596,0.3937,0.2000
0.073876,0.5937,0.2000
0.074069,0.3937,0.2000
0.074249,0.3937,0.2000
0.074420,0.3937,0.2000
0.074592,0.3937,0.2000
0.074845,0.3937,0.2000
0.075040,0.1937,0.2000
0.075213,0.3937,0.2000
0.075392,0.3937,0.2000
0.075596,0.5937,0.2000
0.075852,0.3937,0.2000
0.076045,0.3937,0.2000
0.076219,0.3937,0.2000
0.076396,0.5937,0.2000
0.076596,0.3937,0.2000
0.076849,0.3937,0.2000
0.077043,0.3937,0.2000
0.077217,0.3937,0.2000
0.077395,0.3937,0.2000
0.077596,0.9937,0.2000
0.077852,0.3937,0.2000
0.078045,0.3937,0.2000
0.078219,0.3937,0.2000
