t_s,i_a,u_v
0.000000,0.0562,0.2000
0.000450,0.0562,0.2000
0.000632,0.0562,0.2000
0.000809,0.0562,0.2000
0.001142,0.2562,0.2000
0.001325,0.0562,0.2000
0.001500,0.6562,0.2000
0.001673,0.2562,0.2000
0.001845,0.0562,0.2000
0.002128,0.2562,0.2000
0.002323,0.2562,0.2000
0.002505,0.2562,0.2000
0.002678,0.4562,0.2000
0.002850,-0.5438,0.2000
0.003102,0.2562,0.2000
0.003296,0.4562,0.2000
0.003478,0.2562,0.2000
0.003650,0.4562,0.2000
0.003822,0.2562,0.2000
0.004076,0.2562,0.2000
0.004271,0.2562,0.2000
0.004453,0.4562,0.2000
0.004626,0.2562,0.2000
0.004798,0.0562,0.2000
0.005044,0.2562,0.2000
0.005237,0.4562,0.2000
0.005419,0.2562,0.2000
0.005592,0.2562,0.2000
0.005764,0.2562,0.2000
0.006017,0.2562,0.2000
0.006212,0.0562,0.2000
0.006393,0.2562,0.2000
0.006566,0.2562,0.2000
0.006738,0.2562,0.2000
0.006984,0.2562,0.2000
0.007176,0.2562,0.2000
0.007358,0.2562,0.2000
0.007531,0.2562,0.2000
0.007702,-0.1438,0.2000
0.007955,0.2562,0.2000
0.008144,0.2562,0.2000
0.008332,0.2562,0.2000
0.008505,0.2562,0.2000
0.008677,0.2562,0.2000
0.008923,0.2562,0.2000
0.009110,0.2562,0.2000
0.009298,0.2562,0.2000
0.009471,0.2562,0.2000
0.009643,0.2562,0.2000
0.009896,0.2562,0.2000
0.010085,0.2562,0.2000
0.010272,0.2562,0.2000
0.010445,0.2562,0.2000
0.010617,0.2562,0.2000
0.010867,0.4562,0.2000
0.011054,0.2562,0.2000
0.011242,0.2562,0.2000
0.011415,0.2562,0.2000
0.011587,0.4562,0.2000
0.011840,0.2562,0.2000
0.012029,0.2562,0.2000
0.012216,0.2562,0.2000
0.012389,0.2562,0.2000
0.012585,0.2562,0.2000
0.012831,0.2562,0.2000
0.013019,0.2562,0.2000
0.013206,0.2562,0.2000
0.013379,0.4562,0.2000
0.013582,0.2562,0.2000
0.013836,0.4562,0.2000
0.014025,0.2562,0.2000
0.014212,0.2562,0.2000
0.014385,0.2562,0.2000
0.014586,0.2562,0.2000
0.014843,0.2562,0.2000
0.015033,0.4562,0.2000
0.015218,0.2562,0.2000
0.015390,1.0562,0.2000
0.015726,0.2562,0.2000
0.016055,0.2562,0.2000
0.016267,0.2562,0.2000
0.016440,0.2562,0.2000
0.016612,0.2562,0.2000
0.016787,0.2562,0.2000
0.017055,0.0562,0.2000
0.017248,0.2562,0.2000
0.017420,0.4562,0.2000
0.017592,0.2562,0.2000
0.017763,0.2562,0.2000
0.018023,0.2562,0.2000
0.018233,0.2562,0.2000
0.018406,0.2562,0.2000
0.018577,0.2562,0.2000
0.018749,0.4562,0.2000
0.019000,0.2562,0.2000
0.019193,0.2562,0.2000
0.019365,0.2562,0.2000
0.019537,0.2562,0.2000
0.019709,0.2562,0.2000
0.019965,0.4562,0.2000
0.020175,0.2562,0.2000
0.020348,0.2562,0.2000
0.020520,0.2562,0.2000
0.020692,0.2562,0.2000
0.020943,1.6562,0.2000
0.021130,0.2562,0.2000
0.021308,0.2562,0.2000
0.021479,0.4562,0.2000
0.021651,0.8562,0.2000
0.021908,0.2562,0.2000
0.022111,0.2562,0.2000
0.022291,0.2562,0.2000
0.022462,0.2562,0.2000
0.022634,0.2562,0.2000
0.022885,0.2562,0.2000
0.023072,0.2562,0.2000
0.023250,0.2562,0.2000
0.023422,0.2562,0.2000
0.023593,0.4562,0.2000
0.023850,0.2562,0.2000
0.024054,0.2562,0.2000
0.024233,0.2562,0.2000
0.024405,0.2562,0.2000
0.024576,0.2562,0.2000
0.024827,0.4562,0.2000
0.025015,0.2562,0.2000
0.025192,0.2562,0.2000
0.025387,0.2562,0.2000
0.025584,0.2562,0.2000
0.025843,0.2562,0.2000
0.026047,0.2562,0.2000
0.026226,0.2562,0.2000
0.026397,0.0562,0.2000
0.026583,0.2562,0.2000
0.026833,0.2562,0.2000
0.027021,0.2562,0.2000
0.027199,0.4562,0.2000
0.027384,0.2562,0.2000
0.027587,0.2562,0.2000
0.027843,0.2562,0.2000
0.028030,0.2562,0.2000
0.028208,0.2562,0.2000
0.028379,0.2562,0.2000
0.028584,0.2562,0.2000
0.028843,0.0562,0.2000
0.029047,0.2562,0.2000
0.029226,0.2562,0.2000
0.029398,0.0562,0.2000
0.029583,0.2562,0.2000
0.029834,0.4562,0.2000
0.030021,0.2562,0.2000
0.030199,0.4562,0.2000
0.030384,0.2562,0.2000
0.030583,0.2562,0.2000
0.030839,0.4562,0.2000
0.031043,0.2562,0.2000
0.031222,0.2562,0.2000
0.031394,0.2562,0.2000
0.031584,0.4562,0.2000
0.031835,0.2562,0.2000
0.032022,0.2562,0.2000
0.032200,0.2562,0.2000
0.032385,0.2562,0.2000
0.032583,0.2562,0.2000
0.032839,0.2562,0.2000
0.033043,0.4562,0.2000
0.033222,0.2562,0.2000
0.033394,0.2562,0.2000
0.033584,0.2562,0.2000
0.033835,0.0562,0.2000
0.034022,0.2562,0.2000
0.034200,0.2562,0.2000
0.034385,0.2562,0.2000
0.034583,0.2562,0.2000
0.034839,0.4562,0.2000
0.035043,-0.1438,0.2000
0.035222,0.2562,0.2000
0.035394,0.2562,0.2000
0.035584,0.2562,0.2000
0.035835,0.0562,0.2000
0.036023,0.2562,0.2000
0.036200,0.2562,0.2000
0.036385,0.2562,0.2000
0.036583,0.2562,0.2000
0.036839,0.2562,0.2000
0.037043,-0.1438,0.2000
0.037222,0.4562,0.2000
0.037394,0.2562,0.2000
0.037584,0.2562,0.2000
0.037835,0.2562,0.2000
0.038023,0.2562,0.2000
0.038201,0.8562,0.2000
0.038381,0.2562,0.2000
0.038585,0.2562,0.2000
0.038850,0.2562,0.2000
0.039054,0.2562,0.2000
0.039236,0.2562,0.2000
0.039407,0.2562,0.2000
0.039579,0.2562,0.2000
0.039827,0.2562,0.2000
0.040014,0.2562,0.2000
0.040194,0.2562,0.2000
0.040384,0.0562,0.2000
0.040583,0.2562,0.2000
0.040839,0.2562,0.2000
0.041043,0.4562,0.2000
0.041224,0.2562,0.2000
0.041396,0.4562,0.2000
0.041586,-0.7438,0.2000
0.041844,0.0562,0.2000
0.042031,0.2562,0.2000
0.042211,0.2562,0.2000
0.042382,0.2562,0.2000
0.042585,0.6562,0.2000
0.042853,0.2562,0.2000
0.043056,0.2562,0.2000
0.043238,0.2562,0.2000
0.043409,0.2562,0.2000
0.043581,0.2562,0.2000
0.043829,0.2562,0.2000
0.044016,0.2562,0.2000
0.044196,0.6562,0.2000
0.044388,0.2562,0.2000
0.044585,0.2562,0.2000
0.044843,0.0562,0.2000
0.045047,0.0562,0.2000
0.045229,0.2562,0.2000
0.045401,0.2562,0.2000
0.045647,0.2562,0.2000
0.045963,0.2562,0.2000
0.046158,0.2562,0.2000
0.046337,0.2562,0.2000
0.046509,0.2562,0.2000
0.046683,0.2562,0.2000
0.046954,0.2562,0.2000
0.047152,0.2562,0.2000
0.047330,0.2562,0.2000
0.047502,0.6562,0.2000
0.047673,0.4562,0.2000
0.047932,0.2562,0.2000
0.048127,0.2562,0.2000
0.048306,0.2562,0.2000
0.048478,0.2562,0.2000
0.048650,0.2562,0.2000
0.048907,0.2562,0.2000
0.049103,0.4562,0.2000
0.049281,0.2562,0.2000
0.049453,0.0562,0.2000
0.049624,0.2562,0.2000
0.049875,0.2562,0.2000
0.050070,0.2562,0.2000
0.050249,0.4562,0.2000
0.050420,0.2562,0.2000
0.050592,0.2562,0.2000
0.050849,0.2562,0.2000
0.051045,0.2562,0.2000
0.051223,0.2562,0.2000
0.051394,0.2562,0.2000
0.051584,0.2562,0.2000
0.051844,0.0562,0.2000
0.052039,0.4562,0.2000
0.052219,0.2562,0.2000
0.052391,0.2562,0.2000
0.052583,0.2562,0.2000
0.052840,0.2562,0.2000
0.053036,0.2562,0.2000
0.053213,0.2562,0.2000
0.053385,0.2562,0.2000
0.053582,0.2562,0.2000
0.053833,0.2562,0.2000
0.054028,0.2562,0.2000
0.054207,0.2562,0.2000
0.054379,0.2562,0.2000
0.054584,0.0562,0.2000
0.054840,0.2562,0.2000
0.055035,0.2562,0.2000
0.055215,0.2562,0.2000
0.055387,0.2562,0.2000
0.055585,0.2562,0.2000
0.055842,0.2562,0.2000
0.056037,1.4562,0.2000
0.056219,0.2562,0.2000
0.056390,0.2562,0.2000
0.056587,0.2562,0.2000
0.056849,0.2562,0.2000
0.057036,0.2562,0.2000
0.057216,0.2562,0.2000
0.057388,0.2562,0.2000
0.057585,0.4562,0.2000
0.057853,0.2562,0.2000
0.058048,0.4562,0.2000
0.058229,0.2562,0.2000
0.058401,0.2562,0.2000
0.058580,0.4562,0.2000
0.058828,0.2562,0.2000
0.059023,0.2562,0.2000
0.059204,0.2562,0.2000
0.059376,0.2562,0.2000
0.059583,0.2562,0.2000
0.059839,0.2562,0.2000
0.060035,0.2562,0.2000
0.060215,0.2562,0.2000
0.060387,0.2562,0.2000
0.060583,0.2562,0.2000
0.060830,0.0562,0.2000
0.061025,0.2562,0.2000
0.061206,0.2562,0.2000
0.061378,0.2562,0.2000
0.061583,0.2562,0.2000
0.061837,0.2562,0.2000
0.062033,0.2562,0.2000
0.062213,0.2562,0.2000
0.062385,0.2562,0.2000
0.062583,0.2562,0.2000
0.062830,0.2562,0.2000
0.063025,0.2562,0.2000
0.063207,0.2562,0.2000
0.063378,0.2562,0.2000
0.063583,0.2562,0.2000
0.063837,0.4562,0.2000
0.064033,0.2562,0.2000
0.064213,0.2562,0.2000
0.064385,0.2562,0.2000
0.064583,0.2562,0.2000
0.064830,0.0562,0.2000
0.065025,0.2562,0.2000
0.065206,0.2562,0.2000
0.065378,0.2562,0.2000
0.065583,0.2562,0.2000
0.065837,0.2562,0.2000
0.066033,0.2562,0.2000
0.066213,0.2562,0.2000
0.066385,0.2562,0.2000
