t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000459,0.1937,0.8086
0.000808,0.5937,1.3588
0.001000,0.7937,1.6437
0.001172,1.1937,1.8671
0.001344,1.7937,2.0427
0.001516,2.1937,2.1865
0.001805,2.9937,2.3211
0.002013,3.3937,2.3795
0.002185,3.7937,2.3959
0.002357,4.7937,2.3327
0.002529,4.7937,2.2695
0.002786,3.5937,2.3179
0.002978,5.3937,2.1940
0.003150,5.1937,2.0990
0.003322,5.7937,1.9562
0.003494,5.9937,1.7975
0.003758,5.9937,1.5539
0.003964,5.9937,1.3638
0.004136,5.9937,1.2051
0.004308,4.1937,1.1896
0.004480,5.5937,1.0628
0.004742,5.1937,0.9180
0.004934,4.9937,0.8297
0.005106,6.5937,0.6232
0.005278,4.3937,0.5919
0.005450,3.7937,0.6083
0.005711,3.5937,0.6574
0.005919,3.5937,0.6965
0.006091,3.3937,0.7447
0.006262,2.9937,0.8244
0.006435,2.9937,0.9050
0.006692,2.3937,1.0960
0.006884,2.9937,1.1854
0.007056,2.9937,1.2655
0.007228,2.9937,1.3456
0.007400,3.1937,1.4098
0.007660,3.3937,1.4828
0.007868,3.3937,1.5411
0.008040,3.5937,1.5735
0.008212,3.7937,1.5899
0.008384,3.7937,1.6063
0.008641,3.9937,1.6071
0.008833,4.1937,1.5899
0.009005,4.1937,1.5744
0.009177,4.7937,1.5112
0.009349,4.3937,1.4799
0.009610,4.7937,1.3840
0.009811,4.7937,1.3102
0.009990,4.7937,1.2444
0.010162,4.7937,1.1812
0.010334,4.3937,1.1499
0.010591,3.9937,1.1506
0.010777,3.9937,1.1512
0.010955,3.7937,1.1682
0.011127,3.9937,1.1687
0.011299,3.7937,1.1851
0.011560,3.7937,1.2100
0.011761,3.7937,1.2292
0.011940,3.7937,1.2463
0.012112,3.7937,1.2627
0.012284,3.7937,1.2791
0.012545,3.7937,1.3040
0.012731,3.5937,1.3390
0.012909,3.7937,1.3560
0.013081,3.7937,1.3724
0.013253,3.1937,1.4366
0.013513,3.9937,1.4373
0.013715,3.9937,1.4379
0.013893,3.9937,1.4384
0.014065,3.9937,1.4389
0.014237,3.9937,1.4394
0.014494,3.9937,1.4402
0.014681,4.3937,1.4061
0.014859,4.7937,1.3407
0.015031,4.3937,1.3094
0.015203,3.3937,1.3576
0.015463,4.1937,1.3343
0.015665,4.7937,1.2601
0.015843,4.1937,1.2442
0.016015,4.3937,1.2128
0.016203,3.5937,1.2482
0.016460,3.9937,1.2489
0.016646,3.9937,1.2494
0.016818,3.9937,1.2499
0.016996,3.9937,1.2505
0.017201,3.7937,1.2700
0.017471,3.9937,1.2708
0.017673,3.9937,1.2714
0.017851,3.5937,1.3049
0.018022,3.9937,1.3054
0.018194,3.7937,1.3218
0.018452,3.9937,1.3225
0.018638,3.7937,1.3403
0.018810,3.9937,1.3408
0.019001,5.9937,1.1645
0.019200,3.7937,1.1835
0.019469,3.7937,1.2092
0.019670,3.7937,1.2284
0.019848,3.7937,1.2454
0.020020,3.7937,1.2618
0.020192,3.7937,1.2782
0.020449,3.7937,1.3028
0.020635,3.7937,1.3205
0.020807,3.7937,1.3369
0.021004,3.5937,1.3740
0.021322,3.7937,1.4043
0.021646,3.7937,1.4353
0.021839,3.9937,1.4358
0.022014,3.9937,1.4363
0.022186,3.9937,1.4368
0.022358,3.1937,1.5010
0.022630,4.1937,1.4766
0.022845,4.1937,1.4573
0.023020,4.3937,1.4255
0.023192,4.3937,1.3941
0.023364,4.7937,1.3309
0.023620,4.7937,1.2369
0.023806,4.3937,1.2030
0.023988,4.1937,1.1867
0.024159,4.1937,1.1713
0.024332,3.9937,1.1718
0.024592,3.9937,1.1726
0.024794,3.1937,1.2480
0.024975,3.7937,1.2652
0.025147,3.9937,1.2657
0.025319,3.9937,1.2662
