t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000474,0.3937,0.5326
0.000660,0.3937,0.7416
0.000994,0.7937,1.0753
0.001185,0.5937,1.2780
0.001359,0.9937,1.4410
0.001531,1.1937,1.5914
0.001703,1.9937,1.6989
0.001988,2.1937,1.8593
0.002199,2.7937,1.9386
0.002373,2.9937,1.9931
0.002545,5.1937,1.9292
0.002717,3.5937,1.9509
0.002963,3.7937,1.9667
0.003153,4.7937,1.9197
0.003327,4.3937,1.8984
0.003499,4.7937,1.8559
0.003671,4.9937,1.8026
0.003923,4.9937,1.7246
0.004133,5.1937,1.6465
0.004307,5.3937,1.5709
0.004479,5.1937,1.5069
0.004651,5.3937,1.4322
0.004903,5.1937,1.3385
0.005094,4.9937,1.2794
0.005268,4.9937,1.2255
0.005440,6.9937,1.0651
0.005612,4.9937,1.0118
0.005861,4.3937,0.9813
0.006070,3.9937,0.9817
0.006244,3.7937,0.9928
0.006416,3.7937,1.0039
0.006589,3.7937,1.0150
0.006834,5.1937,0.9239
0.007023,3.5937,0.9478
0.007197,2.9937,1.0024
0.007369,3.3937,1.0349
0.007541,3.3937,1.0673
0.007790,3.1937,1.1299
0.007993,3.1937,1.1809
0.008173,3.1937,1.2261
0.008345,4.9937,1.1729
0.008517,3.1937,1.2161
0.008765,3.1937,1.2784
0.008949,3.3937,1.3131
0.009130,3.5937,1.3360
0.009302,3.5937,1.3578
0.009474,3.5937,1.3796
0.009726,3.5937,1.4115
0.009929,3.5937,1.4372
0.010109,3.7937,1.4487
0.010281,3.7937,1.4598
0.010453,3.9937,1.4601
0.010699,3.9937,1.4606
0.010883,3.9937,1.4610
0.011063,3.9937,1.4613
0.011235,3.9937,1.4617
0.011407,4.1937,1.4513
0.011658,4.1937,1.4361
0.011862,4.3937,1.4111
0.012042,3.3937,1.4451
0.012214,4.1937,1.4347
0.012386,3.9937,1.4350
0.012631,3.9937,1.4355
0.012816,4.3937,1.4128
0.012990,4.7937,1.3698
0.013189,4.1937,1.3578
0.013389,4.1937,1.3457
0.013638,3.9937,1.3462
0.013841,3.9937,1.3466
0.014021,3.9937,1.3469
0.014193,3.9937,1.3473
0.014391,3.9937,1.3477
0.014648,4.1937,1.3322
0.014832,4.1937,1.3210
0.015006,3.9937,1.3214
0.015185,3.9937,1.3217
0.015391,4.1937,1.3093
0.015654,3.9937,1.3098
0.015857,3.9937,1.3102
0.016038,3.7937,1.3218
0.016210,3.7937,1.3329
0.016382,3.9937,1.3332
0.016627,3.9937,1.3337
0.016812,3.9937,1.3341
0.016986,3.3937,1.3669
0.017192,4.1937,1.3545
0.017512,3.9937,1.3551
0.017867,3.9937,1.3558
0.018061,3.9937,1.3562
0.018233,3.9937,1.3565
0.018405,3.9937,1.3569
0.018579,3.9937,1.3572
0.018850,3.9937,1.3577
0.019063,4.1937,1.3449
0.019235,4.1937,1.3345
0.019407,3.9937,1.3348
0.019582,4.1937,1.3243
0.019832,3.9937,1.3248
0.020025,3.9937,1.3251
0.020197,3.5937,1.3469
0.020369,3.9937,1.3472
0.020541,3.7937,1.3583
0.020803,3.9937,1.3588
0.021008,4.1937,1.3464
0.021185,3.9937,1.3468
0.021357,4.1937,1.3364
0.021530,3.9937,1.3367
0.021787,4.1937,1.3212
0.021974,3.9937,1.3216
0.022152,4.1937,1.3108
0.022324,3.9937,1.3112
0.022496,3.3937,1.3437
0.022756,3.9937,1.3442
0.022960,3.9937,1.3446
0.023138,3.1937,1.3893
0.023310,3.9937,1.3896
0.023482,3.9937,1.3899
0.023732,3.9937,1.3904
0.023920,4.1937,1.3791
0.024098,4.3937,1.3572
0.024270,4.1937,1.3469
0.024442,3.5937,1.3686
0.024701,4.1937,1.3530
0.024905,4.1937,1.3407
0.025084,4.1937,1.3299
0.025255,4.1937,1.3196
0.025428,4.1937,1.3091
0.025678,3.5937,1.3408
0.025865,4.1937,1.3295
0.026043,3.9937,1.3298
0.026215,4.1937,1.3194
0.026387,3.9937,1.3198
0.026646,3.9937,1.3203
0.026851,4.1937,1.3079
0.027029,3.9937,1.3082
0.027201,4.1937,1.2979
0.027388,3.9937,1.2982
0.027638,3.9937,1.2987
0.027826,3.9937,1.2991
0.027998,3.9937,1.2994
0.028190,3.5937,1.3237
