t_s,i_a,u_v
0.000000,0.0563,0.4000
0.000455,0.2563,0.4000
0.000634,0.2563,0.4000
0.000806,0.4563,0.4000
0.001157,0.4563,0.4000
0.001343,0.4563,0.4000
0.001518,0.4563,0.4000
0.001690,0.2563,0.4000
0.001861,0.4563,0.4000
0.002145,0.2563,0.4000
0.002349,0.2563,0.4000
0.002525,0.4563,0.4000
0.002697,0.2563,0.4000
0.002869,0.4563,0.4000
0.003118,0.4563,0.4000
0.003304,0.4563,0.4000
0.003479,0.4563,0.4000
0.003651,0.6563,0.4000
0.003823,0.4563,0.4000
0.004075,0.4563,0.4000
0.004279,0.4563,0.4000
0.004456,0.2563,0.4000
0.004628,0.4563,0.4000
0.004799,0.2563,0.4000
0.005055,0.4563,0.4000
0.005240,0.4563,0.4000
0.005416,0.4563,0.4000
0.005587,0.4563,0.4000
0.005759,0.4563,0.4000
0.006009,0.4563,0.4000
0.006207,0.4563,0.4000
0.006389,0.2563,0.4000
0.006561,0.4563,0.4000
0.006734,0.4563,0.4000
0.006983,0.4563,0.4000
0.007163,0.4563,0.4000
0.007344,0.2563,0.4000
0.007516,0.4563,0.4000
0.007687,0.6563,0.4000
0.007937,0.4563,0.4000
0.008135,0.4563,0.4000
0.008318,0.4563,0.4000
0.008489,0.4563,0.4000
0.008661,0.4563,0.4000
0.008912,0.4563,0.4000
0.009091,0.4563,0.4000
0.009273,0.4563,0.4000
0.009445,0.2563,0.4000
0.009616,0.4563,0.4000
0.009866,0.4563,0.4000
0.010064,0.4563,0.4000
0.010247,0.4563,0.4000
0.010418,0.4563,0.4000
0.010590,0.4563,0.4000
0.010840,0.4563,0.4000
0.011019,0.4563,0.4000
0.011195,0.4563,0.4000
0.011397,0.2563,0.4000
0.011593,1.0563,0.4000
0.011842,0.4563,0.4000
0.012040,0.4563,0.4000
0.012223,0.4563,0.4000
0.012395,0.2563,0.4000
0.012594,0.4563,0.4000
0.012843,0.4563,0.4000
0.013023,0.4563,0.4000
0.013198,0.6563,0.4000
0.013394,0.2563,0.4000
0.013593,1.0563,0.4000
0.013842,0.4563,0.4000
0.014040,0.6563,0.4000
0.014223,0.4563,0.4000
0.014395,0.2563,0.4000
0.014593,1.0563,0.4000
0.014842,0.4563,0.4000
