t_s,i_a,u_v
0.000000,0.1125,0.0000
0.000636,0.1125,1.2551
0.000824,0.1125,1.6261
0.001002,0.5125,1.9287
0.001174,0.1125,2.2681
0.001347,0.5125,2.5622
0.001638,0.5125,3.0569
0.001866,0.1125,3.5069
0.002044,0.1125,3.8581
0.002216,0.5125,4.1506
0.002390,0.1125,4.4939
0.002653,0.1125,5.0129
0.002840,0.1125,5.3820
0.003018,0.1125,5.7332
0.003190,0.1125,6.0727
0.003362,0.1125,6.4121
0.003621,0.1125,6.9232
0.003849,0.1125,7.3731
0.004027,0.5125,7.6757
0.004199,0.1125,8.0000
0.004371,0.5125,8.0000
0.004635,0.1125,8.0000
0.004821,0.1125,8.0000
0.004999,0.1125,8.0000
0.005171,0.5125,8.0000
0.005343,0.5125,8.0000
0.005602,0.5125,8.0000
0.005830,0.1125,8.0000
0.006008,0.1125,8.0000
0.006180,0.5125,8.0000
0.006352,0.5125,8.0000
0.006616,0.1125,8.0000
0.006802,0.1125,8.0000
0.006980,0.1125,8.0000
0.007152,0.5125,8.0000
0.007324,0.5125,8.0000
0.007587,0.5125,8.0000
0.007815,0.1125,8.0000
0.007994,0.1125,8.0000
0.008166,0.5125,8.0000
0.008338,0.5125,8.0000
0.008602,0.5125,8.0000
0.008788,0.1125,8.0000
0.008966,0.5125,8.0000
0.009138,0.5125,8.0000
0.009310,0.5125,8.0000
0.009570,0.1125,8.0000
0.009798,0.5125,8.0000
0.009976,0.1125,8.0000
0.010148,0.1125,8.0000
0.010321,0.1125,8.0000
0.010586,0.1125,8.0000
0.010772,0.1125,8.0000
0.010950,0.1125,8.0000
0.011122,0.1125,8.0000
0.011294,0.5125,8.0000
0.011553,-1.0875,8.0000
0.011781,0.5125,8.0000
0.011959,0.1125,8.0000
0.012131,0.5125,8.0000
0.012303,0.1125,8.0000
0.012567,0.1125,8.0000
0.012753,0.1125,8.0000
0.012931,0.1125,8.0000
0.013103,0.1125,8.0000
0.013275,0.5125,8.0000
0.013534,0.5125,8.0000
0.013763,0.1125,8.0000
0.013941,0.1125,8.0000
0.014113,0.5125,8.0000
0.014285,0.1125,8.0000
0.014549,0.5125,8.0000
0.014735,0.1125,8.0000
0.014913,0.1125,8.0000
0.015085,0.1125,8.0000
0.015257,0.1125,8.0000
0.015517,0.1125,8.0000
0.015745,0.1125,8.0000
0.015923,0.1125,8.0000
0.016095,0.1125,8.0000
0.016267,0.1125,8.0000
0.016534,0.1125,8.0000
0.016720,0.1125,8.0000
0.016898,0.1125,8.0000
0.017070,0.1125,8.0000
0.017243,0.5125,8.0000
0.017502,0.1125,8.0000
0.017730,0.1125,8.0000
0.017908,0.1125,8.0000
0.018080,0.1125,8.0000
0.018252,-0.0875,8.0000
0.018516,0.1125,8.0000
0.018702,0.1125,8.0000
0.018880,0.1125,8.0000
0.019052,0.1125,8.0000
0.019224,-0.0875,8.0000
0.019487,0.5125,8.0000
0.019716,0.1125,8.0000
0.019894,0.5125,8.0000
0.020066,0.1125,8.0000
0.020238,0.1125,8.0000
0.020501,0.1125,8.0000
0.020688,0.5125,8.0000
0.020860,0.1125,8.0000
0.021038,0.5125,8.0000
0.021210,0.1125,8.0000
0.021469,0.1125,8.0000
0.021697,0.1125,8.0000
0.021869,0.1125,8.0000
0.022048,0.5125,8.0000
0.022220,0.1125,8.0000
0.022484,0.1125,8.0000
0.022670,0.1125,8.0000
0.022842,0.1125,8.0000
0.023020,0.1125,8.0000
0.023192,0.5125,8.0000
