t_s,i_a,u_v
0.000000,0.5125,0.2026
0.000443,0.5125,0.2572
0.000636,0.5125,0.2810
0.000808,0.5125,0.3022
0.001110,0.5125,0.3395
0.001298,0.5125,0.3627
0.001471,0.5125,0.3840
0.001649,0.5125,0.4060
0.001821,0.5125,0.4272
0.002100,0.5125,0.4616
0.002320,0.5125,0.4887
0.002502,0.5125,0.5112
0.002674,0.1125,0.5684
0.002846,0.5125,0.5570
0.003107,0.5125,0.5892
0.003299,0.5125,0.6129
0.003472,0.1125,0.6702
0.003650,0.5125,0.6596
0.003822,0.5125,0.6808
0.004085,0.5125,0.7132
0.004305,0.5125,0.7404
0.004480,0.1125,0.7980
0.004658,0.5125,0.7874
0.004830,0.5125,0.8086
0.005091,0.5125,0.8408
0.005283,0.5125,0.8644
0.005456,0.5125,0.8858
0.005634,0.1125,0.9438
0.005806,-0.4875,1.0224
0.006066,0.5125,0.9731
0.006286,0.5125,1.0002
0.006461,0.1125,1.0578
0.006639,0.5125,1.0472
0.006811,-0.4875,1.1584
0.007073,0.5125,1.1092
0.007265,0.1125,1.1693
0.007438,0.5125,1.1581
0.007616,0.5125,1.1800
0.007789,0.5125,1.2013
0.008048,0.5125,1.2333
0.008268,0.5125,1.2604
0.008443,0.5125,1.2820
0.008621,0.5125,1.3040
0.008793,0.5125,1.3252
0.009054,0.1125,1.3951
0.009246,0.5125,1.3862
0.009419,0.5125,1.4075
0.009599,0.5125,1.4297
0.009771,0.5125,1.4510
0.010026,0.5125,1.4824
0.010246,0.5125,1.5095
0.010421,0.5125,1.5311
0.010599,0.5125,1.5531
0.010771,0.5125,1.5743
0.011032,0.5125,1.6065
0.011220,0.1125,1.6660
0.011393,0.5125,1.6547
0.011571,0.5125,1.6767
0.011743,0.5125,1.6979
0.012006,0.1125,1.7681
0.012232,0.5125,1.7634
0.012407,0.5125,1.7850
0.012585,0.5125,1.8069
0.012757,0.5125,1.8281
0.013016,0.5125,1.8601
0.013204,0.1125,1.9196
0.013377,0.5125,1.9083
0.013555,0.5125,1.9303
0.013727,0.5125,1.9515
0.013987,0.1125,2.0213
0.014207,0.1125,2.0528
0.014382,0.5125,2.0418
0.014560,0.5125,2.0637
0.014732,0.5125,2.0850
0.015135,0.1125,2.1752
0.015392,0.5125,2.1743
0.015582,0.5125,2.1978
0.015754,0.5125,2.2190
0.015926,0.1125,2.2762
0.016200,0.5125,2.2774
0.016391,0.5125,2.3009
0.016571,0.5125,2.3231
0.016743,0.5125,2.3444
0.016915,0.1125,2.4016
0.017175,0.5125,2.4010
0.017420,0.5125,2.4313
0.017602,0.1125,2.4899
0.017774,0.5125,2.4785
0.017946,0.5125,2.4997
0.018212,0.5125,2.5325
0.018402,0.1125,2.5923
0.018582,0.1125,2.6181
0.018754,0.5125,2.6067
0.018926,0.1125,2.6639
0.019185,0.5125,2.6633
0.019410,0.5125,2.6910
0.019592,0.5125,2.7135
0.019764,0.5125,2.7347
0.019936,0.5125,2.7559
0.020198,0.5125,2.7882
0.020388,0.5125,2.8116
0.020568,0.5125,2.8338
0.020740,0.1125,2.8910
0.020912,0.5125,2.8797
0.021168,0.5125,2.9112
0.021392,0.5125,2.9389
0.021575,0.5125,2.9614
0.021747,0.1125,3.0186
0.021919,0.5125,3.0073
0.022181,0.1125,3.0774
0.022371,0.1125,3.1046
0.022551,0.5125,3.0942
0.022723,0.5125,3.1154
0.022895,0.5125,3.1366
0.023151,0.5125,3.1682
0.023375,0.5125,3.1958
0.023558,0.5125,3.2184
0.023730,0.5125,3.2396
0.023902,0.1125,3.2968
0.024163,0.5125,3.2964
0.024354,0.5125,3.3199
0.024533,0.5125,3.3420
0.024705,0.5125,3.3632
0.024877,0.5125,3.3844
0.025136,0.5125,3.4164
0.025360,0.1125,3.4810
0.025544,0.5125,3.4711
0.025716,0.5125,3.4924
0.025888,0.1125,3.5496
0.026151,0.5125,3.5494
0.026341,0.5125,3.5728
0.026521,0.5125,3.5950
0.026693,0.5125,3.6162
0.026865,0.5125,3.6375
0.027122,0.5125,3.6692
0.027346,0.5125,3.6968
0.027528,0.5125,3.7192
0.027700,0.5125,3.7404
0.027873,0.5125,3.7618
0.028136,0.1125,3.8320
0.028326,0.5125,3.8229
0.028506,0.7125,3.8270
0.028678,0.5125,3.8645
0.028850,0.5125,3.8857
0.029106,0.5125,3.9173
0.029330,0.5125,3.9449
0.029513,0.5125,3.9675
0.029685,0.1125,4.0247
0.029857,0.1125,4.0493
0.030118,0.5125,4.0489
0.030309,0.5125,4.0724
0.030488,0.1125,4.1306
0.030660,0.5125,4.1193
0.030833,0.1125,4.1766
0.031091,0.5125,4.1759
0.031315,0.5125,4.2035
0.031498,0.1125,4.2623
0.031670,0.1125,4.2869
0.031842,0.1125,4.3115
0.032103,0.5125,4.3111
0.032294,0.1125,4.3710
0.032467,0.1125,4.3958
0.032645,0.5125,4.3852
0.032817,0.5125,4.4064
0.033074,0.1125,4.4758
0.033298,0.1125,4.5078
0.033475,0.5125,4.4971
0.033653,0.1125,4.5551
0.033825,0.5125,4.5438
0.034087,0.5125,4.5761
0.034278,0.1125,4.6360
0.034451,0.1125,4.6608
0.034630,0.5125,4.6503
0.034802,0.5125,4.6715
0.035058,0.1125,4.7407
0.035282,0.5125,4.7357
0.035459,0.5125,4.7576
0.035637,0.5125,4.7795
0.035809,0.5125,4.8007
0.036075,0.1125,4.8714
0.036265,0.5125,4.8622
0.036439,0.1125,4.9197
0.036617,0.5125,4.9091
0.036789,0.5125,4.9303
0.037045,0.5125,4.9619
0.037269,0.5125,4.9895
0.037446,0.5125,5.0113
0.037624,0.5125,5.0333
0.037796,0.1125,5.0905
0.038052,0.1125,5.1271
0.038243,0.5125,5.1181
0.038416,0.5125,5.1395
0.038594,0.1125,5.1975
0.038767,0.5125,5.1863
0.039027,0.5125,5.2183
0.039245,0.1125,5.2821
0.039422,0.5125,5.2714
0.039600,0.1125,5.3294
0.039772,0.1125,5.3541
0.040030,0.5125,5.3533
0.040224,0.1125,5.4136
0.040398,0.1125,5.4386
0.040576,0.5125,5.4279
0.040748,0.1125,5.4851
0.041005,0.5125,5.4842
0.041223,0.1125,5.5480
0.041400,0.1125,5.5734
0.041578,0.5125,5.5627
0.041750,0.5125,5.5840
0.042012,0.1125,5.6540
0.042202,0.5125,5.6449
0.042376,0.1125,5.7024
0.042554,0.1125,5.7279
0.042726,0.5125,5.7165
0.042982,0.5125,5.7481
0.043208,0.1125,5.8130
0.043385,0.1125,5.8383
0.043563,0.1125,5.8638
0.043735,0.1125,5.8884
0.043988,0.1125,5.9247
0.044181,0.5125,5.9159
0.044355,0.9125,5.9013
0.044533,0.5125,5.9558
0.044705,0.7125,5.9591
0.045035,0.5125,6.0160
0.045286,0.5125,6.0470
0.045466,0.5125,6.0692
0.045644,0.5125,6.0911
0.045816,0.5125,6.1124
0.046076,0.5125,6.1444
0.046264,0.1125,6.2039
0.046438,0.1125,6.2288
0.046616,0.5125,6.2182
0.046788,0.5125,6.2394
0.047046,0.5125,6.2712
0.047290,0.1125,6.3387
0.047469,0.1125,6.3644
0.047647,0.1125,6.3898
0.047819,0.5125,6.3785
0.048089,0.5125,6.4118
0.048277,0.5125,6.4350
0.048451,0.5125,6.4564
0.048629,0.1125,6.5145
0.048801,0.5125,6.5031
