t_s,i_a,u_v
0.000000,0.5125,0.0641
0.000445,0.5125,0.0815
0.000631,0.5125,0.0887
0.000803,0.5125,0.0954
0.001108,0.1125,0.1196
0.001297,0.5125,0.1166
0.001469,0.1125,0.1347
0.001647,0.1125,0.1428
0.001819,0.1125,0.1506
0.002098,0.1125,0.1632
0.002320,0.5125,0.1616
0.002501,0.1125,0.1801
0.002673,0.1125,0.1879
0.002845,0.5125,0.1843
0.003250,0.5125,0.2001
0.003522,0.5125,0.2107
0.003700,0.5125,0.2176
0.003872,0.1125,0.2357
0.004046,0.5125,0.2322
0.004301,0.5125,0.2422
0.004498,0.5125,0.2499
0.004671,0.5125,0.2566
0.004843,0.5125,0.2633
0.005015,0.5125,0.2700
0.005277,0.5125,0.2802
0.005528,0.5125,0.2900
0.005706,-0.4875,0.3256
0.005878,0.5125,0.3065
0.006052,0.9125,0.3019
0.006313,0.5125,0.3224
0.006511,-0.4875,0.3590
0.006683,0.5125,0.3399
0.006855,0.5125,0.3466
0.007028,0.5125,0.3534
0.007286,0.5125,0.3634
0.007519,0.5125,0.3725
0.007697,0.1125,0.3909
0.007869,0.7125,0.3816
0.008041,0.5125,0.3935
0.008296,0.1125,0.4153
0.008494,0.5125,0.4128
0.008666,0.5125,0.4195
0.008838,0.5125,0.4262
0.009011,-0.2875,0.4557
0.009269,0.5125,0.4452
0.009503,0.5125,0.4543
0.009681,0.5125,0.4613
0.009853,0.5125,0.4680
0.010025,0.5125,0.4747
0.010280,0.5125,0.4846
0.010471,0.5125,0.4921
0.010650,0.5125,0.4991
0.010822,0.5125,0.5058
0.010997,0.5125,0.5126
0.011256,0.5125,0.5227
0.011488,0.5125,0.5318
0.011665,0.1125,0.5501
0.011837,0.5125,0.5465
0.012010,0.5125,0.5532
0.012265,0.5125,0.5632
0.012456,0.5125,0.5706
0.012635,0.5125,0.5776
0.012807,0.5125,0.5843
0.012979,0.5125,0.5911
0.013238,0.5125,0.6012
0.013465,0.5125,0.6100
0.013648,0.1125,0.6286
0.013820,0.5125,0.6250
0.013993,0.5125,0.6318
0.014248,0.5125,0.6417
0.014439,0.1125,0.6607
0.014618,0.5125,0.6574
0.014790,0.1125,0.6755
0.014962,0.5125,0.6719
0.015221,0.5125,0.6820
0.015448,0.5125,0.6908
0.015631,0.5125,0.6980
0.015803,0.1125,0.7161
0.015976,0.1125,0.7239
0.016231,0.1125,0.7354
0.016422,0.5125,0.7326
0.016601,0.1125,0.7510
0.016773,0.1125,0.7588
0.016945,0.1125,0.7666
0.017204,0.1125,0.7783
0.017431,0.1125,0.7886
0.017615,0.1125,0.7969
0.017787,0.1125,0.8047
0.017959,0.1125,0.8125
0.018214,0.5125,0.8122
0.018405,0.5125,0.8196
0.018584,0.5125,0.8266
0.018756,-0.8875,0.8732
0.018928,0.5125,0.8438
0.019188,0.5125,0.8539
0.019415,0.5125,0.8628
0.019599,0.5125,0.8700
0.019771,0.5125,0.8767
0.019943,0.1125,0.8948
0.020200,0.5125,0.8945
0.020391,0.5125,0.9020
0.020570,0.5125,0.9089
0.020742,0.5125,0.9157
0.020914,0.1125,0.9338
0.021172,0.5125,0.9335
0.021399,0.1125,0.9541
0.021583,0.5125,0.9510
0.021755,0.5125,0.9577
0.021927,0.1125,0.9758
0.022184,0.5125,0.9755
0.022376,0.5125,0.9830
0.022555,0.5125,0.9900
0.022727,0.5125,0.9967
0.022899,0.5125,1.0034
0.023157,0.5125,1.0135
0.023385,0.1125,1.0341
0.023568,0.5125,1.0309
0.023740,0.5125,1.0377
0.023912,0.7125,1.0387
0.024167,0.5125,1.0538
0.024359,0.7125,1.0555
0.024537,0.5125,1.0676
0.024709,0.5125,1.0743
0.024881,0.5125,1.0810
0.025140,0.5125,1.0911
0.025367,0.5125,1.1000
0.025551,0.5125,1.1072
0.025723,0.5125,1.1139
0.025895,0.5125,1.1206
0.026150,0.5125,1.1306
0.026342,0.5125,1.1380
0.026520,0.5125,1.1450
0.026692,0.5125,1.1517
0.026864,0.5125,1.1584
0.027123,0.7125,1.1626
0.027350,0.5125,1.1766
0.027534,0.5125,1.1837
0.027706,-0.4875,1.2189
0.027878,0.5125,1.1999
0.028135,0.5125,1.2099
0.028327,0.5125,1.2174
0.028505,0.5125,1.2243
0.028677,0.5125,1.2310
0.028849,0.5125,1.2378
0.029108,0.1125,1.2598
0.029335,0.5125,1.2583
0.029519,0.5125,1.2655
0.029691,0.5125,1.2722
0.029863,0.5125,1.2789
0.030118,0.5125,1.2889
0.030309,0.5125,1.2963
0.030488,0.5125,1.3033
0.030660,0.9125,1.2987
0.030832,0.5125,1.3157
