t_s,i_a,u_v
0.000000,0.3937,0.0000
0.000468,0.3937,0.3944
0.000822,0.3937,0.6927
0.001009,0.5937,0.8416
0.001183,0.5937,0.9801
0.001355,0.5937,1.1170
0.001663,0.9937,1.3334
0.002013,1.7937,1.5138
0.002214,2.1937,1.5987
0.002389,2.1937,1.6725
0.002567,2.3937,1.7393
0.002739,2.5937,1.7959
0.003009,3.1937,1.8467
0.003203,3.1937,1.8833
0.003375,3.5937,1.8996
0.003547,3.5937,1.9159
0.003719,3.7937,1.9242
0.003984,3.9937,1.9246
0.004184,4.7937,1.8875
0.004356,5.3937,1.8315
0.004528,4.9937,1.7916
0.004700,4.9937,1.7516
0.004959,5.1937,1.6794
0.005150,4.7937,1.6439
0.005322,5.1937,1.5960
0.005494,5.1937,1.5480
0.005666,5.3937,1.4920
0.005931,5.1937,1.4180
0.006131,5.1937,1.3622
0.006303,3.5937,1.3786
0.006475,4.9937,1.3386
0.006647,5.1937,1.2906
0.006905,4.9937,1.2307
0.007097,4.9937,1.1861
0.007269,4.7937,1.1542
0.007444,4.7937,1.1218
0.007616,4.7937,1.0899
0.007863,3.9937,1.0902
0.008051,3.9937,1.0905
0.008223,3.7937,1.0988
0.008395,3.7937,1.1071
0.008567,3.7937,1.1154
0.008831,3.5937,1.1404
0.009031,3.5937,1.1594
0.009203,3.5937,1.1758
0.009375,3.5937,1.1921
0.009547,3.5937,1.2084
0.009801,3.5937,1.2325
0.009999,3.5937,1.2513
0.010171,3.5937,1.2677
0.010343,3.5937,1.2840
0.010515,3.5937,1.3003
0.010774,3.5937,1.3249
0.010979,3.5937,1.3444
0.011151,5.5937,1.2803
0.011323,3.7937,1.2886
0.011499,3.5937,1.3053
0.011752,3.9937,1.3057
0.011950,3.5937,1.3245
0.012122,3.7937,1.3328
0.012294,3.5937,1.3491
0.012466,3.7937,1.3574
0.012725,3.7937,1.3699
0.012930,3.9937,1.3702
0.013102,3.5937,1.3865
0.013274,3.7937,1.3948
0.013450,3.7937,1.4033
0.013703,3.9937,1.4036
0.013901,4.9937,1.3577
0.014073,3.9937,1.3579
0.014245,3.9937,1.3582
0.014417,3.9937,1.3584
0.014675,3.9937,1.3588
0.014881,3.9937,1.3591
0.015053,3.3937,1.3835
0.015225,3.9937,1.3837
0.015397,3.9937,1.3840
0.015650,4.1937,1.3725
0.015848,3.9937,1.3728
0.016020,3.9937,1.3731
0.016192,3.9937,1.3733
0.016364,4.3937,1.3575
0.016622,4.1937,1.3458
0.016822,3.9937,1.3461
0.017000,3.9937,1.3464
0.017172,3.9937,1.3466
0.017344,3.9937,1.3469
0.017597,3.9937,1.3472
0.017789,3.9937,1.3475
0.017966,4.1937,1.3395
0.018138,3.9937,1.3397
0.018310,3.9937,1.3400
0.018569,4.1937,1.3283
0.018769,3.9937,1.3286
0.018947,3.9937,1.3288
0.019119,3.9937,1.3291
0.019291,4.1937,1.3213
0.019544,3.9937,1.3217
0.019736,4.1937,1.3130
0.019914,4.1937,1.3049
0.020086,3.9937,1.3052
0.020258,3.3937,1.3295
0.020516,3.9937,1.3299
0.020716,3.9937,1.3302
0.020894,3.9937,1.3305
0.021066,3.9937,1.3307
0.021238,3.9937,1.3310
0.021491,3.9937,1.3313
0.021683,3.9937,1.3316
0.021861,3.9937,1.3319
0.022033,3.9937,1.3321
0.022204,3.9937,1.3324
0.022463,3.9937,1.3327
0.022663,3.9937,1.3330
0.022841,3.9937,1.3333
0.023013,3.9937,1.3336
0.023197,3.9937,1.3338
0.023465,3.9937,1.3342
0.023656,5.5937,1.2631
0.023834,3.9937,1.2633
0.024006,5.9937,1.1832
0.024199,3.7937,1.1925
0.024461,3.9937,1.1929
0.024668,3.7937,1.2029
0.024846,3.7937,1.2114
0.025018,3.7937,1.2197
0.025198,3.5937,1.2368
0.025455,3.5937,1.2612
0.025647,3.7937,1.2705
0.025818,3.5937,1.2867
0.025997,3.7937,1.2953
0.026201,3.7937,1.3052
0.026468,3.7937,1.3180
0.026670,3.7937,1.3278
0.026850,3.7937,1.3365
0.027022,3.7937,1.3447
0.027194,3.7937,1.3530
0.027444,3.9937,1.3534
0.027635,3.7937,1.3626
0.027809,3.9937,1.3629
0.028001,3.7937,1.3721
