t_s,i_a,u_v
0.000000,0.5125,0.0855
0.000441,0.5125,0.1084
0.000630,0.5125,0.1182
0.000802,0.1125,0.1424
0.001118,0.1125,0.1615
0.001305,0.5125,0.1575
0.001485,0.5125,0.1668
0.001657,0.1125,0.1909
0.001829,0.5125,0.1862
0.002112,0.5125,0.2009
0.002339,0.5125,0.2127
0.002519,0.5125,0.2221
0.002691,0.5125,0.2310
0.002863,0.5125,0.2399
0.003125,0.5125,0.2536
0.003313,0.5125,0.2634
0.003492,0.5125,0.2727
0.003664,0.5125,0.2816
0.003836,0.5125,0.2906
0.004095,0.1125,0.3200
0.004322,0.5125,0.3180
0.004502,0.5125,0.3274
0.004674,0.5125,0.3363
0.004846,1.1125,0.3225
0.005242,0.5125,0.3637
0.005496,0.5125,0.3769
0.005675,0.5125,0.3863
0.005847,0.1125,0.4104
0.006022,0.1125,0.4210
0.006286,0.7125,0.4130
0.006474,0.5125,0.4296
0.006653,0.5125,0.4389
0.006825,0.5125,0.4479
0.007001,0.7125,0.4494
0.007262,0.5125,0.4699
0.007498,0.5125,0.4822
0.007681,0.1125,0.5070
0.007853,0.5125,0.5022
0.008027,0.5125,0.5112
0.008298,0.5125,0.5253
0.008491,0.5125,0.5354
0.008664,0.5125,0.5444
0.008836,0.5125,0.5533
0.009009,0.5125,0.5623
0.009264,0.5125,0.5756
0.009482,0.5125,0.5869
0.009665,0.5125,0.5964
0.009837,0.5125,0.6054
0.010011,0.5125,0.6144
0.010276,0.5125,0.6282
0.010463,0.5125,0.6380
0.010643,0.5125,0.6473
0.010815,0.5125,0.6563
0.010987,0.5125,0.6652
0.011242,0.7125,0.6705
0.011456,0.5125,0.6886
0.011644,0.5125,0.6983
0.011816,0.5125,0.7073
0.011992,0.1125,0.7317
0.012258,0.5125,0.7318
0.012446,0.5125,0.7415
0.012625,0.5125,0.7508
0.012797,0.5125,0.7598
0.012969,0.5125,0.7687
0.013225,0.5125,0.7821
0.013439,0.5125,0.7932
0.013627,0.5125,0.8030
0.013799,0.5125,0.8119
0.013972,0.5125,0.8209
0.014238,2.1125,0.7709
0.014426,0.5125,0.8356
0.014605,0.5125,0.8450
0.014778,0.5125,0.8540
0.014950,-0.4875,0.9009
0.015205,0.5125,0.8798
