t_s,i_a,u_v
0.000000,-0.0188,0.4000
0.000451,-0.0188,0.4000
0.000632,0.1812,0.4000
0.000806,0.1812,0.4000
0.001148,0.3812,0.4000
0.001330,0.3812,0.4000
0.001505,0.3812,0.4000
0.001677,0.3812,0.4000
0.001849,0.5812,0.4000
0.002133,0.3812,0.4000
0.002334,0.3812,0.4000
0.002509,0.3812,0.4000
0.002681,0.3812,0.4000
0.002992,0.3812,0.4000
0.003306,0.3812,0.4000
0.003499,0.3812,0.4000
0.003670,0.3812,0.4000
0.003842,0.3812,0.4000
0.004014,0.3812,0.4000
0.004284,0.3812,0.4000
0.004478,0.3812,0.4000
0.004650,0.9812,0.4000
0.004822,0.3812,0.4000
0.004993,0.3812,0.4000
0.005261,0.3812,0.4000
0.005453,0.1812,0.4000
0.005625,0.3812,0.4000
0.005799,0.5812,0.4000
0.005971,0.3812,0.4000
0.006219,0.3812,0.4000
0.006405,0.3812,0.4000
0.006576,0.3812,0.4000
0.006750,0.5812,0.4000
0.006922,0.3812,0.4000
0.007193,0.3812,0.4000
0.007384,0.3812,0.4000
0.007556,0.3812,0.4000
0.007727,0.3812,0.4000
0.007899,0.5812,0.4000
0.008158,0.3812,0.4000
0.008357,0.5812,0.4000
0.008528,0.3812,0.4000
0.008700,0.3812,0.4000
0.008872,0.3812,0.4000
0.009131,0.3812,0.4000
0.009329,0.3812,0.4000
0.009500,0.3812,0.4000
0.009672,0.3812,0.4000
0.009844,0.3812,0.4000
0.010103,0.3812,0.4000
0.010302,0.3812,0.4000
0.010474,0.3812,0.4000
0.010645,0.3812,0.4000
0.010817,0.3812,0.4000
0.011076,0.3812,0.4000
0.011273,0.3812,0.4000
0.011444,0.3812,0.4000
0.011616,0.3812,0.4000
0.011788,0.3812,0.4000
0.012048,0.5812,0.4000
0.012246,0.7812,0.4000
0.012417,0.3812,0.4000
0.012589,0.3812,0.4000
0.012761,0.3812,0.4000
0.013020,0.3812,0.4000
0.013217,0.5812,0.4000
0.013388,0.3812,0.4000
0.013560,0.3812,0.4000
0.013732,0.3812,0.4000
0.013992,0.3812,0.4000
0.014190,0.3812,0.4000
0.014362,0.3812,0.4000
0.014533,0.3812,0.4000
0.014705,0.3812,0.4000
0.014964,0.3812,0.4000
0.015155,0.3812,0.4000
0.015333,0.3812,0.4000
0.015504,0.3812,0.4000
0.015676,0.3812,0.4000
0.015936,0.3812,0.4000
0.016128,0.3812,0.4000
0.016306,0.3812,0.4000
0.016477,0.3812,0.4000
0.016649,0.5812,0.4000
0.016908,0.3812,0.4000
0.017099,0.3812,0.4000
0.017277,0.3812,0.4000
0.017448,0.5812,0.4000
0.017620,0.5812,0.4000
0.017880,0.3812,0.4000
0.018072,0.3812,0.4000
0.018250,0.3812,0.4000
0.018421,0.3812,0.4000
0.018593,0.3812,0.4000
0.018852,0.3812,0.4000
0.019043,0.3812,0.4000
0.019221,0.5812,0.4000
0.019392,0.3812,0.4000
0.019595,0.3812,0.4000
0.019863,0.3812,0.4000
0.020056,0.5812,0.4000
0.020233,0.3812,0.4000
0.020405,0.3812,0.4000
0.020590,0.3812,0.4000
0.020849,0.1812,0.4000
0.021040,0.5812,0.4000
0.021218,0.3812,0.4000
0.021389,0.3812,0.4000
0.021590,0.3812,0.4000
0.021852,0.3812,0.4000
0.022045,0.3812,0.4000
0.022222,0.3812,0.4000
0.022394,0.5812,0.4000
0.022592,0.3812,0.4000
0.022862,0.3812,0.4000
0.023059,0.5812,0.4000
0.023238,0.3812,0.4000
0.023409,0.5812,0.4000
0.023589,0.3812,0.4000
0.023853,0.3812,0.4000
0.024044,0.5812,0.4000
0.024223,0.3812,0.4000
0.024394,0.3812,0.4000
0.024591,0.3812,0.4000
0.024849,0.3812,0.4000
0.025040,0.5812,0.4000
0.025218,0.3812,0.4000
0.025390,0.3812,0.4000
0.025595,0.3812,0.4000
0.025871,0.3812,0.4000
0.026063,0.3812,0.4000
0.026242,0.3812,0.4000
0.026414,0.3812,0.4000
0.026585,0.3812,0.4000
0.026849,0.3812,0.4000
0.027042,0.3812,0.4000
0.027220,0.3812,0.4000
0.027392,0.3812,0.4000
0.027595,0.3812,0.4000
0.027872,0.3812,0.4000
0.028063,0.3812,0.4000
0.028242,0.3812,0.4000
0.028413,0.3812,0.4000
0.028585,0.3812,0.4000
0.028847,0.3812,0.4000
0.029037,0.3812,0.4000
0.029216,0.3812,0.4000
0.029387,0.3812,0.4000
0.029591,0.3812,0.4000
0.029852,0.3812,0.4000
0.030044,0.3812,0.4000
0.030222,0.5812,0.4000
0.030394,0.5812,0.4000
0.030591,0.5812,0.4000
0.030849,0.3812,0.4000
0.031039,0.5812,0.4000
0.031218,0.3812,0.4000
0.031390,0.5812,0.4000
0.031591,0.3812,0.4000
0.031850,0.3812,0.4000
0.032042,0.3812,0.4000
0.032220,0.3812,0.4000
0.032392,0.3812,0.4000
0.032643,0.5812,0.4000
0.032952,0.3812,0.4000
0.033147,0.3812,0.4000
0.033324,0.3812,0.4000
0.033496,0.5812,0.4000
0.033668,0.3812,0.4000
0.033930,0.3812,0.4000
0.034132,0.3812,0.4000
0.034310,0.3812,0.4000
0.034481,0.3812,0.4000
0.034653,0.3812,0.4000
0.034915,0.3812,0.4000
0.035110,0.5812,0.4000
0.035288,0.3812,0.4000
0.035459,0.3812,0.4000
0.035631,0.3812,0.4000
0.035896,0.3812,0.4000
0.036089,0.3812,0.4000
0.036267,0.3812,0.4000
0.036438,0.3812,0.4000
0.036610,0.3812,0.4000
0.036866,0.3812,0.4000
0.037061,0.3812,0.4000
0.037239,0.3812,0.4000
0.037411,0.3812,0.4000
0.037595,0.5812,0.4000
0.037860,0.3812,0.4000
0.038054,0.5812,0.4000
0.038231,0.3812,0.4000
0.038403,0.1812,0.4000
0.038593,0.3812,0.4000
0.038849,0.5812,0.4000
0.039044,0.3812,0.4000
0.039222,0.3812,0.4000
0.039393,0.5812,0.4000
0.039591,0.3812,0.4000
0.039850,0.3812,0.4000
0.040044,0.3812,0.4000
0.040221,0.3812,0.4000
0.040393,0.3812,0.4000
0.040592,0.3812,0.4000
0.040855,0.3812,0.4000
0.041050,0.3812,0.4000
0.041229,0.3812,0.4000
0.041401,0.7812,0.4000
0.041591,0.3812,0.4000
0.041846,0.3812,0.4000
0.042040,0.3812,0.4000
0.042219,0.3812,0.4000
0.042391,0.3812,0.4000
0.042593,0.3812,0.4000
0.042860,0.3812,0.4000
0.043055,0.3812,0.4000
0.043235,0.3812,0.4000
0.043406,0.3812,0.4000
0.043591,0.3812,0.4000
0.043858,0.3812,0.4000
0.044060,0.3812,0.4000
0.044240,0.5812,0.4000
0.044412,0.3812,0.4000
0.044584,0.3812,0.4000
0.044845,0.3812,0.4000
0.045040,0.3812,0.4000
0.045220,0.3812,0.4000
0.045392,0.3812,0.4000
0.045590,0.5812,0.4000
0.045852,0.3812,0.4000
0.046045,0.1812,0.4000
0.046225,0.3812,0.4000
0.046397,0.3812,0.4000
0.046591,0.5812,0.4000
0.046844,0.3812,0.4000
0.047040,0.3812,0.4000
0.047219,0.3812,0.4000
0.047391,0.3812,0.4000
0.047591,0.5812,0.4000
0.047845,0.3812,0.4000
0.048039,0.3812,0.4000
0.048218,0.3812,0.4000
0.048390,0.3812,0.4000
0.048591,0.3812,0.4000
0.048844,0.3812,0.4000
0.049039,0.3812,0.4000
0.049219,0.3812,0.4000
0.049391,0.3812,0.4000
0.049591,0.3812,0.4000
0.049845,0.3812,0.4000
0.050039,0.3812,0.4000
0.050218,0.3812,0.4000
0.050390,0.3812,0.4000
0.050591,0.3812,0.4000
0.050845,0.5812,0.4000
0.051039,0.3812,0.4000
0.051219,0.3812,0.4000
0.051391,0.3812,0.4000
0.051591,0.3812,0.4000
0.051845,0.5812,0.4000
0.052039,0.3812,0.4000
0.052218,0.3812,0.4000
0.052390,0.5812,0.4000
0.052591,0.3812,0.4000
0.052844,0.3812,0.4000
0.053039,0.3812,0.4000
0.053219,0.3812,0.4000
0.053391,0.5812,0.4000
0.053591,0.3812,0.4000
0.053845,0.5812,0.4000
0.054039,0.3812,0.4000
0.054218,0.3812,0.4000
0.054390,0.3812,0.4000
0.054591,0.5812,0.4000
0.054844,0.5812,0.4000
0.055039,0.3812,0.4000
0.055220,0.3812,0.4000
0.055391,0.3812,0.4000
0.055591,0.3812,0.4000
0.055845,0.5812,0.4000
0.056039,0.5812,0.4000
0.056218,0.3812,0.4000
0.056390,0.3812,0.4000
0.056591,0.1812,0.4000
0.056857,0.3812,0.4000
0.057052,0.3812,0.4000
0.057232,0.3812,0.4000
0.057403,0.5812,0.4000
0.057593,0.5812,0.4000
0.057856,0.3812,0.4000
0.058050,0.3812,0.4000
0.058229,0.3812,0.4000
0.058401,0.7812,0.4000
0.058591,0.3812,0.4000
0.058845,0.3812,0.4000
0.059040,0.3812,0.4000
0.059220,0.3812,0.4000
0.059392,0.3812,0.4000
0.059591,0.5812,0.4000
0.059845,0.5812,0.4000
0.060039,0.3812,0.4000
0.060218,0.3812,0.4000
0.060390,0.5812,0.4000
0.060591,0.3812,0.4000
0.060844,0.3812,0.4000
0.061039,0.3812,0.4000
0.061219,0.3812,0.4000
0.061391,0.3812,0.4000
0.061591,0.3812,0.4000
0.061845,0.3812,0.4000
0.062039,0.3812,0.4000
0.062218,0.5812,0.4000
0.062390,0.9812,0.4000
0.062632,0.3812,0.4000
0.062940,0.3812,0.4000
0.063134,0.3812,0.4000
0.063312,0.3812,0.4000
0.063484,0.3812,0.4000
0.063655,0.3812,0.4000
0.063916,0.3812,0.4000
0.064112,0.3812,0.4000
0.064290,0.3812,0.4000
0.064461,0.3812,0.4000
0.064633,0.5812,0.4000
0.064891,0.3812,0.4000
0.065086,0.3812,0.4000
0.065263,0.5812,0.4000
0.065435,0.5812,0.4000
0.065607,0.3812,0.4000
0.065869,0.3812,0.4000
0.066063,0.3812,0.4000
0.066242,0.1812,0.4000
0.066413,0.5812,0.4000
0.066585,0.3812,0.4000
0.066844,0.3812,0.4000
0.067039,0.3812,0.4000
0.067217,0.3812,0.4000
0.067388,0.3812,0.4000
0.067593,0.3812,0.4000
0.067864,0.3812,0.4000
0.068064,0.3812,0.4000
0.068242,0.3812,0.4000
0.068414,0.3812,0.4000
0.068586,0.3812,0.4000
0.068848,0.3812,0.4000
0.069043,0.1812,0.4000
0.069220,0.3812,0.4000
0.069392,0.3812,0.4000
0.069592,0.1812,0.4000
0.069857,0.3812,0.4000
0.070051,0.1812,0.4000
0.070230,0.3812,0.4000
0.070402,0.5812,0.4000
0.070592,0.3812,0.4000
0.070846,0.3812,0.4000
0.071041,0.3812,0.4000
0.071221,0.3812,0.4000
0.071392,0.3812,0.4000
0.071594,0.3812,0.4000
0.071849,0.3812,0.4000
0.072037,0.3812,0.4000
0.072217,0.3812,0.4000
