t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000463,0.1937,0.7321
0.000806,0.3937,1.2460
0.001004,0.5937,1.5262
0.001176,0.7937,1.7553
0.001350,0.9937,1.9726
0.001522,1.9937,2.1160
0.001812,2.5937,2.2854
0.002021,3.1937,2.3554
0.002193,3.5937,2.3844
0.002365,3.9937,2.3849
0.002537,4.7937,2.3282
0.002797,4.9937,2.2208
0.002993,5.3937,2.1073
0.003165,5.7937,1.9792
0.003340,5.5937,1.8633
0.003512,6.1937,1.7065
0.003771,4.1937,1.6857
0.003980,5.7937,1.5299
0.004152,5.5937,1.4161
0.004324,5.5937,1.3022
0.004499,5.5937,1.1863
0.004753,5.3937,1.0392
0.004946,5.1937,0.9435
0.005118,4.9937,0.8725
0.005290,4.7937,0.8158
0.005463,4.1937,0.8019
0.005721,3.9937,0.8026
0.005930,3.5937,0.8378
0.006102,3.1937,0.8954
0.006274,3.5937,0.9245
0.006450,3.3937,0.9688
0.006703,2.3937,1.1376
0.006899,1.9937,1.3010
0.007071,3.3937,1.3443
0.007243,3.1937,1.4019
0.007415,3.5937,1.4309
0.007674,3.5937,1.4747
0.007883,3.5937,1.5099
0.008055,3.7937,1.5247
0.008227,3.7937,1.5394
0.008399,3.7937,1.5541
0.008652,4.1937,1.5338
0.008848,4.1937,1.5180
0.009020,4.7937,1.4613
0.009192,4.1937,1.4474
0.009364,4.7937,1.3907
0.009623,4.1937,1.3699
0.009832,4.7937,1.3010
0.010004,4.1937,1.2871
0.010176,4.1937,1.2733
0.010350,4.1937,1.2593
0.010604,4.1937,1.2388
0.010793,3.9937,1.2393
0.010971,3.9937,1.2398
0.011143,3.9937,1.2402
0.011315,3.9937,1.2407
0.011574,3.7937,1.2629
0.011777,3.7937,1.2803
0.011955,3.5937,1.3103
0.012127,3.7937,1.3250
0.012299,3.7937,1.3398
0.012553,3.9937,1.3404
0.012743,3.7937,1.3567
0.012921,3.9937,1.3572
0.013093,3.7937,1.3719
0.013406,3.9937,1.3727
0.013727,3.7937,1.4002
0.013936,3.9937,1.4008
0.014108,3.3937,1.4441
0.014280,3.9937,1.4446
0.014453,3.1937,1.5025
0.014716,4.1937,1.4813
0.014910,4.1937,1.4657
0.015082,4.3937,1.4376
0.015254,4.1937,1.4237
0.015426,4.3937,1.3956
0.015686,4.3937,1.3531
0.015895,4.1937,1.3363
0.016067,4.7937,1.2795
0.016239,4.1937,1.2657
0.016411,4.7937,1.2090
0.016667,3.9937,1.2096
0.016862,4.1937,1.1939
0.017033,3.9937,1.1944
0.017205,3.7937,1.2091
0.017378,3.7937,1.2240
0.017636,3.7937,1.2461
0.017846,3.7937,1.2641
0.018018,3.7937,1.2788
0.018189,3.7937,1.2934
0.018362,3.7937,1.3083
0.018618,3.7937,1.3302
0.018806,3.9937,1.3307
0.018984,3.7937,1.3459
0.019156,5.9937,1.2035
0.019328,3.7937,1.2182
0.019589,3.7937,1.2406
0.019792,3.5937,1.2748
0.019970,3.5937,1.3049
0.020142,3.7937,1.3196
0.020314,3.7937,1.3344
0.020571,3.7937,1.3564
0.020759,3.7937,1.3725
0.020937,3.7937,1.3878
0.021109,3.9937,1.3882
0.021281,3.9937,1.3886
0.021540,3.7937,1.4108
0.021743,3.9937,1.4114
0.021921,3.9937,1.4118
0.022093,3.9937,1.4123
0.022265,3.9937,1.4127
0.022521,3.9937,1.4134
0.022710,3.9937,1.4139
0.022888,4.1937,1.3996
0.023060,4.1937,1.3857
0.023232,3.9937,1.3862
0.023491,4.1937,1.3653
0.023694,4.1937,1.3490
0.023872,4.1937,1.3346
0.024044,4.1937,1.3208
0.024216,4.1937,1.3070
0.024474,3.9937,1.3076
0.024662,4.3937,1.2769
0.024840,3.9937,1.2773
0.025012,3.9937,1.2778
0.025199,3.7937,1.2938
0.025469,3.9937,1.2945
0.025672,3.9937,1.2950
0.025850,3.7937,1.3103
0.026022,3.9937,1.3107
0.026194,3.7937,1.3255
0.026451,3.7937,1.3475
0.026639,3.9937,1.3480
0.026811,3.9937,1.3484
0.027003,3.3937,1.3968
0.027199,3.7937,1.4136
0.027467,3.9937,1.4143
0.027678,3.9937,1.4148
0.027855,3.9937,1.4153
0.028027,3.9937,1.4157
0.028199,3.9937,1.4162
0.028460,4.3937,1.3735
0.028648,3.9937,1.3740
0.028820,4.1937,1.3601
0.028999,4.3937,1.3309
0.029199,4.7937,1.2649
0.029466,3.9937,1.2656
0.029669,3.9937,1.2661
0.029847,3.9937,1.2666
0.030019,3.9937,1.2670
0.030199,3.7937,1.2825
0.030455,3.9937,1.2831
0.030643,3.9937,1.2836
0.030815,3.7937,1.2984
0.030993,3.9937,1.2988
0.031206,3.9937,1.2994
0.031467,3.7937,1.3217
0.031656,3.5937,1.3536
0.031834,3.9937,1.3541
0.032006,3.7937,1.3688
0.032203,3.9937,1.3693
0.032489,3.9937,1.3701
0.032692,3.9937,1.3706
0.032870,4.1937,1.3563
0.033041,3.9937,1.3567
0.033213,4.1937,1.3429
0.033473,3.9937,1.3436
0.033661,4.1937,1.3284
0.033840,4.1937,1.3140
0.034011,4.3937,1.2861
0.034202,3.1937,1.3500
0.034461,3.7937,1.3722
0.034664,3.9937,1.3728
0.034842,3.9937,1.3732
0.035014,3.9937,1.3737
0.035200,3.9937,1.3742
0.035456,3.9937,1.3748
0.035645,3.9937,1.3753
0.035816,4.1937,1.3615
0.035995,3.9937,1.3620
0.036200,3.9937,1.3625
0.036460,4.1937,1.3416
0.036663,4.1937,1.3253
0.036841,4.1937,1.3109
0.037013,4.7937,1.2542
0.037199,4.1937,1.2393
0.037455,3.9937,1.2399
0.037644,3.9937,1.2404
0.037816,3.9937,1.2409
0.037994,3.9937,1.2413
0.038200,3.9937,1.2419
0.038458,3.7937,1.2640
0.038661,3.9937,1.2645
0.038839,3.7937,1.2798
0.039011,3.9937,1.2802
0.039202,3.7937,1.2966
0.039458,3.7937,1.3185
0.039647,3.7937,1.3347
