t_s,i_a,u_v
0.000000,0.1937,0.8175
0.000642,0.5937,1.2115
0.000824,0.7937,1.3134
0.000995,0.9937,1.4057
0.001168,1.1937,1.4969
0.001340,1.7937,1.5467
0.001639,2.3937,1.6576
0.001829,2.3937,1.7599
0.002001,2.5937,1.8334
0.002174,2.9937,1.8858
0.002346,3.1937,1.9520
0.002603,3.7937,2.0148
0.002797,3.7937,2.1000
0.002969,4.7937,2.0800
0.003141,4.7937,2.1434
0.003313,4.9937,2.1876
0.003570,5.1937,2.2584
0.003766,5.5937,2.2861
0.003938,5.5937,2.3398
0.004110,6.1937,2.3361
0.004282,6.1937,2.3824
0.004545,6.3937,2.4329
0.004739,6.5937,2.4629
0.004911,6.9937,2.4662
0.005083,6.9937,2.5028
0.005257,7.7937,2.4633
0.005511,7.7937,2.5029
0.005707,7.1937,2.5919
0.005879,8.1937,2.5305
0.006051,6.7937,2.6862
0.006223,8.3937,2.5724
0.006480,8.5937,2.5813
0.006674,8.9937,2.5617
0.006846,8.7937,2.5931
0.007018,9.3937,2.5505
0.007193,9.1937,2.5771
0.007446,9.3937,2.5713
0.007643,9.3937,2.5797
0.007815,9.3937,2.5871
0.007987,9.3937,2.5945
0.008159,9.3937,2.6019
0.008416,9.5937,2.5926
0.008604,9.7937,2.5787
0.008782,9.5937,2.6005
0.008954,11.1937,2.4525
0.009126,9.5937,2.5909
0.009382,9.5937,2.5982
0.009572,9.7937,2.5843
0.009751,9.3937,2.6254
0.009923,9.9937,2.5754
0.010095,9.5937,2.6137
0.010352,9.9937,2.5805
0.010540,9.7937,2.5999
0.010718,9.9937,2.5833
0.010890,9.7937,2.6025
0.011062,9.9937,2.5859
0.011316,9.7937,2.6063
0.011506,9.3937,2.6478
0.011684,9.9937,2.5978
0.011856,7.7937,2.8081
0.012028,10.1937,2.6056
0.012288,9.9937,2.6224
0.012476,10.1937,2.6032
0.012654,11.5937,2.4664
0.012826,9.9937,2.5999
0.012998,9.3937,2.6573
0.013252,10.3937,2.5668
0.013442,9.9937,2.6002
0.013614,10.3937,2.5621
0.013792,10.3937,2.5571
0.013997,9.9937,2.5906
0.014255,10.3937,2.5500
0.014443,9.9937,2.5835
0.014615,10.3937,2.5453
0.014793,9.9937,2.5788
0.014998,9.7937,2.5984
0.015264,10.1937,2.5614
0.015454,9.7937,2.5975
0.015632,9.9937,2.5810
0.015804,18.7937,1.7403
0.015997,9.9937,2.4740
0.016260,9.7937,2.4945
0.016448,9.5937,2.5166
0.016620,9.5937,2.5215
0.016798,9.3937,2.5459
0.016998,9.5937,2.5349
0.017263,9.7937,2.5221
0.017454,9.7937,2.5249
0.017632,9.5937,2.5467
0.017804,9.7937,2.5325
0.017998,9.7937,2.5354
0.018254,9.7937,2.5391
0.018442,9.5937,2.5612
0.018614,9.9937,2.5279
0.018792,9.7937,2.5472
0.018998,9.5937,2.5698
0.019251,9.9937,2.5365
0.019441,9.7937,2.5560
0.019613,9.9937,2.5394
0.019791,9.7937,2.5587
0.019998,9.5937,2.5813
0.020254,9.9937,2.5481
0.020442,9.7937,2.5675
0.020614,9.9937,2.5509
0.020792,9.9937,2.5510
0.020998,9.7937,2.5706
0.021251,9.9937,2.5541
0.021441,9.7937,2.5735
0.021613,9.9937,2.5569
0.021791,9.7937,2.5762
0.021998,9.7937,2.5792
0.022254,9.9937,2.5627
0.022442,9.7937,2.5821
0.022614,9.9937,2.5655
0.022792,9.9937,2.5656
0.022998,9.9937,2.5656
0.023251,9.9937,2.5658
0.023442,9.9937,2.5658
0.023613,9.9937,2.5659
0.023791,9.9937,2.5660
0.023998,9.7937,2.5857
0.024254,10.1937,2.5488
0.024442,9.9937,2.5656
0.024614,9.9937,2.5657
0.024792,9.9937,2.5657
0.024998,9.3937,2.6246
0.025251,10.3937,2.5342
0.025442,9.9937,2.5676
0.025614,9.9937,2.5677
0.025792,9.9937,2.5678
0.025998,9.9937,2.5679
0.026254,10.3937,2.5274
0.026442,9.7937,2.5802
0.026614,9.9937,2.5636
0.026793,9.9937,2.5636
0.026999,10.7937,2.4854
0.027263,9.9937,2.5522
0.027454,9.7937,2.5716
0.027632,9.9937,2.5550
0.027804,9.5937,2.5933
0.027998,9.7937,2.5795
0.028254,9.9937,2.5629
0.028442,9.9937,2.5630
0.028615,9.9937,2.5631
0.028793,9.9937,2.5632
0.029120,9.9937,2.5633
0.029475,10.3937,2.5201
0.029694,9.9937,2.5535
0.029867,9.9937,2.5536
0.030039,9.9937,2.5537
0.030212,9.9937,2.5538
0.030479,9.9937,2.5539
0.030671,10.3937,2.5152
0.030843,9.7937,2.5677
0.031015,9.9937,2.5511
0.031191,9.7937,2.5704
0.031460,9.9937,2.5538
0.031666,10.3937,2.5147
0.031840,9.7937,2.5673
0.032012,9.9937,2.5507
0.032187,9.9937,2.5508
0.032450,9.9937,2.5509
0.032642,9.9937,2.5510
0.032814,9.9937,2.5510
0.032986,9.9937,2.5511
0.033158,9.9937,2.5512
0.033420,9.9937,2.5513
0.033627,9.9937,2.5514
0.033800,9.9937,2.5515
0.033972,9.9937,2.5515
