t_s,i_a,u_v
0.000000,0.2563,0.0206
0.000620,0.0563,0.0461
0.000806,0.2563,0.0514
0.000978,0.2563,0.0576
0.001150,0.2563,0.0638
0.001322,0.2563,0.0700
0.001601,0.2563,0.0801
0.001798,0.0563,0.0892
0.001970,0.2563,0.0940
0.002142,0.2563,0.1002
0.002314,0.2563,0.1064
0.002566,0.2563,0.1155
0.002765,0.2563,0.1227
0.002937,0.2563,0.1289
0.003109,0.2563,0.1351
0.003281,0.2563,0.1414
0.003536,0.2563,0.1506
0.003734,0.2563,0.1577
0.003906,0.4563,0.1620
0.004078,0.4563,0.1678
0.004250,0.2563,0.1755
0.004508,0.4563,0.1826
0.004707,0.2563,0.1913
0.004879,0.2563,0.1975
0.005051,0.6563,0.1999
0.005223,0.2563,0.2091
0.005475,0.4563,0.2160
0.005672,0.2563,0.2246
0.005844,0.4563,0.2289
0.006016,0.2563,0.2366
0.006188,0.4563,0.2409
0.006439,0.4563,0.2493
0.006638,0.4563,0.2560
0.006810,0.4563,0.2617
0.006982,0.2563,0.2695
0.007154,0.2563,0.2757
0.007406,0.4563,0.2826
0.007597,0.4563,0.2890
0.007775,0.4563,0.2950
0.007947,0.4563,0.3008
0.008120,0.4563,0.3066
0.008371,0.4563,0.3150
0.008563,0.4563,0.3214
0.008742,0.4563,0.3274
0.008914,0.4563,0.3332
0.009086,0.4563,0.3389
0.009338,0.4563,0.3474
0.009529,0.4563,0.3538
0.009708,0.4563,0.3598
0.009880,0.4563,0.3655
0.010052,0.2563,0.3733
0.010303,0.6563,0.3780
0.010495,0.6563,0.3839
0.010673,0.4563,0.3914
0.010845,0.6563,0.3952
0.011017,0.6563,0.4005
0.011270,0.4563,0.4105
0.011461,0.4563,0.4169
0.011639,0.4563,0.4229
0.011811,0.6563,0.4267
0.012000,0.4563,0.4345
0.012251,0.4563,0.4429
0.012444,0.4563,0.4494
0.012622,0.4563,0.4554
0.012794,0.4563,0.4611
0.012999,0.4563,0.4680
0.013252,0.6563,0.4743
0.013441,0.6563,0.4802
0.013621,0.6563,0.4857
0.013792,0.6563,0.4910
0.014005,0.6563,0.4976
0.014275,0.6563,0.5059
0.014466,0.6563,0.5118
