t_s,i_a,u_v
0.000000,0.3937,0.0000
0.000477,0.3937,0.0678
0.000818,0.3937,0.1162
0.001004,0.3937,0.1427
0.001177,0.3937,0.1673
0.001351,0.5937,0.1916
0.001523,0.3937,0.2160
0.001803,0.5937,0.2551
0.002016,0.3937,0.2854
0.002189,0.3937,0.3100
0.002361,0.5937,0.3340
0.002533,0.5937,0.3580
0.002785,0.5937,0.3932
0.002978,0.5937,0.4201
0.003151,0.5937,0.4443
0.003323,0.5937,0.4683
0.003499,0.5937,0.4929
0.003758,0.5937,0.5291
0.003968,0.7937,0.5579
0.004141,0.7937,0.5816
0.004313,0.7937,0.6052
0.004485,0.7937,0.6288
0.004741,0.9937,0.6633
0.004935,0.9937,0.6895
0.005108,0.9937,0.7128
0.005280,1.1937,0.7355
0.005452,1.9937,0.7566
0.005708,1.1937,0.7905
0.005919,1.1937,0.8184
0.006092,1.1937,0.8413
0.006264,1.7937,0.8628
0.006436,1.1937,0.8855
0.006687,1.7937,0.9169
0.006880,1.7937,0.9410
0.007053,1.1937,0.9639
0.007225,1.9937,0.9850
0.007398,1.9937,1.0062
0.007654,2.1937,1.0369
0.007865,2.1937,1.0623
0.008038,2.1937,1.0830
0.008210,2.3937,1.1033
0.008382,2.3937,1.1235
0.008633,2.3937,1.1530
0.008820,2.5937,1.1746
0.009000,2.3937,1.1957
0.009172,2.5937,1.2155
0.009344,2.5937,1.2353
0.009600,1.1937,1.2692
0.009805,3.1937,1.2913
0.009985,2.9937,1.3112
0.010157,4.1937,1.3276
0.010329,3.1937,1.3461
0.010581,3.3937,1.3727
0.010768,3.3937,1.3924
0.010948,3.3937,1.4114
0.011120,3.5937,1.4291
0.011446,3.7937,1.4618
0.011740,3.7937,1.4914
0.011932,3.9937,1.5102
0.012107,3.5937,1.5282
0.012279,3.9937,1.5451
0.012458,3.7937,1.5631
0.012721,4.3937,1.5875
0.012931,4.7937,1.6061
0.013106,6.1937,1.6185
0.013278,4.7937,1.6337
0.013450,4.9937,1.6484
0.013699,4.9937,1.6698
0.013892,4.9937,1.6864
0.014067,5.1937,1.7009
0.014239,5.1937,1.7153
0.014411,5.3937,1.7292
0.014669,5.3937,1.7501
0.014879,5.3937,1.7670
0.015054,5.3937,1.7812
0.015226,5.5937,1.7947
0.015399,5.5937,1.8083
0.015655,5.7937,1.8277
0.015847,5.7937,1.8423
0.016022,5.9937,1.8552
0.016194,5.7937,1.8682
0.016366,5.9937,1.8809
0.016622,5.9937,1.8997
0.016832,5.9937,1.9152
0.017007,6.3937,1.9272
0.017179,6.1937,1.9394
0.017351,9.9937,1.9436
0.017600,6.5937,1.9601
0.017786,6.3937,1.9729
0.017967,6.5937,1.9849
0.018139,6.3937,1.9967
0.018311,6.7937,2.0076
0.018567,6.5937,2.0246
0.018771,6.9937,2.0371
0.018952,6.5937,2.0491
0.019124,6.7937,2.0600
0.019296,6.7937,2.0710
0.019545,6.9937,2.0863
0.019731,7.1937,2.0972
0.019913,7.5937,2.1070
0.020085,6.9937,2.1176
0.020257,7.1937,2.1277
0.020512,7.5937,2.1414
0.020716,7.7937,2.1519
0.020897,7.7937,2.1613
0.021069,7.9937,2.1697
0.021241,7.7937,2.1786
0.021491,7.7937,2.1914
0.021677,7.9937,2.2006
0.021858,8.1937,2.2090
0.022030,8.1937,2.2170
0.022202,7.9937,2.2255
0.022457,8.1937,2.2373
0.022661,8.1937,2.2468
0.022842,7.9937,2.2557
0.023014,8.3937,2.2633
0.023197,6.3937,2.2759
0.023460,8.3937,2.2875
0.023646,8.1937,2.2962
0.023821,8.3937,2.3039
0.024000,8.3937,2.3118
0.024199,8.5937,2.3201
0.024462,8.5937,2.3311
0.024673,8.9937,2.3388
0.024854,6.3937,2.3512
0.025026,8.9937,2.3576
0.025198,8.5937,2.3648
0.025451,9.1937,2.3734
0.025637,8.9937,2.3803
0.025812,9.1937,2.3863
0.025999,8.9937,2.3932
0.026201,9.3937,2.3996
0.026462,9.1937,2.4086
0.026666,9.3937,2.4151
0.026848,9.1937,2.4214
0.027020,9.3937,2.4269
0.027192,9.1937,2.4328
0.027440,9.1937,2.4413
0.027626,9.3937,2.4472
0.027802,9.3937,2.4528
0.028000,9.3937,2.4592
0.028200,9.3937,2.4655
0.028445,9.3937,2.4734
0.028631,9.3937,2.4793
0.028808,9.3937,2.4849
0.029001,9.7937,2.4902
0.029207,9.5937,2.4962
0.029465,9.3937,2.5045
0.029651,11.3937,2.5058
0.029834,9.5937,2.5112
0.030006,12.5937,2.5100
0.030201,9.5937,2.5157
0.030469,9.7937,2.5230
0.030672,9.7937,2.5284
0.030855,9.3937,2.5343
0.031027,9.7937,2.5389
0.031199,9.5937,2.5440
0.031446,9.7937,2.5507
0.031632,9.7937,2.5557
0.031809,9.7937,2.5605
0.032001,9.7937,2.5657
0.032200,9.7937,2.5710
0.032456,9.9937,2.5773
0.032660,9.9937,2.5823
0.032842,9.7937,2.5873
0.033014,10.3937,2.5906
0.033200,9.9937,2.5952
0.033447,9.9937,2.6013
0.033633,9.9937,2.6058
0.033810,10.5937,2.6089
0.034002,9.9937,2.6136
0.034200,9.9937,2.6185
0.034454,9.9937,2.6247
0.034658,10.5937,2.6282
0.034840,9.9937,2.6327
0.035012,10.7937,2.6352
0.035203,7.9937,2.6446
0.035451,10.5937,2.6489
0.035637,10.3937,2.6525
0.035813,10.3937,2.6560
0.035999,10.3937,2.6596
0.036200,9.9937,2.6646
0.036454,10.3937,2.6696
0.036658,10.9937,2.6721
0.036840,10.5937,2.6752
0.037012,10.9937,2.6773
0.037203,8.1937,2.6862
0.037451,10.7937,2.6899
0.037637,10.5937,2.6931
0.037813,10.7937,2.6957
0.037999,10.5937,2.6989
0.038200,10.5937,2.7024
0.038454,10.7937,2.7061
0.038658,11.1937,2.7081
0.038840,10.7937,2.7108
0.039012,11.1937,2.7125
0.039203,8.3937,2.7210
0.039451,10.9937,2.7240
0.039637,10.7937,2.7268
0.039813,10.7937,2.7294
0.039992,10.7937,2.7320
0.040200,13.5937,2.7279
0.040456,10.9937,2.7311
0.040667,10.9937,2.7337
0.040851,10.7937,2.7364
0.041023,11.1937,2.7381
0.041274,10.9937,2.7412
0.041592,10.7937,2.7459
0.041790,10.9937,2.7483
0.041968,11.1937,2.7501
0.042140,10.9937,2.7522
0.042312,11.5937,2.7531
