t_s,i_a,u_v
0.000000,0.3937,0.0678
0.000659,0.1937,0.1815
0.000846,0.3937,0.2117
0.001018,0.1937,0.2423
0.001192,0.3937,0.2703
0.001364,0.3937,0.2992
0.001670,0.3937,0.3505
0.001869,0.5937,0.3822
0.002041,0.3937,0.4122
0.002216,0.5937,0.4399
0.002388,0.5937,0.4683
0.002655,0.5937,0.5124
0.002851,0.7937,0.5430
0.003023,0.7937,0.5708
0.003195,0.5937,0.6004
0.003367,0.5937,0.6288
0.003633,0.9937,0.6688
0.003827,0.9937,0.6997
0.003999,0.7937,0.7287
0.004171,0.9937,0.7549
0.004343,1.1937,0.7806
0.004596,0.9937,0.8221
0.004798,1.9937,0.8455
0.004970,1.1937,0.8770
0.005145,1.1937,0.9044
0.005317,1.1937,0.9313
0.005578,1.7937,0.9663
0.005779,1.7937,0.9959
0.005951,1.9937,1.0197
0.006123,1.9937,1.0446
0.006298,2.1937,1.0682
0.006551,2.1937,1.1041
0.006753,2.5937,1.1292
0.006925,2.3937,1.1543
0.007097,2.5937,1.1765
0.007269,2.3937,1.2016
0.007530,2.5937,1.2359
0.007730,2.5937,1.2632
0.007902,4.1937,1.2732
0.008074,2.9937,1.3026
0.008247,2.9937,1.3252
0.008499,3.1937,1.3561
0.008701,3.1937,1.3818
0.008873,3.3937,1.4021
0.009045,3.3937,1.4235
0.009217,3.5937,1.4432
0.009478,3.1937,1.4788
0.009679,3.5937,1.5009
0.009851,3.7937,1.5202
0.010023,3.7937,1.5406
0.010195,3.7937,1.5610
0.010448,4.1937,1.5872
0.010650,3.9937,1.6118
0.010822,4.3937,1.6284
0.010994,4.3937,1.6473
0.011166,4.7937,1.6629
0.011427,6.3937,1.6747
0.011627,4.9937,1.7031
0.011799,4.7937,1.7222
0.011971,4.9937,1.7385
0.012146,5.1937,1.7546
0.012399,5.3937,1.7776
0.012594,5.3937,1.7962
0.012772,5.3937,1.8132
0.012944,5.3937,1.8296
0.013117,5.5937,1.8445
0.013378,5.5937,1.8687
0.013572,5.7937,1.8849
0.013750,5.7937,1.9009
0.013922,5.7937,1.9163
0.014094,5.7937,1.9318
0.014347,5.9937,1.9526
0.014543,5.9937,1.9696
0.014721,6.1937,1.9834
0.014893,6.1937,1.9978
0.015065,6.3937,2.0106
0.015329,5.7937,2.0378
0.015524,6.5937,2.0484
0.015702,6.5937,2.0623
0.015874,6.7937,2.0741
0.016188,6.7937,2.0977
0.016485,6.9937,2.1181
0.016687,6.9937,2.1327
0.016859,7.1937,2.1435
0.017031,7.1937,2.1554
0.017209,7.1937,2.1678
0.017488,7.9937,2.1793
