t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000457,0.2563,0.0120
0.000645,0.4563,0.0167
0.000983,0.2563,0.0256
0.001175,0.0563,0.0309
0.001349,0.2563,0.0354
0.001523,0.2563,0.0400
0.001695,0.4563,0.0443
0.001971,0.2563,0.0516
0.002177,0.2563,0.0570
0.002350,0.0563,0.0617
0.002523,0.2563,0.0663
0.002695,0.0563,0.0710
0.002945,0.2563,0.0775
0.003137,0.0563,0.0828
0.003310,0.2563,0.0873
0.003482,0.2563,0.0918
0.003654,0.2563,0.0964
0.003905,0.2563,0.1029
0.004110,0.2563,0.1083
0.004283,0.2563,0.1129
0.004455,0.2563,0.1174
0.004630,0.2563,0.1220
0.004887,0.2563,0.1287
0.005080,0.4563,0.1336
0.005253,0.2563,0.1381
0.005425,0.0563,0.1428
0.005597,0.2563,0.1474
0.005844,0.0563,0.1541
0.006050,0.4563,0.1593
0.006223,0.2563,0.1638
0.006395,0.2563,0.1684
0.006567,0.2563,0.1729
0.006817,0.4563,0.1792
0.007003,0.2563,0.1840
0.007182,0.2563,0.1887
0.007354,0.4563,0.1931
0.007527,0.2563,0.1976
0.007774,0.2563,0.2041
0.007974,0.4563,0.2091
0.008153,0.2563,0.2138
0.008325,0.2563,0.2183
0.008656,0.2563,0.2270
0.008965,0.4563,0.2348
0.009163,0.4563,0.2398
0.009335,0.2563,0.2443
0.009507,0.2563,0.2488
0.009684,0.4563,0.2533
0.009952,0.4563,0.2600
0.010150,0.4563,0.2650
0.010322,0.4563,0.2693
0.010494,0.2563,0.2738
0.010666,0.2563,0.2783
0.010924,0.4563,0.2848
0.011122,0.4563,0.2898
0.011294,0.4563,0.2941
0.011466,0.4563,0.2985
0.011642,0.0563,0.3033
0.011908,0.4563,0.3100
0.012106,0.4563,0.3150
0.012277,0.4563,0.3193
0.012449,0.2563,0.3238
0.012622,0.4563,0.3281
0.012887,0.2563,0.3351
0.013085,0.6563,0.3398
0.013257,0.4563,0.3442
0.013429,0.4563,0.3485
0.013601,0.4563,0.3528
0.013862,0.4563,0.3594
0.014060,0.4563,0.3644
0.014232,0.4563,0.3687
0.014404,0.4563,0.3730
0.014578,0.4563,0.3774
0.014836,0.6563,0.3836
0.015033,0.4563,0.3886
0.015205,0.4563,0.3929
0.015377,0.4563,0.3972
0.015549,0.4563,0.4015
0.015811,0.4563,0.4081
0.016003,0.4563,0.4129
0.016181,0.6563,0.4172
0.016353,0.4563,0.4216
0.016526,0.6563,0.4257
0.016784,0.4563,0.4322
0.016976,0.6563,0.4368
0.017154,0.6563,0.4411
0.017326,0.4563,0.4454
0.017498,0.4563,0.4497
0.017759,0.4563,0.4563
0.017951,0.6563,0.4609
0.018130,0.6563,0.4652
0.018302,0.6563,0.4694
0.018474,0.6563,0.4735
0.018732,0.4563,0.4800
0.018924,0.6563,0.4846
0.019102,0.6563,0.4889
0.019274,0.6563,0.4930
0.019446,1.6563,0.4962
0.019707,0.6563,0.5025
0.019899,0.6563,0.5071
0.020077,0.6563,0.5114
0.020249,0.6563,0.5155
0.020421,0.6563,0.5197
0.020679,0.6563,0.5259
0.020871,0.6563,0.5305
0.021049,0.6563,0.5348
0.021221,0.6563,0.5389
0.021393,0.6563,0.5430
0.021655,0.6563,0.5493
0.021847,0.8563,0.5537
0.022025,0.6563,0.5580
0.022197,0.4563,0.5623
0.022394,0.8563,0.5669
0.022667,0.8563,0.5731
0.022858,0.8563,0.5775
0.023036,0.8563,0.5816
0.023208,0.8563,0.5855
0.023389,0.8563,0.5897
0.023650,0.8563,0.5957
0.023842,0.8563,0.6001
0.024020,0.8563,0.6041
0.024192,0.6563,0.6083
0.024391,1.0563,0.6126
0.024654,0.8563,0.6187
0.024847,0.8563,0.6231
0.025026,1.0563,0.6270
0.025198,0.8563,0.6309
0.025390,0.8563,0.6353
0.025667,1.0563,0.6414
0.025859,1.0563,0.6456
0.026037,0.8563,0.6497
0.026209,0.8563,0.6536
0.026389,1.0563,0.6575
0.026647,1.0563,0.6632
0.026839,1.0563,0.6674
0.027017,1.0563,0.6712
0.027189,1.0563,0.6750
0.027400,1.0563,0.6796
0.027674,1.0563,0.6856
0.027859,1.4563,0.6892
0.028037,1.0563,0.6931
0.028209,1.4563,0.6965
0.028391,1.0563,0.7005
0.028665,1.0563,0.7064
0.028857,1.0563,0.7106
0.029035,1.6563,0.7139
0.029207,1.0563,0.7177
0.029392,0.8563,0.7219
0.029650,1.4563,0.7270
0.029842,0.6563,0.7316
0.030020,1.0563,0.7355
0.030192,1.0563,0.7392
0.030391,1.6563,0.7429
0.030660,1.6563,0.7479
0.030852,1.0563,0.7521
0.031030,1.6563,0.7554
0.031202,1.6563,0.7586
0.031393,1.0563,0.7627
0.031651,1.6563,0.7675
0.031842,1.0563,0.7717
0.032020,1.6563,0.7750
0.032192,1.0563,0.7787
0.032391,2.0563,0.7820
0.032656,1.8563,0.7866
0.032848,1.6563,0.7901
0.033027,1.8563,0.7933
0.033199,1.8563,0.7962
0.033391,2.2563,0.7992
0.033649,1.6563,0.8039
0.033841,2.2563,0.8069
0.034019,1.6563,0.8101
0.034191,2.2563,0.8128
0.034391,2.2563,0.8158
0.034652,1.8563,0.8203
0.034844,1.8563,0.8237
0.035022,1.8563,0.8268
0.035194,2.0563,0.8296
0.035391,2.2563,0.8326
0.035649,1.8563,0.8371
0.035841,2.4563,0.8398
0.036019,2.0563,0.8427
0.036191,2.4563,0.8451
0.036391,2.2563,0.8481
0.036652,1.8563,0.8527
0.036844,1.8563,0.8560
0.037022,2.0563,0.8589
0.037194,1.8563,0.8619
0.037391,2.2563,0.8649
0.037649,2.0563,0.8691
0.037841,2.8563,0.8714
0.038019,2.0563,0.8743
0.038191,2.2563,0.8769
0.038435,2.0563,0.8809
0.038749,2.0563,0.8860
0.038948,2.0563,0.8892
0.039126,2.0563,0.8921
0.039298,2.0563,0.8949
0.039470,2.2563,0.8975
0.039728,2.0563,0.9017
0.039913,2.2563,0.9046
0.040092,2.0563,0.9075
0.040264,2.2563,0.9101
0.040436,2.2563,0.9127
0.040702,2.2563,0.9167
0.040901,2.0563,0.9200
0.041080,2.0563,0.9229
0.041252,2.2563,0.9255
0.041424,2.2563,0.9281
0.041687,2.2563,0.9321
0.041872,2.2563,0.9349
0.042050,2.2563,0.9376
0.042222,2.2563,0.9402
0.042394,1.0563,0.9440
0.042658,2.2563,0.9480
0.042857,2.2563,0.9510
0.043035,2.2563,0.9537
0.043207,2.2563,0.9563
0.043389,2.2563,0.9591
0.043659,2.2563,0.9632
0.043843,2.2563,0.9660
0.044021,2.2563,0.9687
0.044193,2.2563,0.9713
0.044391,2.2563,0.9743
0.044675,2.2563,0.9786
0.044876,2.2563,0.9817
0.045055,2.2563,0.9844
0.045226,2.2563,0.9870
0.045399,2.2563,0.9896
0.045658,2.2563,0.9936
0.045842,2.2563,0.9964
0.046021,2.2563,0.9991
0.046193,2.2563,1.0017
0.046392,2.2563,1.0047
0.046670,2.2563,1.0089
0.046869,2.2563,1.0120
0.047049,2.4563,1.0145
0.047221,2.4563,1.0169
0.047393,2.2563,1.0195
0.047648,2.4563,1.0231
0.047833,2.4563,1.0257
0.048013,2.4563,1.0283
0.048185,2.2563,1.0309
0.048393,2.8563,1.0333
0.048657,2.4563,1.0371
0.048841,2.4563,1.0396
0.049022,2.4563,1.0422
0.049193,2.4563,1.0446
0.049391,2.4563,1.0474
0.049674,2.8563,1.0507
0.049873,2.8563,1.0531
0.050053,2.8563,1.0552
0.050225,2.6563,1.0575
0.050397,2.8563,1.0595
0.050655,2.8563,1.0626
0.050839,2.4563,1.0652
0.051020,2.8563,1.0673
0.051192,2.2563,1.0699
0.051391,3.2563,1.0718
0.051655,2.8563,1.0750
0.051854,2.8563,1.0773
0.052034,2.8563,1.0795
0.052206,2.8563,1.0815
0.052391,2.2563,1.0843
0.052646,2.8563,1.0874
0.052831,2.8563,1.0895
0.053005,2.8563,1.0916
0.053183,2.8563,1.0937
0.053391,3.0563,1.0960
0.053653,3.0563,1.0988
0.053852,3.0563,1.1009
0.054032,2.8563,1.1031
0.054204,3.0563,1.1049
0.054395,2.8563,1.1072
0.054649,2.8563,1.1102
0.054834,3.0563,1.1122
0.055014,3.0563,1.1141
0.055186,3.0563,1.1160
0.055391,3.0563,1.1182
0.055653,3.0563,1.1210
0.055852,3.0563,1.1231
0.056032,3.0563,1.1251
0.056204,3.0563,1.1269
0.056395,3.0563,1.1290
0.056649,3.0563,1.1317
0.056834,3.0563,1.1337
0.057014,3.0563,1.1356
0.057186,3.0563,1.1375
0.057391,3.4563,1.1392
0.057653,3.0563,1.1421
0.057852,3.2563,1.1440
0.058032,3.2563,1.1457
0.058204,3.2563,1.1474
0.058395,3.2563,1.1492
0.058649,3.2563,1.1517
0.058834,3.0563,1.1537
0.059015,3.0563,1.1556
0.059187,3.2563,1.1573
0.059391,3.0563,1.1595
0.059668,3.8563,1.1612
0.059867,3.2563,1.1631
0.060047,2.6563,1.1655
0.060219,3.2563,1.1671
0.060391,3.4563,1.1686
0.060646,3.2563,1.1711
0.060830,3.2563,1.1728
0.061004,3.2563,1.1745
0.061191,3.8563,1.1757
0.061394,3.2563,1.1777
0.061655,3.2563,1.1802
0.061854,3.2563,1.1821
0.062035,3.2563,1.1838
0.062207,3.2563,1.1855
0.062389,3.2563,1.1873
0.062656,3.4563,1.1895
0.062841,3.2563,1.1913
0.063021,3.4563,1.1929
0.063193,3.4563,1.1943
0.063391,3.4563,1.1960
0.063653,3.4563,1.1983
0.063852,3.4563,1.2000
0.064032,3.4563,1.2015
0.064204,3.4563,1.2030
0.064395,3.4563,1.2046
0.064649,3.4563,1.2068
0.064834,3.2563,1.2086
0.065014,3.4563,1.2101
0.065186,3.4563,1.2116
0.065391,3.6563,1.2131
0.065652,3.4563,1.2153
0.065852,3.4563,1.2170
0.066032,3.4563,1.2186
0.066204,3.4563,1.2200
0.066395,3.4563,1.2217
0.066649,3.4563,1.2239
0.066834,3.4563,1.2254
0.067014,3.4563,1.2270
0.067186,3.4563,1.2284
0.067391,4.0563,1.2295
0.067652,3.4563,1.2317
0.067851,3.4563,1.2334
0.068032,3.4563,1.2350
0.068204,3.4563,1.2365
0.068447,3.4563,1.2385
0.068759,3.4563,1.2412
0.068954,3.6563,1.2427
0.069132,3.4563,1.2442
0.069304,3.4563,1.2456
0.069476,3.4563,1.2471
0.069739,3.4563,1.2494
0.069934,3.4563,1.2510
0.070112,3.4563,1.2525
0.070284,3.4563,1.2540
0.070456,3.6563,1.2553
0.070713,3.4563,1.2575
0.070907,3.4563,1.2591
0.071086,3.6563,1.2605
0.071258,3.6563,1.2618
0.071430,3.4563,1.2632
0.071692,3.6563,1.2652
0.071888,3.4563,1.2669
0.072066,3.4563,1.2684
0.072238,3.6563,1.2697
0.072410,3.6563,1.2709
0.072672,4.8563,1.2711
0.072867,3.6563,1.2726
0.073045,3.6563,1.2739
0.073216,3.6563,1.2752
0.073389,3.6563,1.2765
0.073646,3.6563,1.2784
0.073841,3.4563,1.2801
0.074020,3.6563,1.2814
0.074192,3.0563,1.2832
0.074391,3.6563,1.2847
0.074658,3.6563,1.2867
0.074853,3.8563,1.2879
0.075031,3.8563,1.2891
0.075203,3.8563,1.2901
0.075394,3.6563,1.2916
0.075652,3.6563,1.2935
0.075847,3.2563,1.2954
0.076025,3.6563,1.2967
0.076197,3.2563,1.2984
0.076390,3.6563,1.2998
0.076650,3.8563,1.3014
0.076847,3.6563,1.3029
0.077026,3.8563,1.3040
0.077198,3.8563,1.3051
0.077391,4.2563,1.3059
0.077650,3.8563,1.3076
0.077845,5.8563,1.3066
0.078023,3.6563,1.3080
0.078195,5.6563,1.3073
0.078392,3.8563,1.3086
0.078657,3.8563,1.3103
0.078852,3.8563,1.3115
0.079032,3.8563,1.3126
0.079204,4.0563,1.3135
0.079395,5.0563,1.3135
0.079650,3.8563,1.3151
0.079845,3.4563,1.3168
0.080025,3.8563,1.3179
0.080197,3.2563,1.3196
0.080391,3.6563,1.3210
0.080644,3.8563,1.3226
0.080839,4.8563,1.3228
0.081019,3.8563,1.3239
0.081191,3.6563,1.3252
0.081395,3.6563,1.3267
0.081659,3.8563,1.3284
0.081847,3.8563,1.3295
0.082027,3.8563,1.3307
0.082199,3.8563,1.3318
0.082392,3.8563,1.3330
0.082664,3.8563,1.3347
0.082859,4.0563,1.3357
0.083039,3.6563,1.3371
0.083211,3.8563,1.3382
0.083383,4.0563,1.3391
0.083636,3.8563,1.3407
0.083831,4.0563,1.3417
0.084005,4.0563,1.3426
0.084191,5.0563,1.3425
0.084392,3.8563,1.3438
0.084657,3.8563,1.3455
0.084852,4.0563,1.3465
0.085032,4.0563,1.3474
0.085204,4.0563,1.3483
0.085390,5.6563,1.3477
0.085643,3.8563,1.3493
0.085838,5.0563,1.3492
0.086018,4.0563,1.3502
0.086190,4.0563,1.3510
0.086391,4.8563,1.3512
0.086648,4.2563,1.3523
0.086843,6.2563,1.3509
0.087023,4.0563,1.3519
0.087195,6.0563,1.3508
0.087391,4.6563,1.3512
0.087644,4.0563,1.3525
0.087838,5.4563,1.3521
0.088019,4.6563,1.3524
0.088191,4.0563,1.3533
0.088391,4.2563,1.3541
0.088646,4.0563,1.3554
0.088841,4.0563,1.3565
0.089021,4.6563,1.3568
0.089193,4.0563,1.3577
0.089391,4.2563,1.3585
0.089644,4.0563,1.3598
0.089838,5.2563,1.3596
0.090019,4.0563,1.3605
0.090191,4.6563,1.3608
0.090391,4.6563,1.3612
0.090646,4.6563,1.3617
0.090841,4.0563,1.3627
0.091021,4.0563,1.3637
