t_s,i_a,u_v
0.000000,0.1125,1.5952
0.000442,0.5125,2.4330
0.000631,0.1125,3.1795
0.000803,0.7125,3.2269
0.001095,0.1125,4.3703
0.001284,0.1125,4.8959
0.001460,0.1125,5.3853
0.001638,0.1125,5.8802
0.001810,0.1125,6.3585
0.002087,0.1125,7.1287
0.002307,0.5125,7.4348
0.002491,0.1125,8.0000
0.002663,0.1125,8.0000
0.002835,0.1125,8.0000
0.003091,0.5125,8.0000
0.003277,0.5125,8.0000
0.003453,0.5125,8.0000
0.003631,0.5125,8.0000
0.003803,0.5125,8.0000
0.004059,0.5125,8.0000
0.004287,0.1125,8.0000
0.004465,0.5125,8.0000
0.004643,0.5125,8.0000
0.004815,0.5125,8.0000
0.005070,0.1125,8.0000
0.005256,0.5125,8.0000
0.005432,0.5125,8.0000
0.005611,0.5125,8.0000
0.005783,0.5125,8.0000
0.006039,0.5125,8.0000
0.006260,0.5125,8.0000
0.006437,0.1125,8.0000
0.006615,0.5125,8.0000
0.006787,0.1125,8.0000
0.007044,0.1125,8.0000
0.007230,0.1125,8.0000
0.007405,0.1125,8.0000
0.007583,0.1125,8.0000
0.007756,0.1125,8.0000
0.008008,0.1125,8.0000
0.008236,0.1125,8.0000
0.008414,0.1125,8.0000
0.008592,0.1125,8.0000
0.008764,0.1125,8.0000
0.009022,0.1125,8.0000
0.009208,0.5125,8.0000
0.009383,0.1125,8.0000
0.009562,0.1125,8.0000
0.009734,0.1125,8.0000
0.009995,0.5125,8.0000
0.010215,0.1125,8.0000
0.010393,0.1125,8.0000
0.010571,0.5125,8.0000
0.010743,0.1125,8.0000
0.010999,0.5125,8.0000
0.011191,0.1125,8.0000
0.011367,0.1125,8.0000
0.011545,0.5125,8.0000
0.011717,0.5125,8.0000
0.011971,0.1125,8.0000
0.012191,0.1125,8.0000
0.012369,0.1125,8.0000
0.012547,0.1125,8.0000
0.012719,0.1125,8.0000
0.013122,0.1125,8.0000
0.013379,0.1125,8.0000
0.013560,0.1125,8.0000
0.013732,0.5125,8.0000
0.013904,0.1125,8.0000
0.014169,0.5125,8.0000
0.014359,0.5125,8.0000
0.014539,0.5125,8.0000
0.014711,0.5125,8.0000
0.014883,0.1125,8.0000
0.015143,0.1125,8.0000
0.015379,0.1125,8.0000
0.015560,0.1125,8.0000
0.015732,0.1125,8.0000
0.015904,0.1125,8.0000
0.016174,0.5125,8.0000
0.016367,0.1125,8.0000
0.016546,0.5125,8.0000
0.016718,0.1125,8.0000
0.016891,0.5125,8.0000
0.017147,0.5125,8.0000
0.017368,0.5125,8.0000
0.017550,0.5125,8.0000
0.017722,0.5125,8.0000
0.017894,0.1125,8.0000
0.018157,0.1125,8.0000
0.018348,0.1125,8.0000
0.018527,0.1125,8.0000
0.018699,0.5125,8.0000
0.018871,0.1125,8.0000
0.019131,0.1125,8.0000
0.019352,0.1125,8.0000
0.019533,0.5125,8.0000
0.019705,0.1125,8.0000
0.019877,0.5125,8.0000
0.020144,0.1125,8.0000
0.020334,0.5125,8.0000
0.020514,0.1125,8.0000
0.020686,0.5125,8.0000
0.020858,0.5125,8.0000
0.021114,0.5125,8.0000
0.021335,0.1125,8.0000
0.021517,0.1125,8.0000
0.021689,0.5125,8.0000
0.021861,0.1125,8.0000
0.022115,0.1125,8.0000
0.022312,0.1125,8.0000
0.022491,0.1125,8.0000
0.022663,0.1125,8.0000
0.022835,0.1125,8.0000
0.023091,0.1125,8.0000
0.023312,0.1125,8.0000
0.023494,0.1125,8.0000
0.023666,0.1125,8.0000
0.023838,0.1125,8.0000
0.024096,0.1125,8.0000
0.024286,0.1125,8.0000
0.024459,0.5125,8.0000
0.024637,0.1125,8.0000
0.024810,0.1125,8.0000
0.025063,0.1125,8.0000
0.025292,0.1125,8.0000
0.025467,0.1125,8.0000
0.025645,0.1125,8.0000
0.025817,0.1125,8.0000
0.026075,0.1125,8.0000
0.026265,0.1125,8.0000
0.026438,0.1125,8.0000
0.026617,0.1125,8.0000
0.026789,0.1125,8.0000
0.027045,0.1125,8.0000
0.027266,0.5125,8.0000
0.027441,0.1125,8.0000
0.027619,0.1125,8.0000
0.027792,0.5125,8.0000
0.028045,0.1125,8.0000
0.028242,0.1125,8.0000
0.028415,0.1125,8.0000
0.028593,0.1125,8.0000
0.028765,0.1125,8.0000
0.029022,0.1125,8.0000
0.029243,0.5125,8.0000
0.029418,0.1125,8.0000
0.029596,0.1125,8.0000
0.029768,0.1125,8.0000
0.030028,0.1125,8.0000
0.030224,0.1125,8.0000
0.030398,0.1125,8.0000
0.030576,0.1125,8.0000
0.030748,0.5125,8.0000
0.031004,0.5125,8.0000
0.031225,0.5125,8.0000
