t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000462,0.0563,0.0400
0.000639,0.0563,0.0553
0.000978,0.2563,0.0834
0.001176,0.0563,0.1005
0.001348,0.2563,0.1148
0.001521,0.2563,0.1292
0.001694,0.6563,0.1423
0.001979,0.2563,0.1660
0.002184,0.2563,0.1830
0.002356,0.2563,0.1972
0.002530,0.2563,0.2117
0.002702,0.2563,0.2260
0.002956,0.2563,0.2470
0.003159,0.2563,0.2639
0.003331,0.2563,0.2782
0.003503,0.2563,0.2924
0.003676,0.2563,0.3068
0.003935,0.4563,0.3274
0.004138,0.2563,0.3442
0.004310,0.4563,0.3579
0.004482,0.4563,0.3716
0.004655,0.4563,0.3853
0.004915,0.4563,0.4060
0.005118,0.4563,0.4221
0.005290,0.2563,0.4364
0.005462,0.6563,0.4495
0.005635,0.4563,0.4632
0.005891,0.6563,0.4827
0.006094,0.6563,0.4981
0.006266,0.6563,0.5112
0.006438,1.0563,0.5230
0.006611,0.6563,0.5362
0.006865,0.6563,0.5555
0.007068,0.6563,0.5709
0.007240,0.4563,0.5846
0.007412,0.8563,0.5970
0.007729,0.8563,0.6200
0.008034,0.8563,0.6421
0.008225,0.6563,0.6567
0.008404,0.8563,0.6696
0.008576,0.8563,0.6821
0.008748,0.8563,0.6946
0.009024,0.8563,0.7146
0.009215,0.8563,0.7284
0.009393,1.0563,0.7407
0.009565,1.0563,0.7526
0.009737,0.8563,0.7650
0.009991,1.0563,0.7826
0.010188,1.0563,0.7962
0.010367,1.6563,0.8066
0.010539,2.0563,0.8155
0.010711,1.0563,0.8273
0.010971,1.6563,0.8426
0.011168,1.6563,0.8541
0.011346,0.4563,0.8682
0.011521,1.8563,0.8779
0.011693,1.8563,0.8873
0.011953,1.8563,0.9016
0.012150,1.8563,0.9124
0.012328,1.8563,0.9222
0.012500,1.8563,0.9317
0.012672,1.8563,0.9412
0.012927,2.0563,0.9543
0.013125,2.0563,0.9645
0.013303,2.0563,0.9736
0.013475,2.0563,0.9825
0.013647,2.0563,0.9914
0.013901,2.2563,1.0036
0.014098,2.2563,1.0130
0.014276,2.2563,1.0216
0.014448,2.2563,1.0298
0.014620,2.2563,1.0381
0.014875,2.2563,1.0503
0.015073,2.2563,1.0598
0.015251,2.2563,1.0684
0.015423,2.2563,1.0766
0.015595,2.2563,1.0849
0.015848,2.4563,1.0961
0.016046,2.4563,1.1049
0.016224,2.4563,1.1129
0.016396,2.6563,1.1199
0.016570,2.6563,1.1270
0.016825,2.4563,1.1384
0.017022,2.8563,1.1458
0.017200,2.8563,1.1525
0.017372,2.8563,1.1589
0.017544,3.0563,1.1648
0.017797,2.8563,1.1742
0.017989,3.0563,1.1808
0.018173,3.0563,1.1870
0.018345,2.2563,1.1953
0.018521,3.2563,1.2007
0.018776,3.2563,1.2084
0.018966,3.0563,1.2149
