t_s,i_a,u_v
0.000000,0.2563,0.0366
0.000634,0.0563,0.0830
0.000813,0.2563,0.0918
0.000991,0.2563,0.1033
0.001163,0.0563,0.1178
0.001336,0.2563,0.1262
0.001625,0.2563,0.1448
0.001817,0.2563,0.1572
0.001995,0.2563,0.1686
0.002168,0.4563,0.1762
0.002340,0.2563,0.1900
0.002597,0.2563,0.2065
0.002782,0.2563,0.2184
0.002960,0.4563,0.2263
0.003132,0.2563,0.2400
0.003304,0.2563,0.2511
0.003559,0.2563,0.2675
0.003757,0.4563,0.2766
0.003935,0.2563,0.2907
0.004107,0.2563,0.3018
0.004280,0.2563,0.3129
0.004529,0.2563,0.3289
0.004715,0.4563,0.3373
0.004893,0.4563,0.3479
0.005065,0.4563,0.3582
0.005239,0.4563,0.3685
0.005492,0.4563,0.3836
0.005691,0.4563,0.3955
0.005869,0.4563,0.4061
0.006041,0.4563,0.4163
0.006213,0.4563,0.4266
0.006463,0.6563,0.4376
0.006648,0.4563,0.4513
0.006826,0.4563,0.4619
0.006998,0.6563,0.4687
0.007170,0.4563,0.4816
0.007424,0.6563,0.4929
0.007622,0.6563,0.5038
0.007800,1.0563,0.5065
0.007972,0.6563,0.5213
0.008144,0.6563,0.5308
0.008394,0.6563,0.5445
0.008573,0.6563,0.5543
0.008757,0.6563,0.5644
0.008929,0.8563,0.5704
0.009101,0.4563,0.5860
0.009355,0.6563,0.5972
0.009546,0.6563,0.6077
0.009731,0.8563,0.6143
0.009903,1.0563,0.6195
0.010075,0.8563,0.6308
0.010329,0.8563,0.6436
0.010509,0.8563,0.6526
0.010693,0.8563,0.6619
0.010865,0.8563,0.6705
0.011037,0.8563,0.6791
0.011291,0.8563,0.6919
0.011483,0.8563,0.7015
0.011667,0.8563,0.7108
0.011839,0.8563,0.7194
0.012011,1.0563,0.7246
0.012265,1.0563,0.7361
0.012444,1.0563,0.7443
0.012628,1.0563,0.7527
0.012800,2.2563,0.7397
0.013000,2.0563,0.7467
0.013253,1.6563,0.7600
0.013445,2.2563,0.7554
0.013630,1.6563,0.7692
0.013802,1.6563,0.7746
0.013999,2.2563,0.7701
0.014251,1.0563,0.7975
0.014430,1.6563,0.7952
0.014608,1.6563,0.8008
0.014799,2.2563,0.7961
0.015001,1.6563,0.8105
0.015271,1.6563,0.8189
0.015467,1.6563,0.8251
0.015646,1.6563,0.8308
0.015818,1.8563,0.8327
0.016000,1.8563,0.8376
0.016251,1.8563,0.8443
0.016435,1.8563,0.8492
0.016608,1.8563,0.8539
0.016800,1.8563,0.8590
0.017002,1.8563,0.8644
0.017246,1.8563,0.8710
0.017428,1.8563,0.8758
0.017601,2.0563,0.8770
0.017801,1.8563,0.8850
0.018002,1.8563,0.8904
0.018264,1.8563,0.8974
0.018462,1.8563,0.9027
0.018641,2.0563,0.9040
0.018813,2.2563,0.9043
0.018999,2.8563,0.8970
0.019247,2.2563,0.9093
0.019429,2.0563,0.9160
0.019602,2.0563,0.9198
0.019799,2.8563,0.9098
0.020000,2.2563,0.9213
0.020259,2.0563,0.9297
0.020457,2.2563,0.9305
0.020636,2.0563,0.9371
0.020808,2.0563,0.9409
0.021000,2.2563,0.9416
0.021248,2.0563,0.9497
0.021429,2.0563,0.9537
0.021602,2.2563,0.9541
0.021799,3.0563,0.9431
0.022000,2.8563,0.9465
0.022259,2.2563,0.9590
0.022457,2.2563,0.9625
0.022636,2.2563,0.9656
0.022808,2.2563,0.9686
0.023000,2.4563,0.9683
0.023248,2.2563,0.9753
0.023429,2.2563,0.9785
0.023602,2.2563,0.9815
0.023799,3.2563,0.9670
0.024000,3.0563,0.9694
0.024259,2.2563,0.9846
0.024456,2.2563,0.9880
0.024636,2.2563,0.9911
0.024808,2.2563,0.9941
0.025129,2.2563,0.9997
0.025474,2.2563,1.0057
0.025676,2.4563,1.0056
0.025848,2.2563,1.0113
0.026020,2.4563,1.0108
0.026196,2.2563,1.0166
0.026469,2.2563,1.0213
0.026672,2.2563,1.0249
0.026844,2.4563,1.0244
0.027016,2.4563,1.0266
0.027189,2.4563,1.0288
0.027451,2.4563,1.0321
0.027654,3.4563,1.0166
0.027826,2.4563,1.0321
0.027998,2.4563,1.0343
0.028170,2.6563,1.0330
0.028430,2.4563,1.0390
0.028633,2.4563,1.0416
0.028805,2.4563,1.0438
0.028977,2.6563,1.0425
0.029149,3.4563,1.0300
0.029404,2.4563,1.0466
0.029600,2.4563,1.0491
0.029778,2.6563,1.0479
0.029950,2.4563,1.0527
0.030122,2.6563,1.0514
0.030381,2.8563,1.0496
0.030578,2.6563,1.0539
0.030756,2.6563,1.0553
0.030928,2.8563,1.0532
0.031100,2.4563,1.0608
0.031355,2.4563,1.0640
0.031552,2.6563,1.0629
0.031730,2.8563,1.0609
0.031902,2.6563,1.0649
0.032074,2.8563,1.0628
0.032333,2.8563,1.0637
0.032530,2.8563,1.0644
0.032708,2.8563,1.0650
0.032880,2.6563,1.0690
0.033052,2.6563,1.0704
0.033307,2.8563,1.0686
0.033503,2.8563,1.0692
0.033682,2.8563,1.0698
0.033854,2.6563,1.0739
0.034026,2.8563,1.0718
0.034285,2.8563,1.0727
0.034482,2.8563,1.0733
0.034659,2.8563,1.0739
0.034831,3.0563,1.0710
0.035003,2.2563,1.0847
0.035258,2.8563,1.0776
0.035455,2.8563,1.0782
0.035633,2.8563,1.0788
0.035805,2.8563,1.0794
0.036000,2.2563,1.0908
0.036259,3.0563,1.0798
0.036456,2.6563,1.0867
0.036634,2.8563,1.0847
0.036806,2.6563,1.0887
0.036999,2.2563,1.0974
0.037255,3.0563,1.0864
0.037452,2.8563,1.0897
0.037630,2.8563,1.0903
0.037802,3.0563,1.0874
0.037999,3.4563,1.0800
0.038261,2.8563,1.0889
0.038465,3.0563,1.0859
0.038643,3.0563,1.0857
0.038815,3.0563,1.0855
0.039000,2.4563,1.0958
0.039259,2.8563,1.0914
0.039455,3.6563,1.0777
0.039632,3.0563,1.0855
0.039804,4.0563,1.0679
0.040000,3.0563,1.0809
0.040259,3.0563,1.0806
0.040456,2.8563,1.0839
0.040634,2.8563,1.0845
0.040806,2.8563,1.0851
0.040999,2.8563,1.0858
0.041267,3.0563,1.0827
0.041464,3.0563,1.0825
0.041642,2.8563,1.0857
0.041814,2.8563,1.0863
0.042002,3.0563,1.0834
0.042261,3.0563,1.0831
0.042458,1.8563,1.1044
0.042636,2.8563,1.0916
0.042808,2.8563,1.0922
0.042999,2.8563,1.0928
0.043267,3.0563,1.0898
0.043464,3.0563,1.0896
0.043642,3.0563,1.0893
0.043814,3.0563,1.0891
0.044002,2.8563,1.0924
0.044261,2.8563,1.0933
0.044458,2.8563,1.0939
0.044636,3.0563,1.0910
0.044808,3.0563,1.0908
0.044999,3.0563,1.0905
0.045267,3.0563,1.0902
0.045464,2.8563,1.0935
0.045642,3.0563,1.0906
0.045814,3.0563,1.0904
0.046002,3.0563,1.0901
0.046261,3.0563,1.0898
0.046458,3.0563,1.0895
0.046636,3.0563,1.0893
0.046808,3.0563,1.0891
0.046999,3.0563,1.0888
0.047267,3.0563,1.0885
0.047464,3.0563,1.0882
0.047642,2.8563,1.0915
0.047814,3.0563,1.0886
0.048002,3.0563,1.0883
0.048261,3.0563,1.0880
0.048458,3.0563,1.0877
0.048636,3.0563,1.0875
0.048808,2.8563,1.0908
0.048999,3.0563,1.0878
0.049267,3.0563,1.0875
0.049464,3.0563,1.0872
0.049642,3.0563,1.0870
0.049814,3.0563,1.0868
0.050002,3.0563,1.0865
0.050261,3.0563,1.0862
0.050458,3.0563,1.0859
0.050636,3.0563,1.0857
0.050808,3.0563,1.0855
0.050999,2.8563,1.0888
0.051267,2.8563,1.0897
0.051464,3.0563,1.0867
0.051642,2.8563,1.0900
0.051814,3.0563,1.0871
0.052002,2.8563,1.0904
0.052261,3.0563,1.0874
0.052458,3.0563,1.0871
0.052636,3.0563,1.0869
0.052808,2.8563,1.0902
0.052999,3.0563,1.0872
0.053267,3.0563,1.0869
0.053464,3.0563,1.0866
0.053642,3.0563,1.0864
0.053814,3.0563,1.0862
0.054002,3.0563,1.0859
0.054261,3.0563,1.0856
0.054458,3.0563,1.0853
0.054636,3.0563,1.0851
0.054808,3.0563,1.0849
0.055048,3.0563,1.0845
0.055371,3.0563,1.0841
0.055567,3.0563,1.0838
0.055745,3.0563,1.0836
0.055917,2.8563,1.0869
0.056089,3.0563,1.0840
0.056357,3.0563,1.0836
0.056553,2.8563,1.0869
0.056732,2.8563,1.0875
0.056904,3.4563,1.0777
0.057076,3.0563,1.0828
0.057342,2.8563,1.0864
0.057538,2.8563,1.0870
0.057716,3.0563,1.0841
0.057888,2.8563,1.0874
0.058060,2.8563,1.0880
0.058323,2.8563,1.0888
0.058520,2.8563,1.0895
0.058698,2.8563,1.0901
0.058870,3.0563,1.0872
0.059042,2.8563,1.0905
0.059297,3.0563,1.0875
0.059493,3.0563,1.0872
0.059670,3.0563,1.0870
0.059842,3.0563,1.0867
0.060015,2.8563,1.0900
0.060273,3.0563,1.0870
0.060470,2.8563,1.0903
0.060648,2.8563,1.0909
0.060820,3.0563,1.0880
0.061002,2.8563,1.0913
0.061257,3.0563,1.0883
0.061452,3.0563,1.0880
0.061630,3.0563,1.0878
0.061802,3.0563,1.0876
0.062000,3.0563,1.0873
0.062277,3.0563,1.0869
0.062480,3.0563,1.0867
0.062658,3.0563,1.0864
0.062830,3.0563,1.0862
0.063002,3.0563,1.0860
0.063261,3.0563,1.0856
0.063457,3.0563,1.0854
0.063635,3.0563,1.0852
0.063807,2.8563,1.0884
0.064000,2.8563,1.0891
0.064259,3.0563,1.0860
0.064455,2.8563,1.0894
0.064634,3.0563,1.0865
0.064805,2.2563,1.1001
0.065000,3.0563,1.0892
0.065255,3.0563,1.0889
0.065451,2.4563,1.0994
0.065629,3.0563,1.0911
0.065801,2.8563,1.0944
0.066000,3.0563,1.0914
0.066268,3.0563,1.0911
0.066464,3.0563,1.0908
0.066642,3.0563,1.0906
0.066814,3.0563,1.0904
0.067000,3.4563,1.0830
0.067255,3.0563,1.0880
0.067451,2.8563,1.0914
0.067629,3.0563,1.0885
0.067801,2.4563,1.0987
0.068000,3.2563,1.0868
0.068263,3.0563,1.0891
0.068459,3.4563,1.0817
0.068637,3.0563,1.0868
0.068809,3.0563,1.0866
0.069000,2.8563,1.0899
0.069255,3.0563,1.0869
0.069451,2.2563,1.1009
0.069629,3.0563,1.0900
0.069801,2.4563,1.1002
0.070000,3.0563,1.0920
0.070259,2.8563,1.0955
0.070455,3.0563,1.0926
0.070633,3.0563,1.0923
0.070805,2.8563,1.0956
0.071000,3.4563,1.0855
0.071255,3.0563,1.0905
0.071451,2.2563,1.1046
0.071629,3.0563,1.0937
0.071801,2.4563,1.1039
0.072000,3.2563,1.0920
0.072259,3.0563,1.0943
0.072455,3.0563,1.0941
0.072633,3.0563,1.0938
0.072805,3.0563,1.0936
0.073000,3.2563,1.0898
0.073255,3.0563,1.0921
0.073451,2.8563,1.0954
0.073629,3.0563,1.0925
0.073801,2.8563,1.0958
0.074000,3.0563,1.0929
0.074259,3.0563,1.0925
0.074455,3.0563,1.0923
0.074633,3.0563,1.0920
0.074805,2.8563,1.0953
0.075000,3.2563,1.0888
0.075255,3.0563,1.0911
0.075451,2.4563,1.1016
0.075630,3.0563,1.0934
0.075801,3.0563,1.0931
0.075999,3.4563,1.0857
0.076261,3.0563,1.0907
0.076465,3.0563,1.0904
0.076643,3.2563,1.0867
0.076815,3.0563,1.0891
0.077000,2.4563,1.0995
0.077259,3.0563,1.0911
0.077455,3.0563,1.0909
0.077633,3.0563,1.0906
0.077805,3.0563,1.0904
0.078000,3.2563,1.0866
0.078259,2.8563,1.0928
0.078455,3.0563,1.0898
0.078633,2.8563,1.0931
0.078805,3.0563,1.0902
0.079000,3.0563,1.0900
0.079268,2.8563,1.0935
0.079464,3.0563,1.0906
0.079642,3.0563,1.0904
0.079814,3.0563,1.0901
0.080001,3.0563,1.0899
0.080260,3.0563,1.0895
0.080456,3.0563,1.0893
0.080635,3.0563,1.0891
0.080807,3.0563,1.0888
0.081000,2.4563,1.0993
0.081255,3.0563,1.0909
0.081451,2.6563,1.0979
0.081629,3.0563,1.0923
0.081801,2.8563,1.0955
0.082000,3.0563,1.0926
0.082259,3.0563,1.0923
0.082455,3.0563,1.0920
0.082633,3.0563,1.0918
0.082805,2.8563,1.0950
0.083000,3.4563,1.0849
0.083255,3.0563,1.0899
0.083451,2.2563,1.1040
0.083629,3.0563,1.0931
0.083801,2.4563,1.1033
0.084000,3.2563,1.0914
0.084259,3.0563,1.0938
0.084455,3.0563,1.0935
0.084633,3.0563,1.0933
0.084805,2.4563,1.1035
0.085054,2.8563,1.0990
0.085391,2.8563,1.1001
0.085587,3.0563,1.0972
0.085765,3.0563,1.0969
0.085937,3.0563,1.0967
0.086109,3.0563,1.0965
0.086383,3.0563,1.0961
0.086587,3.0563,1.0959
0.086765,3.0563,1.0956
0.086937,3.0563,1.0954
0.087109,3.2563,1.0917
0.087376,3.0563,1.0940
0.087572,3.2563,1.0902
0.087750,3.6563,1.0821
0.087922,3.0563,1.0899
0.088094,3.0563,1.0896
0.088354,3.0563,1.0893
0.088550,3.0563,1.0890
0.088728,3.0563,1.0888
0.088900,3.0563,1.0886
0.089072,3.0563,1.0884
0.089327,4.0563,1.0687
0.089523,3.0563,1.0818
0.089701,2.8563,1.0851
0.089873,3.0563,1.0822
0.090045,2.8563,1.0854
0.090304,3.0563,1.0824
0.090500,2.8563,1.0857
0.090678,3.0563,1.0828
0.090850,2.8563,1.0861
0.091022,2.8563,1.0867
0.091279,2.4563,1.0953
0.091475,3.0563,1.0870
0.091653,3.0563,1.0868
0.091825,3.0563,1.0865
0.091997,2.8563,1.0898
0.092256,3.0563,1.0868
0.092453,3.0563,1.0865
0.092631,3.0563,1.0863
0.092803,2.8563,1.0895
0.092999,2.4563,1.0974
0.093255,3.0563,1.0890
0.093451,2.8563,1.0923
0.093629,3.0563,1.0894
0.093801,3.0563,1.0892
0.093999,3.4563,1.0818
0.094259,3.0563,1.0868
0.094456,2.4563,1.0973
0.094634,3.0563,1.0890
0.094806,2.2563,1.1027
0.094999,3.4563,1.0846
0.095255,3.0563,1.0896
0.095450,2.8563,1.0930
0.095629,3.0563,1.0901
0.095801,2.4563,1.1002
0.096003,3.0563,1.0920
0.096276,3.0563,1.0916
0.096480,2.8563,1.0950
0.096658,2.8563,1.0956
0.096830,3.0563,1.0927
0.097002,2.8563,1.0959
0.097260,3.0563,1.0929
0.097456,2.8563,1.0962
0.097635,3.0563,1.0933
0.097807,3.0563,1.0931
0.098002,3.0563,1.0929
0.098271,3.0563,1.0925
0.098468,3.0563,1.0922
0.098646,2.8563,1.0955
0.098817,3.0563,1.0926
0.098997,3.0563,1.0924
0.099252,3.0563,1.0920
0.099448,3.0563,1.0918
0.099626,3.0563,1.0915
0.099798,3.0563,1.0913
0.100000,3.4563,1.0838
0.100261,2.8563,1.0927
0.100457,3.0563,1.0898
0.100635,3.0563,1.0895
0.100807,2.8563,1.0928
0.101000,2.4563,1.1006
0.101255,3.0563,1.0922
0.101451,2.8563,1.0956
0.101629,3.0563,1.0927
0.101801,3.0563,1.0924
0.102000,3.4563,1.0850
0.102259,3.0563,1.0900
0.102455,3.4563,1.0825
0.102633,3.0563,1.0876
0.102805,3.0563,1.0874
0.103000,3.2563,1.0836
0.103255,3.0563,1.0859
0.103451,2.2563,1.1000
0.103629,3.0563,1.0891
0.103801,2.4563,1.0993
0.104000,3.4563,1.0838
0.104259,3.0563,1.0888
0.104455,3.4563,1.0814
0.104633,2.8563,1.0900
0.104805,3.0563,1.0871
0.105000,3.0563,1.0868
0.105255,3.0563,1.0865
0.105451,2.2563,1.1006
0.105629,3.0563,1.0897
0.105801,2.4563,1.0999
0.106000,3.2563,1.0880
0.106259,3.0563,1.0903
0.106455,3.0563,1.0901
0.106633,3.0563,1.0898
0.106805,3.4563,1.0827
0.107000,3.2563,1.0842
0.107255,3.0563,1.0865
0.107451,2.2563,1.1006
0.107629,3.0563,1.0897
0.107801,2.8563,1.0929
0.107999,3.4563,1.0828
0.108259,3.0563,1.0878
0.108455,3.6563,1.0768
0.108633,3.0563,1.0845
0.108805,3.0563,1.0843
0.108999,3.4563,1.0769
0.109255,3.0563,1.0819
0.109450,2.8563,1.0852
0.109629,3.0563,1.0823
0.109801,2.4563,1.0925
0.110001,3.0563,1.0843
0.110277,2.8563,1.0879
0.110480,3.0563,1.0849
0.110658,2.8563,1.0882
0.110830,3.0563,1.0853
0.111002,2.8563,1.0885
0.111261,3.0563,1.0855
0.111456,2.8563,1.0889
0.111635,3.0563,1.0859
0.111807,3.0563,1.0857
0.112000,3.2563,1.0819
0.112259,3.0563,1.0842
0.112455,3.2563,1.0804
0.112633,2.8563,1.0863
0.112805,3.4563,1.0765
0.112999,3.6563,1.0708
0.113254,3.0563,1.0785
0.113450,2.8563,1.0818
0.113629,3.0563,1.0789
0.113801,2.6563,1.0856
0.114000,3.2563,1.0764
0.114259,2.8563,1.0826
0.114455,3.0563,1.0797
0.114633,2.8563,1.0830
0.114805,2.8563,1.0836
