t_s,i_a,u_v
0.000000,0.1125,1.6000
0.000466,0.1125,1.6000
0.000814,0.5125,1.6000
0.001005,0.1125,1.6000
0.001184,0.1125,1.6000
0.001355,0.1125,1.6000
0.001527,0.1125,1.6000
0.001803,0.1125,1.6000
0.002033,0.1125,1.6000
0.002212,0.5125,1.6000
0.002384,0.1125,1.6000
0.002556,-0.0875,1.6000
0.002816,0.1125,1.6000
0.003016,0.1125,1.6000
0.003195,0.1125,1.6000
0.003367,0.5125,1.6000
0.003539,0.5125,1.6000
0.003795,0.5125,1.6000
0.004025,0.5125,1.6000
0.004205,0.5125,1.6000
0.004376,0.5125,1.6000
0.004548,0.1125,1.6000
0.004809,0.1125,1.6000
0.005009,0.1125,1.6000
0.005188,0.1125,1.6000
0.005359,0.5125,1.6000
0.005531,0.5125,1.6000
0.005789,0.5125,1.6000
0.006019,0.1125,1.6000
0.006198,0.5125,1.6000
0.006370,0.1125,1.6000
0.006541,0.1125,1.6000
0.006802,0.1125,1.6000
0.007003,0.1125,1.6000
0.007181,0.5125,1.6000
0.007353,0.5125,1.6000
0.007525,0.5125,1.6000
0.007781,0.5125,1.6000
0.008011,0.1125,1.6000
0.008190,0.5125,1.6000
0.008362,0.7125,1.6000
0.008533,0.1125,1.6000
0.008797,-0.0875,1.6000
0.008997,0.5125,1.6000
0.009176,0.1125,1.6000
0.009348,0.1125,1.6000
0.009520,0.1125,1.6000
0.009776,0.1125,1.6000
0.010007,0.1125,1.6000
0.010185,0.5125,1.6000
0.010357,0.5125,1.6000
0.010529,0.1125,1.6000
0.010789,0.1125,1.6000
0.010990,0.5125,1.6000
0.011168,0.1125,1.6000
0.011340,0.1125,1.6000
0.011512,0.7125,1.6000
0.011768,0.1125,1.6000
0.011998,0.1125,1.6000
0.012177,0.1125,1.6000
0.012349,0.1125,1.6000
0.012520,0.1125,1.6000
0.012781,0.1125,1.6000
0.012981,0.1125,1.6000
0.013160,-0.0875,1.6000
0.013332,0.1125,1.6000
0.013504,0.5125,1.6000
0.013760,0.1125,1.6000
0.013990,0.1125,1.6000
0.014169,0.5125,1.6000
0.014341,0.1125,1.6000
0.014512,0.5125,1.6000
0.014773,0.1125,1.6000
