t_s,i_a,u_v
0.000000,0.5125,0.8000
0.000454,0.1125,0.8000
0.000792,-0.0875,0.8000
0.000982,-0.0875,0.8000
0.001161,0.1125,0.8000
0.001333,0.1125,0.8000
0.001504,0.5125,0.8000
0.001783,0.1125,0.8000
0.002008,-0.0875,0.8000
0.002187,0.1125,0.8000
0.002359,-0.0875,0.8000
0.002530,0.1125,0.8000
0.002793,0.5125,0.8000
0.002981,0.1125,0.8000
0.003160,0.1125,0.8000
0.003332,0.1125,0.8000
0.003503,-0.0875,0.8000
0.003760,0.1125,0.8000
0.003985,0.1125,0.8000
0.004165,0.1125,0.8000
0.004336,0.1125,0.8000
0.004508,0.1125,0.8000
0.004770,0.1125,0.8000
0.004958,0.1125,0.8000
0.005138,0.1125,0.8000
0.005310,0.1125,0.8000
0.005481,0.1125,0.8000
0.005742,0.5125,0.8000
0.005967,0.1125,0.8000
0.006146,-0.0875,0.8000
0.006318,0.1125,0.8000
0.006490,0.1125,0.8000
0.006752,-0.0875,0.8000
0.006939,0.1125,0.8000
0.007119,0.5125,0.8000
0.007291,0.1125,0.8000
0.007462,0.1125,0.8000
0.007719,-0.0875,0.8000
0.007944,-0.0875,0.8000
0.008124,0.1125,0.8000
0.008295,0.1125,0.8000
0.008467,0.1125,0.8000
0.008731,0.1125,0.8000
0.008919,0.5125,0.8000
0.009099,0.1125,0.8000
0.009271,0.1125,0.8000
0.009442,0.1125,0.8000
0.009699,-0.0875,0.8000
0.009924,0.1125,0.8000
0.010104,0.1125,0.8000
0.010275,0.1125,0.8000
0.010447,0.5125,0.8000
0.010709,0.1125,0.8000
0.010897,0.1125,0.8000
0.011070,0.1125,0.8000
0.011249,-0.0875,0.8000
0.011420,0.1125,0.8000
0.011678,0.1125,0.8000
0.011903,0.5125,0.8000
0.012082,0.1125,0.8000
0.012254,0.1125,0.8000
0.012425,0.1125,0.8000
0.012688,-0.0875,0.8000
0.012876,0.1125,0.8000
0.013049,0.1125,0.8000
0.013227,-0.0875,0.8000
0.013398,0.5125,0.8000
0.013660,0.1125,0.8000
0.013884,0.1125,0.8000
0.014058,0.5125,0.8000
0.014235,0.1125,0.8000
0.014407,0.5125,0.8000
0.014671,0.1125,0.8000
0.014858,0.1125,0.8000
0.015032,0.1125,0.8000
0.015209,0.5125,0.8000
0.015381,0.1125,0.8000
0.015638,0.1125,0.8000
0.015863,0.1125,0.8000
0.016037,0.5125,0.8000
0.016214,0.1125,0.8000
0.016386,0.1125,0.8000
0.016648,0.1125,0.8000
0.016836,0.1125,0.8000
0.017010,0.1125,0.8000
0.017187,0.1125,0.8000
0.017359,0.1125,0.8000
0.017616,0.5125,0.8000
0.017833,0.1125,0.8000
0.018006,-0.4875,0.8000
0.018184,0.1125,0.8000
0.018356,-0.6875,0.8000
0.018614,0.1125,0.8000
0.018808,0.1125,0.8000
0.018981,0.1125,0.8000
0.019159,0.1125,0.8000
0.019331,0.1125,0.8000
0.019594,0.1125,0.8000
0.019810,-0.0875,0.8000
0.019984,0.5125,0.8000
0.020162,0.1125,0.8000
0.020333,0.1125,0.8000
0.020739,-0.0875,0.8000
0.021003,0.1125,0.8000
0.021186,0.1125,0.8000
0.021357,0.1125,0.8000
0.021529,0.1125,0.8000
0.021786,0.5125,0.8000
0.021974,0.1125,0.8000
0.022153,1.5125,0.8000
0.022325,0.1125,0.8000
0.022497,0.5125,0.8000
0.022760,0.5125,0.8000
0.023002,0.1125,0.8000
0.023183,0.1125,0.8000
0.023355,0.5125,0.8000
0.023527,0.1125,0.8000
0.023798,0.1125,0.8000
0.023986,0.1125,0.8000
0.024166,0.1125,0.8000
0.024337,0.1125,0.8000
0.024509,0.1125,0.8000
0.024766,0.1125,0.8000
0.024992,0.1125,0.8000
0.025172,0.1125,0.8000
0.025343,0.5125,0.8000
0.025515,0.1125,0.8000
0.025777,0.1125,0.8000
0.025965,0.5125,0.8000
0.026144,0.5125,0.8000
0.026316,0.1125,0.8000
0.026488,0.1125,0.8000
0.026745,0.1125,0.8000
0.026971,0.1125,0.8000
0.027151,-0.6875,0.8000
0.027323,0.1125,0.8000
0.027494,0.5125,0.8000
0.027757,0.1125,0.8000
0.027944,0.1125,0.8000
0.028124,0.1125,0.8000
0.028295,-0.0875,0.8000
0.028467,0.1125,0.8000
0.028727,0.1125,0.8000
0.028953,0.9125,0.8000
0.029132,0.1125,0.8000
0.029304,0.1125,0.8000
0.029475,0.1125,0.8000
0.029738,0.5125,0.8000
0.029926,0.1125,0.8000
0.030105,0.1125,0.8000
0.030277,0.1125,0.8000
0.030448,0.1125,0.8000
0.030706,0.1125,0.8000
0.030931,0.1125,0.8000
0.031111,-0.0875,0.8000
0.031283,0.1125,0.8000
0.031454,0.5125,0.8000
0.031717,0.5125,0.8000
0.031904,0.1125,0.8000
0.032084,0.1125,0.8000
0.032255,0.5125,0.8000
0.032427,0.5125,0.8000
0.032687,0.1125,0.8000
0.032913,0.1125,0.8000
0.033092,0.5125,0.8000
0.033264,0.5125,0.8000
0.033436,0.1125,0.8000
0.033698,0.5125,0.8000
0.033886,0.1125,0.8000
0.034059,0.5125,0.8000
0.034237,0.5125,0.8000
0.034408,0.1125,0.8000
0.034668,0.5125,0.8000
0.034894,0.5125,0.8000
0.035067,0.1125,0.8000
0.035245,0.5125,0.8000
0.035417,0.1125,0.8000
0.035682,0.5125,0.8000
0.035870,0.1125,0.8000
0.036044,0.5125,0.8000
0.036221,0.1125,0.8000
0.036393,0.1125,0.8000
0.036650,0.1125,0.8000
0.036876,0.1125,0.8000
0.037050,0.5125,0.8000
0.037227,0.1125,0.8000
0.037399,0.1125,0.8000
0.037662,0.5125,0.8000
0.037850,0.1125,0.8000
0.038024,0.1125,0.8000
0.038201,-0.0875,0.8000
0.038373,0.1125,0.8000
0.038633,0.1125,0.8000
0.038859,0.1125,0.8000
0.039032,0.5125,0.8000
0.039210,0.1125,0.8000
0.039381,0.1125,0.8000
0.039644,0.1125,0.8000
0.039831,0.1125,0.8000
0.040005,0.1125,0.8000
0.040182,0.1125,0.8000
0.040354,0.5125,0.8000
0.040611,0.1125,0.8000
0.040829,0.1125,0.8000
0.041003,0.1125,0.8000
0.041180,0.1125,0.8000
0.041352,0.5125,0.8000
0.041614,0.5125,0.8000
0.041808,0.1125,0.8000
0.041981,0.1125,0.8000
0.042159,0.1125,0.8000
0.042330,0.1125,0.8000
0.042594,0.5125,0.8000
0.042812,0.5125,0.8000
0.042985,0.5125,0.8000
0.043163,0.5125,0.8000
0.043335,0.1125,0.8000
0.043593,0.1125,0.8000
0.043787,0.5125,0.8000
