t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000461,0.0563,0.2596
0.000800,0.2563,0.4376
0.000997,0.2563,0.5410
0.001169,0.4563,0.6247
0.001342,0.4563,0.7088
0.001514,0.4563,0.7925
0.001803,0.6563,0.9221
0.002011,0.6563,1.0154
0.002183,0.8563,1.0859
0.002355,1.6563,1.1301
0.002527,1.6563,1.1743
0.002791,1.8563,1.2321
0.002986,1.8563,1.2748
0.003158,1.8563,1.3124
0.003331,2.2563,1.3370
0.003503,1.8563,1.3747
0.003763,2.2563,1.4117
0.003971,2.8563,1.4174
0.004143,2.8563,1.4221
0.004315,2.8563,1.4268
0.004491,3.0563,1.4249
0.004744,3.2563,1.4125
0.004938,3.2563,1.4030
0.005110,3.4563,1.3880
0.005282,3.4563,1.3730
0.005454,5.0563,1.3053
0.005714,3.4563,1.2826
0.005922,3.4563,1.2645
0.006094,3.4563,1.2495
0.006266,3.6563,1.2279
0.006441,3.4563,1.2126
0.006694,3.4563,1.1905
0.006891,3.4563,1.1733
0.007062,3.4563,1.1584
0.007234,3.4563,1.1434
0.007407,3.4563,1.1283
0.007667,3.4563,1.1056
0.007874,3.4563,1.0875
0.008046,3.2563,1.0791
0.008218,3.2563,1.0706
0.008391,3.2563,1.0622
0.008644,3.2563,1.0498
0.008840,3.0563,1.0476
0.009011,3.2563,1.0393
0.009183,3.0563,1.0374
0.009356,2.2563,1.0620
0.009616,3.0563,1.0592
0.009824,3.0563,1.0570
0.009996,2.8563,1.0617
0.010168,3.0563,1.0599
0.010341,2.8563,1.0646
0.010594,2.8563,1.0716
0.010784,2.8563,1.0768
0.010962,2.8563,1.0817
0.011134,2.8563,1.0864
0.011306,2.8563,1.0912
0.011566,2.8563,1.0983
0.011768,3.0563,1.0961
0.011947,2.8563,1.1011
0.012119,3.0563,1.0992
0.012291,2.8563,1.1039
0.012544,3.0563,1.1012
0.012734,2.8563,1.1064
0.012912,3.0563,1.1045
0.013084,3.0563,1.1027
0.013256,2.2563,1.1271
0.013516,3.0563,1.1243
0.013717,3.0563,1.1222
0.013895,3.0563,1.1203
0.014067,3.0563,1.1184
0.014239,3.0563,1.1165
0.014493,3.0563,1.1138
0.014682,3.0563,1.1118
0.014860,3.0563,1.1099
0.015032,3.0563,1.1080
0.015204,4.6563,1.0535
0.015464,3.0563,1.0507
0.015666,2.8563,1.0563
0.015844,2.8563,1.0612
0.016016,2.8563,1.0659
0.016202,2.8563,1.0710
0.016455,2.8563,1.0780
0.016645,2.8563,1.0832
0.016823,2.8563,1.0881
0.016995,2.8563,1.0928
0.017307,2.8563,1.1014
0.017642,2.8563,1.1106
0.017850,3.4563,1.0924
0.018022,3.0563,1.0906
0.018194,2.8563,1.0953
0.018366,2.8563,1.1000
0.018629,2.8563,1.1073
0.018823,2.8563,1.1126
0.018995,3.0563,1.1108
0.019167,3.0563,1.1089
0.019341,3.0563,1.1070
0.019601,2.8563,1.1142
0.019803,3.0563,1.1120
0.019981,3.0563,1.1101
0.020153,2.8563,1.1148
0.020325,3.0563,1.1130
0.020582,2.8563,1.1200
0.020770,3.0563,1.1180
0.020948,3.0563,1.1161
0.021120,3.0563,1.1142
0.021292,3.0563,1.1124
0.021552,3.0563,1.1096
0.021754,3.0563,1.1074
0.021932,3.0563,1.1055
0.022104,4.6563,1.0510
0.022276,3.0563,1.0492
0.022536,2.6563,1.0662
0.022724,2.8563,1.0714
0.022902,2.8563,1.0763
0.023074,2.8563,1.0810
0.023246,2.8563,1.0858
0.023506,2.8563,1.0929
0.023708,2.8563,1.0985
0.023886,2.8563,1.1034
0.024058,1.8563,1.1410
0.024230,2.8563,1.1457
0.024487,2.8563,1.1528
0.024675,3.0563,1.1508
0.024853,3.0563,1.1489
0.025025,3.0563,1.1470
0.025197,2.8563,1.1517
0.025457,3.0563,1.1489
0.025659,3.2563,1.1390
0.025837,3.0563,1.1371
0.026009,3.0563,1.1353
0.026202,3.0563,1.1332
0.026458,3.0563,1.1304
0.026647,3.0563,1.1284
0.026825,3.0563,1.1265
0.026997,3.0563,1.1246
0.027200,2.4563,1.1457
0.027467,4.8563,1.0509
0.027676,3.2563,1.0407
0.027854,4.0563,1.0047
0.028026,3.0563,1.0029
0.028198,3.0563,1.0010
0.028459,3.0563,0.9982
0.028647,2.8563,1.0034
0.028825,2.8563,1.0083
0.028997,2.8563,1.0130
0.029200,2.8563,1.0186
0.029470,2.8563,1.0260
0.029672,2.8563,1.0315
0.029850,3.2563,1.0228
0.030022,2.8563,1.0275
0.030194,2.8563,1.0323
0.030450,2.8563,1.0393
0.030639,2.8563,1.0445
0.030811,2.8563,1.0492
0.031002,2.8563,1.0545
0.031200,2.8563,1.0599
0.031474,3.6563,1.0255
0.031675,2.8563,1.0311
0.031853,2.8563,1.0360
0.032025,2.8563,1.0407
0.032197,2.6563,1.0520
0.032454,2.8563,1.0591
0.032642,2.8563,1.0642
0.032814,2.8563,1.0690
0.032992,2.8563,1.0739
0.033200,2.6563,1.0875
0.033472,2.8563,1.0950
0.033660,2.8563,1.1002
0.033838,2.8563,1.1051
0.034010,3.0563,1.1032
0.034201,2.8563,1.1085
0.034463,3.0563,1.1057
0.034665,3.0563,1.1035
0.034843,3.0563,1.1016
0.035015,3.0563,1.0997
0.035201,2.8563,1.1048
0.035457,2.8563,1.1119
0.035646,3.0563,1.1098
0.035824,3.0563,1.1079
0.035996,2.8563,1.1126
0.036200,3.2563,1.1026
0.036462,3.0563,1.0998
0.036664,2.8563,1.1054
0.036842,2.8563,1.1103
0.037014,2.8563,1.1150
0.037199,3.4563,1.0988
0.037456,3.0563,1.0961
0.037645,3.0563,1.0940
0.037823,3.0563,1.0921
0.037995,3.0563,1.0903
0.038200,3.4563,1.0724
0.038460,3.0563,1.0696
0.038662,3.0563,1.0674
0.038840,2.8563,1.0723
0.039012,3.0563,1.0704
0.039203,2.8563,1.0757
0.039459,3.0563,1.0729
0.039647,2.8563,1.0781
0.039826,3.0563,1.0762
0.039998,2.8563,1.0809
0.040200,3.0563,1.0787
0.040460,2.8563,1.0859
0.040662,3.0563,1.0837
0.040840,2.8563,1.0886
0.041012,3.0563,1.0868
0.041203,2.8563,1.0920
0.041459,3.0563,1.0893
0.041648,2.8563,1.0944
0.041826,3.0563,1.0925
0.041998,3.0563,1.0907
0.042200,3.2563,1.0808
0.042460,3.0563,1.0780
0.042662,3.0563,1.0758
0.042840,2.8563,1.0807
0.043013,3.0563,1.0788
0.043203,2.8563,1.0841
0.043460,3.0563,1.0813
0.043648,2.8563,1.0865
0.043826,2.8563,1.0914
0.043998,2.8563,1.0961
0.044200,3.6563,1.0707
0.044462,3.0563,1.0679
0.044671,3.0563,1.0657
0.044849,3.0563,1.0637
0.045021,3.0563,1.0619
0.045193,2.8563,1.0666
0.045453,3.0563,1.0638
0.045642,2.8563,1.0690
0.045813,2.8563,1.0737
0.046000,3.6563,1.0502
0.046200,3.2563,1.0404
0.046474,3.6563,1.0060
0.046675,2.8563,1.0116
0.046853,2.8563,1.0164
0.047025,2.8563,1.0212
0.047275,2.8563,1.0281
0.047583,1.0563,1.1426
0.047778,2.8563,1.1479
0.047956,2.8563,1.1528
0.048128,2.8563,1.1576
0.048300,2.4563,1.1755
0.048572,3.0563,1.1725
0.048775,3.0563,1.1703
0.048953,3.0563,1.1684
0.049125,3.0563,1.1666
0.049297,3.0563,1.1647
0.049564,3.0563,1.1618
0.049760,3.2563,1.1522
0.049938,3.0563,1.1503
0.050110,3.0563,1.1485
0.050282,3.0563,1.1466
0.050542,2.8563,1.1538
0.050738,3.2563,1.1442
0.050916,3.2563,1.1354
0.051088,3.2563,1.1270
0.051260,3.2563,1.1186
0.051517,3.2563,1.1060
0.051713,3.0563,1.1039
0.051891,3.0563,1.1019
0.052063,3.0563,1.1001
0.052235,3.0563,1.0982
0.052496,3.2563,1.0854
0.052692,3.0563,1.0833
0.052870,3.0563,1.0814
0.053042,3.0563,1.0796
0.053214,3.0563,1.0777
0.053468,3.0563,1.0750
0.053664,3.0563,1.0729
0.053842,2.8563,1.0778
0.054014,3.0563,1.0759
0.054201,3.0563,1.0739
0.054474,2.8563,1.0814
