t_s,i_a,u_v
0.000000,0.1437,0.3500
0.000642,0.3437,0.8627
0.000830,0.3437,1.0171
0.001002,0.5437,1.1378
0.001174,0.5437,1.2730
0.001494,1.5437,1.3960
0.001853,1.9437,1.5606
0.002054,2.1437,1.6475
0.002226,2.3437,1.7136
0.002404,2.7437,1.7556
0.002576,2.7437,1.8241
0.002842,3.3437,1.8585
0.003030,3.5437,1.8924
0.003202,3.5437,1.9365
0.003374,3.5437,1.9807
0.003546,4.5437,1.9225
0.003817,4.7437,1.9203
0.004017,4.7437,1.9294
0.004190,4.9437,1.9167
0.004362,5.1437,1.8979
0.004534,5.3437,1.8731
0.004793,5.3437,1.8574
0.004981,5.5437,1.8249
0.005153,5.5437,1.8084
0.005327,5.7437,1.7712
0.005499,5.7437,1.7486
0.005767,5.7437,1.7135
0.005968,5.1437,1.7516
0.006140,5.7437,1.6858
0.006314,5.7437,1.6630
0.006486,5.7437,1.6405
0.006744,5.7437,1.6066
0.006932,5.7437,1.5820
0.007104,5.5437,1.5799
0.007276,5.5437,1.5634
0.007448,5.5437,1.5469
0.007716,5.5437,1.5212
0.007917,8.3437,1.2009
0.008089,5.3437,1.4067
0.008262,5.1437,1.4167
0.008434,5.1437,1.4124
0.008687,5.1437,1.4059
0.008881,4.9437,1.4223
0.009053,4.9437,1.4240
0.009225,4.9437,1.4257
0.009398,4.9437,1.4274
0.009660,4.9437,1.4300
0.009867,6.5437,1.2584
0.010039,4.9437,1.3754
0.010212,4.7437,1.3976
0.010384,4.7437,1.4054
0.010637,4.9437,1.3935
0.010831,4.7437,1.4167
0.011003,4.7437,1.4244
0.011175,4.7437,1.4322
0.011347,4.7437,1.4400
0.011610,4.7437,1.4519
0.011816,4.7437,1.4612
0.011988,4.7437,1.4690
0.012160,4.7437,1.4767
0.012332,4.9437,1.4640
0.012585,4.7437,1.4899
0.012779,4.7437,1.4986
0.012951,4.7437,1.5064
0.013123,4.5437,1.5347
0.013295,4.7437,1.5280
0.013557,4.7437,1.5399
0.013764,4.7437,1.5492
0.013936,4.9437,1.5365
0.014108,4.9437,1.5382
0.014280,4.9437,1.5399
0.014534,4.9437,1.5425
0.014727,5.1437,1.5231
0.014900,4.9437,1.5393
0.015072,7.5437,1.2748
0.015244,4.9437,1.4638
0.015506,4.9437,1.4664
0.015713,4.7437,1.4902
0.015885,4.9437,1.4775
0.016057,4.9437,1.4792
0.016229,4.9437,1.4809
0.016482,4.9437,1.4834
0.016670,4.9437,1.4853
0.016848,4.9437,1.4871
0.017020,4.9437,1.4888
0.017192,4.9437,1.4905
0.017456,4.9437,1.4931
0.017657,4.7437,1.5166
0.017835,4.9437,1.5039
0.018007,4.7437,1.5261
0.018179,4.9437,1.5134
0.018433,4.9437,1.5159
0.018620,4.9437,1.5178
0.018799,4.9437,1.5196
0.018971,4.9437,1.5213
0.019143,4.9437,1.5230
0.019407,4.9437,1.5256
0.019608,4.9437,1.5276
0.019786,5.1437,1.5087
0.019958,4.9437,1.5248
0.020130,4.9437,1.5265
0.020383,4.9437,1.5290
0.020571,4.9437,1.5309
0.020749,4.9437,1.5327
0.020921,4.9437,1.5344
0.021093,5.1437,1.5156
0.021356,5.1437,1.5089
0.021556,4.9437,1.5253
0.021735,5.1437,1.5064
0.021907,4.9437,1.5225
0.022079,4.9437,1.5242
0.022332,5.1437,1.5034
