t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000469,0.1937,0.9888
0.000807,0.5937,1.6266
0.001001,0.7937,1.9711
0.001175,1.7937,2.1838
0.001350,1.7937,2.3976
0.001522,2.3937,2.5507
0.001806,3.5937,2.6146
0.002005,3.5937,2.6593
0.002179,4.7937,2.5828
0.002352,5.5937,2.4301
0.002524,5.3937,2.2973
0.002778,4.7937,2.1857
0.002979,5.9937,1.9637
0.003153,4.9937,1.8679
0.003325,6.1937,1.6589
0.003499,5.9937,1.4667
0.003760,5.9937,1.1785
0.003958,5.7937,0.9818
0.004133,5.5937,0.8273
0.004305,5.1937,0.7135
0.004477,4.9937,0.6189
0.004736,4.3937,0.5624
0.004937,4.1937,0.5408
0.005111,3.7937,0.5607
0.005283,3.5937,0.5994
0.005459,3.3937,0.6585
0.005717,3.1937,0.7737
0.005917,2.9937,0.8852
0.006091,2.7937,1.0014
0.006263,2.5937,1.1354
0.006435,2.5937,1.2694
0.006688,3.1937,1.3824
0.006890,2.9937,1.4950
0.007064,3.1937,1.5727
0.007236,3.3937,1.6305
0.007408,2.9937,1.7263
0.007666,3.7937,1.7558
0.007866,3.9937,1.7565
0.008040,3.9937,1.7571
0.008212,4.7937,1.6815
0.008384,4.7937,1.6059
0.008637,4.9937,1.4666
0.008836,4.9937,1.3571
0.009010,4.7937,1.2805
0.009182,4.7937,1.2049
0.009354,4.9937,1.1102
0.009612,4.1937,1.0826
0.009806,4.1937,1.0617
0.009987,3.9937,1.0624
0.010159,3.7937,1.0820
0.010331,3.7937,1.1017
0.010584,3.1937,1.2147
0.010779,3.5937,1.2585
0.010959,3.5937,1.2990
0.011131,3.5937,1.3378
0.011303,3.1937,1.4146
0.011561,3.5937,1.4726
0.011755,3.7937,1.4948
0.011935,3.9937,1.4954
0.012107,4.1937,1.4770
0.012279,3.9937,1.4776
0.012532,5.9937,1.1981
0.012727,3.9937,1.1988
0.012907,4.3937,1.1596
0.013079,3.9937,1.1602
0.013251,5.7937,0.9893
0.013509,3.7937,1.0187
0.013703,3.5937,1.0624
0.013883,3.5937,1.1029
0.014055,3.5937,1.1416
0.014227,3.5937,1.1803
0.014480,3.5937,1.2373
0.014675,3.5937,1.2811
0.014855,3.7937,1.3017
0.015027,3.5937,1.3404
0.015199,3.5937,1.3791
0.015457,3.7937,1.4086
0.015651,3.1937,1.4952
0.015831,3.7937,1.5158
0.016003,3.1937,1.5926
0.016201,5.9937,1.3739
0.016454,4.1937,1.3468
0.016649,6.3937,1.0882
0.016829,3.9937,1.0889
0.017001,5.1937,0.9751
0.017200,3.7937,0.9979
0.017458,3.5937,1.0559
0.017652,3.5937,1.0996
0.017832,3.5937,1.1401
0.018004,3.5937,1.1788
0.018199,2.5937,1.3307
0.018458,3.5937,1.3890
0.018652,3.5937,1.4326
0.018833,3.5937,1.4734
0.019005,3.5937,1.5121
0.019199,3.7937,1.5342
0.019470,3.9937,1.5352
0.019663,3.9937,1.5358
0.019844,3.9937,1.5365
0.020016,4.7937,1.4608
0.020198,4.1937,1.4413
0.020451,4.7937,1.3301
0.020646,4.1937,1.3091
0.020820,4.3937,1.2712
0.020998,3.9937,1.2718
0.021203,4.3937,1.2271
0.021474,3.9937,1.2280
0.021676,3.9937,1.2287
0.021856,5.5937,1.0698
0.022028,3.9937,1.0704
0.022200,3.5937,1.1091
0.022457,3.7937,1.1385
0.022652,3.5937,1.1824
0.022832,3.5937,1.2229
0.023004,3.3937,1.2806
0.023200,3.5937,1.3248
0.023459,3.5937,1.3830
0.023652,3.5937,1.4265
0.023832,3.7937,1.4470
0.024004,3.5937,1.4857
0.024200,3.7937,1.5081
0.024452,3.9937,1.5090
0.024647,3.9937,1.5097
0.024821,4.1937,1.4910
0.025000,4.1937,1.4718
0.025200,4.1937,1.4503
0.025458,4.3937,1.3941
0.025651,4.1937,1.3734
0.025831,4.3937,1.3341
0.026003,3.9937,1.3347
0.026200,4.7937,1.2481
0.026452,4.7937,1.1373
0.026647,4.1937,1.1164
0.026821,3.9937,1.1170
0.027000,3.7937,1.1374
0.027200,3.7937,1.1603
0.027458,3.7937,1.1897
0.027651,3.5937,1.2332
0.027831,3.7937,1.2537
0.028003,3.5937,1.2924
0.028200,3.5937,1.3368
0.028452,3.7937,1.3656
0.028647,3.5937,1.4094
0.028821,3.7937,1.4293
0.029000,3.9937,1.4299
0.029317,3.9937,1.4310
0.029649,3.9937,1.4322
0.029846,3.7937,1.4547
0.030023,4.1937,1.4357
0.030195,4.1937,1.4172
0.030367,4.3937,1.3797
0.030636,4.1937,1.3509
0.030830,4.3937,1.3086
0.031007,3.9937,1.3092
0.031179,4.1937,1.2907
0.031351,6.1937,1.0817
0.031606,3.9937,1.0826
0.031796,3.7937,1.1043
0.031979,3.7937,1.1252
0.032151,3.7937,1.1449
0.032323,3.7937,1.1645
0.032586,4.9937,1.0197
0.032775,3.5937,1.0623
0.032959,3.5937,1.1037
0.033131,3.5937,1.1424
0.033303,2.7937,1.2573
0.033565,3.5937,1.3163
0.033754,3.5937,1.3588
0.033937,3.5937,1.4000
0.034109,3.7937,1.4196
0.034281,3.5937,1.4583
0.034540,3.7937,1.4879
0.034729,3.7937,1.5095
0.034912,4.1937,1.4899
0.035084,3.9937,1.4905
0.035256,6.1937,1.2815
0.035511,4.1937,1.2541
0.035700,3.9937,1.2548
0.035883,3.9937,1.2554
0.036055,3.7937,1.2750
0.036227,3.9937,1.2756
0.036486,3.5937,1.3339
0.036674,3.9937,1.3346
0.036857,3.3937,1.3960
0.037029,4.1937,1.3776
0.037201,5.7937,1.2067
0.037456,3.9937,1.2076
0.037646,3.7937,1.2293
0.037829,3.9937,1.2299
0.038001,3.7937,1.2495
0.038200,3.7937,1.2723
0.038461,3.7937,1.3021
0.038657,3.7937,1.3245
0.038840,3.7937,1.3454
0.039012,3.9937,1.3460
0.039203,3.7937,1.3678
0.039462,3.7937,1.3974
0.039652,3.7937,1.4191
0.039834,3.9937,1.4198
0.040006,6.1937,1.2107
0.040201,3.9937,1.2114
0.040462,3.9937,1.2123
0.040654,5.5937,1.0428
0.040834,3.7937,1.0634
0.041006,3.9937,1.0640
0.041199,3.7937,1.0860
0.041454,3.5937,1.1434
0.041650,3.5937,1.1875
0.041822,3.5937,1.2262
0.042000,3.5937,1.2663
0.042202,4.7937,1.1775
0.042476,3.5937,1.2391
0.042673,3.5937,1.2835
0.042851,3.5937,1.3235
0.043023,3.5937,1.3622
0.043195,3.7937,1.3819
0.043453,3.7937,1.4114
0.043649,3.7937,1.4338
0.043821,3.7937,1.4534
0.044000,3.7937,1.4739
0.044201,3.9937,1.4746
0.044469,4.1937,1.4458
0.044664,4.1937,1.4249
0.044842,4.1937,1.4058
0.045014,4.7937,1.3301
0.045199,4.3937,1.2898
0.045454,4.1937,1.2624
0.045650,4.1937,1.2414
0.045822,3.9937,1.2420
0.046000,4.1937,1.2229
0.046200,3.9937,1.2236
0.046464,3.9937,1.2245
0.046659,3.7937,1.2468
0.046837,3.9937,1.2474
0.047009,4.1937,1.2289
0.047200,3.7937,1.2508
0.047455,3.9937,1.2516
0.047651,3.9937,1.2523
0.047823,3.7937,1.2720
0.048001,3.7937,1.2923
0.048200,3.5937,1.3371
0.048460,3.7937,1.3668
0.048655,3.7937,1.3891
0.048833,3.7937,1.4094
0.049005,3.9937,1.4100
0.049200,3.7937,1.4323
0.049454,3.9937,1.4332
