t_s,i_a,u_v
0.000000,0.2563,0.3796
0.000649,0.4563,0.5017
0.000835,0.6563,0.5236
0.001007,0.6563,0.5585
0.001181,0.8563,0.5763
0.001353,0.8563,0.6097
0.001649,0.8563,0.6671
0.001852,0.6563,0.7244
0.002024,0.8563,0.7418
0.002197,0.8563,0.7754
0.002369,0.8563,0.8088
0.002625,1.0563,0.8400
0.002809,1.0563,0.8740
0.002981,1.0563,0.9058
0.003153,0.8563,0.9552
0.003326,1.8563,0.9006
0.003587,1.6563,0.9575
0.003793,1.8563,0.9718
0.003965,1.8563,0.9971
0.004137,2.0563,1.0049
0.004309,2.0563,1.0286
0.004564,2.0563,1.0637
0.004755,2.8563,1.0189
0.004927,2.2563,1.0890
0.005099,2.2563,1.1111
0.005271,2.2563,1.1332
0.005527,2.2563,1.1661
0.005733,2.2563,1.1926
0.005905,2.8563,1.1618
0.006077,2.4563,1.2143
0.006251,2.2563,1.2527
0.006500,2.8563,1.2297
0.006690,2.8563,1.2487
0.006862,3.0563,1.2484
0.007034,3.0563,1.2641
0.007206,2.8563,1.2973
0.007462,3.0563,1.3046
0.007668,3.2563,1.3054
0.007840,3.2563,1.3195
0.008012,3.4563,1.3159
0.008186,3.2563,1.3461
0.008435,3.4563,1.3481
0.008623,3.4563,1.3617
0.008795,3.4563,1.3742
0.008967,3.4563,1.3866
0.009141,3.6563,1.3815
0.009397,3.6563,1.3977
0.009597,3.6563,1.4102
0.009776,3.8563,1.4038
0.009948,3.6563,1.4307
0.010120,3.8563,1.4239
0.010371,3.8563,1.4373
0.010555,3.8563,1.4472
0.010734,4.0563,1.4391
0.010906,3.2563,1.5171
0.011078,3.8563,1.4783
0.011335,4.6563,1.4184
0.011535,4.6563,1.4217
0.011713,4.6563,1.4245
0.011885,4.6563,1.4273
0.012057,4.6563,1.4301
0.012306,4.6563,1.4341
0.012490,4.6563,1.4370
0.012668,4.6563,1.4399
0.012840,4.6563,1.4427
0.013012,4.8563,1.4278
0.013271,4.6563,1.4480
0.013471,4.6563,1.4512
0.013649,5.0563,1.4187
0.013821,4.6563,1.4535
0.013993,4.6563,1.4563
0.014241,4.6563,1.4603
0.014426,4.6563,1.4633
0.014598,4.8563,1.4484
0.014800,3.6563,1.5572
0.015114,4.6563,1.4822
0.015449,4.8563,1.4684
0.015657,5.0563,1.4519
0.015829,4.8563,1.4690
0.016001,4.6563,1.4878
0.016173,4.8563,1.4730
0.016422,4.8563,1.4746
0.016611,4.8563,1.4759
0.016789,4.8563,1.4771
0.016961,4.8563,1.4783
0.017133,4.8563,1.4794
0.017398,5.0563,1.4627
0.017600,4.8563,1.4801
0.017778,4.8563,1.4813
0.017950,4.6563,1.5001
0.018122,4.8563,1.4852
0.018379,4.8563,1.4869
0.018567,4.8563,1.4882
0.018746,4.8563,1.4894
0.018918,4.8563,1.4906
0.019090,4.8563,1.4917
0.019352,4.8563,1.4935
0.019554,4.8563,1.4949
0.019733,4.8563,1.4961
0.019905,6.0563,1.3915
0.020077,4.8563,1.4887
0.020328,4.8563,1.4904
0.020517,4.8563,1.4917
0.020695,4.8563,1.4929
0.020867,4.8563,1.4940
0.021039,4.8563,1.4952
0.021302,5.0563,1.4785
0.021503,5.0563,1.4780
0.021681,4.8563,1.4952
0.021853,4.8563,1.4963
0.022026,4.8563,1.4975
0.022275,4.8563,1.4992
0.022463,4.8563,1.5004
0.022641,4.8563,1.5016
0.022813,4.8563,1.5028
0.023001,3.6563,1.6106
