t_s,i_a,u_v
0.000000,0.1563,0.1000
0.000452,0.1563,0.1000
0.000629,0.1563,0.1000
0.000997,0.3563,0.1000
0.001185,-0.6437,0.1000
0.001363,0.1563,0.1000
0.001535,0.1563,0.1000
0.001706,0.1563,0.1000
0.001993,0.3563,0.1000
0.002195,0.1563,0.1000
0.002374,0.1563,0.1000
0.002546,-0.0437,0.1000
0.002717,0.1563,0.1000
0.002972,0.1563,0.1000
0.003160,0.1563,0.1000
0.003338,0.3563,0.1000
0.003509,0.3563,0.1000
0.003681,0.3563,0.1000
0.003942,0.3563,0.1000
0.004143,0.1563,0.1000
0.004322,0.1563,0.1000
0.004494,2.1563,0.1000
0.004666,0.3563,0.1000
0.004921,0.1563,0.1000
0.005108,0.1563,0.1000
0.005286,0.1563,0.1000
0.005458,0.1563,0.1000
0.005630,0.3563,0.1000
0.005888,0.3563,0.1000
0.006090,0.3563,0.1000
0.006269,0.1563,0.1000
0.006441,0.3563,0.1000
0.006612,0.1563,0.1000
0.006867,0.1563,0.1000
0.007055,0.1563,0.1000
0.007233,0.3563,0.1000
0.007404,0.5563,0.1000
0.007576,0.1563,0.1000
0.007838,0.1563,0.1000
0.008039,0.1563,0.1000
0.008213,0.3563,0.1000
0.008390,0.1563,0.1000
0.008562,0.3563,0.1000
0.008817,0.3563,0.1000
0.009005,0.1563,0.1000
0.009176,0.1563,0.1000
0.009354,0.3563,0.1000
0.009526,0.3563,0.1000
0.009785,0.3563,0.1000
0.009987,0.3563,0.1000
0.010160,0.3563,0.1000
0.010337,0.3563,0.1000
0.010509,0.3563,0.1000
0.010764,0.3563,0.1000
0.010952,0.1563,0.1000
0.011123,0.3563,0.1000
0.011301,0.3563,0.1000
0.011473,0.3563,0.1000
0.011731,0.1563,0.1000
0.011933,0.1563,0.1000
0.012106,0.3563,0.1000
0.012284,0.1563,0.1000
0.012455,0.3563,0.1000
0.012710,0.3563,0.1000
0.012895,0.3563,0.1000
0.013066,0.1563,0.1000
0.013244,0.1563,0.1000
0.013415,0.3563,0.1000
0.013674,0.1563,0.1000
0.013875,0.3563,0.1000
0.014049,0.3563,0.1000
0.014220,0.1563,0.1000
0.014398,0.3563,0.1000
0.014653,0.3563,0.1000
0.014841,0.1563,0.1000
0.015012,0.1563,0.1000
0.015184,0.3563,0.1000
0.015523,0.3563,0.1000
0.015869,0.3563,0.1000
0.016070,0.3563,0.1000
0.016249,0.3563,0.1000
0.016421,0.3563,0.1000
0.016593,0.3563,0.1000
0.016847,0.3563,0.1000
0.017035,0.3563,0.1000
0.017207,0.1563,0.1000
0.017385,0.3563,0.1000
0.017556,0.3563,0.1000
0.017819,0.3563,0.1000
0.018020,0.3563,0.1000
0.018193,0.1563,0.1000
0.018371,0.3563,0.1000
0.018542,0.5563,0.1000
0.018801,0.1563,0.1000
0.018989,0.3563,0.1000
0.019160,0.3563,0.1000
0.019338,0.3563,0.1000
0.019510,0.3563,0.1000
0.019770,0.3563,0.1000
0.019972,0.1563,0.1000
0.020145,0.3563,0.1000
0.020323,0.3563,0.1000
0.020494,0.3563,0.1000
0.020749,0.3563,0.1000
0.020937,0.3563,0.1000
0.021109,0.3563,0.1000
0.021287,0.3563,0.1000
0.021459,0.3563,0.1000
0.021717,0.1563,0.1000
0.021921,0.3563,0.1000
0.022094,0.9563,0.1000
0.022272,0.3563,0.1000
0.022444,0.1563,0.1000
0.022698,0.3563,0.1000
0.022886,0.1563,0.1000
0.023058,0.1563,0.1000
0.023235,0.1563,0.1000
0.023407,0.1563,0.1000
0.023666,0.1563,0.1000
0.023867,0.3563,0.1000
0.024040,0.3563,0.1000
0.024212,0.3563,0.1000
0.024390,0.3563,0.1000
0.024644,0.3563,0.1000
0.024832,0.3563,0.1000
0.025004,0.1563,0.1000
0.025191,0.1563,0.1000
0.025389,0.1563,0.1000
0.025647,0.1563,0.1000
0.025853,0.1563,0.1000
0.026026,0.3563,0.1000
0.026198,0.1563,0.1000
0.026389,0.3563,0.1000
0.026644,0.3563,0.1000
0.026832,0.3563,0.1000
0.027003,0.3563,0.1000
0.027189,0.3563,0.1000
0.027388,0.3563,0.1000
0.027663,0.3563,0.1000
0.027866,0.3563,0.1000
0.028039,0.3563,0.1000
0.028211,0.3563,0.1000
0.028389,0.1563,0.1000
0.028643,0.3563,0.1000
0.028831,0.1563,0.1000
0.029003,0.1563,0.1000
0.029188,0.1563,0.1000
0.029388,0.1563,0.1000
0.029656,0.1563,0.1000
0.029857,0.3563,0.1000
0.030030,0.3563,0.1000
0.030202,0.3563,0.1000
0.030388,0.3563,0.1000
0.030642,0.1563,0.1000
0.030830,0.3563,0.1000
0.031002,-0.0437,0.1000
0.031192,0.1563,0.1000
0.031389,0.1563,0.1000
0.031649,0.3563,0.1000
0.031853,0.5563,0.1000
