t_s,i_a,u_v
0.000000,-0.0875,0.0000
0.000650,0.1125,0.9620
0.000832,0.1125,1.2314
0.001010,0.1125,1.4949
0.001182,0.1125,1.7494
0.001354,0.5125,1.9687
0.001638,0.1125,2.3891
0.001868,-0.0875,2.7531
0.002047,0.1125,3.0180
0.002219,0.1125,3.2726
0.002394,0.1125,3.5316
0.002653,0.1125,3.9149
0.002832,-0.0875,4.1982
0.003010,0.1125,4.4616
0.003182,0.1125,4.7162
0.003355,0.1125,4.9723
0.003608,0.1125,5.3467
0.003838,0.1125,5.6871
0.004016,0.1125,5.9506
0.004188,0.1125,6.2052
0.004360,0.1125,6.4597
0.004619,0.1125,6.8431
0.004799,0.1125,7.1095
0.004977,0.5125,7.3364
0.005149,0.1125,7.5910
0.005321,0.1125,7.8456
0.005574,0.1125,8.0000
0.005805,0.1125,8.0000
0.005983,0.5125,8.0000
0.006155,0.1125,8.0000
0.006327,0.1125,8.0000
0.006588,0.1125,8.0000
0.006768,0.1125,8.0000
0.006946,0.1125,8.0000
0.007118,0.1125,8.0000
0.007290,0.1125,8.0000
0.007543,0.1125,8.0000
0.007774,0.1125,8.0000
0.007952,0.1125,8.0000
0.008124,0.5125,8.0000
0.008296,0.5125,8.0000
0.008555,0.1125,8.0000
0.008735,0.5125,8.0000
0.008913,0.5125,8.0000
0.009085,0.1125,8.0000
0.009257,0.1125,8.0000
0.009510,0.1125,8.0000
0.009740,0.5125,8.0000
0.009919,0.1125,8.0000
0.010091,0.1125,8.0000
0.010263,0.5125,8.0000
0.010522,0.1125,8.0000
0.010701,0.1125,8.0000
0.010873,0.5125,8.0000
0.011052,0.1125,8.0000
0.011224,0.1125,8.0000
0.011477,0.1125,8.0000
0.011708,0.1125,8.0000
0.011886,0.1125,8.0000
0.012058,0.1125,8.0000
0.012230,0.1125,8.0000
0.012490,0.5125,8.0000
0.012670,0.1125,8.0000
0.012842,0.1125,8.0000
0.013020,0.5125,8.0000
0.013192,0.5125,8.0000
0.013445,0.5125,8.0000
0.013676,0.5125,8.0000
0.013848,0.1125,8.0000
0.014026,0.5125,8.0000
0.014198,0.5125,8.0000
0.014459,0.5125,8.0000
0.014639,0.5125,8.0000
0.014811,0.1125,8.0000
0.014989,0.5125,8.0000
0.015161,0.1125,8.0000
