t_s,i_a,u_v
0.000000,0.2563,0.0116
0.000636,0.2563,0.0245
0.000821,0.0563,0.0294
0.000993,0.0563,0.0331
0.001166,0.0563,0.0369
0.001338,0.0563,0.0407
0.001612,0.0563,0.0467
0.001810,0.0563,0.0510
0.001982,0.0563,0.0547
0.002154,0.0563,0.0585
0.002326,0.2563,0.0611
0.002585,0.0563,0.0676
0.002784,0.2563,0.0708
0.002956,0.2563,0.0743
0.003131,0.0563,0.0790
0.003303,0.0563,0.0827
0.003553,0.2563,0.0870
0.003748,0.2563,0.0909
0.003920,0.2563,0.0944
0.004091,0.0563,0.0990
0.004264,0.0563,0.1028
0.004516,0.2563,0.1071
0.004715,0.2563,0.1111
0.004887,0.0563,0.1157
0.005059,0.4563,0.1173
0.005231,0.0563,0.1227
0.005481,0.4563,0.1257
0.005678,0.2563,0.1306
0.005850,0.2563,0.1341
0.006022,0.0563,0.1387
0.006196,0.0563,0.1425
0.006449,0.2563,0.1468
0.006648,0.2563,0.1508
0.006820,0.2563,0.1543
0.006992,0.2563,0.1578
0.007164,0.2563,0.1613
0.007413,0.2563,0.1664
0.007604,0.4563,0.1691
0.007782,0.2563,0.1736
0.007954,0.4563,0.1760
0.008127,0.2563,0.1804
0.008379,0.0563,0.1867
0.008572,0.2563,0.1898
0.008750,0.6563,0.1912
0.008922,0.0563,0.1975
0.009094,0.2563,0.2001
0.009344,0.2563,0.2052
0.009535,0.2563,0.2091
0.009713,0.2563,0.2127
0.009885,0.2563,0.2162
0.010057,0.2563,0.2197
0.010310,0.2563,0.2249
0.010503,0.2563,0.2288
0.010681,0.2563,0.2324
0.010853,0.2563,0.2359
0.011025,0.4563,0.2383
0.011275,0.2563,0.2442
0.011466,0.2563,0.2481
0.011644,0.2563,0.2517
0.011816,0.2563,0.2552
0.012000,0.8563,0.2556
0.012253,0.4563,0.2621
0.012446,0.4563,0.2657
0.012623,0.2563,0.2702
0.012795,0.2563,0.2737
0.013001,0.2563,0.2779
0.013251,0.4563,0.2817
0.013441,0.4563,0.2853
0.013614,0.2563,0.2897
0.013792,0.4563,0.2922
0.014003,0.2563,0.2973
0.014285,0.4563,0.3018
0.014477,0.4563,0.3054
0.014656,0.4563,0.3088
0.014828,0.4563,0.3120
0.015000,0.8563,0.3131
0.015249,0.4563,0.3195
0.015439,0.4563,0.3230
0.015612,0.4563,0.3263
0.015801,0.4563,0.3299
0.016000,1.0563,0.3302
0.016253,0.4563,0.3375
0.016444,0.4563,0.3411
0.016623,0.4563,0.3445
0.016795,0.6563,0.3466
0.017000,1.0563,0.3479
