t_s,i_a,u_v
0.000000,0.2562,0.5537
0.000599,0.2562,0.8723
0.000950,0.6562,0.9511
0.001156,1.6562,0.8029
0.001328,0.6562,1.0829
0.001506,1.6562,0.9274
0.001678,0.6562,1.2074
0.001969,0.8562,1.2879
0.002160,1.0562,1.3195
0.002332,1.0562,1.3843
0.002504,1.6562,1.3080
0.002677,1.6562,1.3531
0.002940,1.8562,1.3711
0.003136,2.0562,1.3666
0.003308,2.0562,1.3980
0.003480,2.0562,1.4295
0.003652,2.0562,1.4610
0.003909,2.0562,1.5080
0.004098,2.2562,1.4949
0.004270,2.2562,1.5197
0.004442,2.2562,1.5444
0.004614,2.4562,1.5222
0.004870,2.4562,1.5492
0.005066,2.4562,1.5699
0.005238,2.4562,1.5880
0.005413,2.8562,1.5121
0.005585,2.8562,1.5169
0.005842,2.8562,1.5241
0.006030,2.8562,1.5293
0.006202,3.0562,1.4871
0.006374,3.0562,1.4852
0.006546,3.0562,1.4834
0.006803,3.0562,1.4806
0.006998,3.0562,1.4784
0.007170,3.0562,1.4766
0.007346,3.0562,1.4746
0.007518,3.0562,1.4728
0.007768,3.0562,1.4700
0.007964,3.2562,1.4199
0.008136,3.2562,1.4114
0.008308,3.0562,1.4499
0.008480,3.0562,1.4480
0.008729,3.0562,1.4453
0.008931,3.0562,1.4431
0.009103,3.2562,1.3942
0.009275,3.0562,1.4327
0.009447,3.0562,1.4308
0.009698,3.0562,1.4281
0.009893,3.0562,1.4259
0.010065,3.4562,1.3300
0.010237,3.2562,1.3618
0.010413,3.2562,1.3531
0.010663,3.2562,1.3407
0.010864,3.0562,1.3788
0.011036,3.0562,1.3770
0.011208,3.0562,1.3751
0.011380,3.2562,1.3262
0.011631,3.0562,1.3638
0.011826,3.0562,1.3617
0.011998,3.0562,1.3598
0.012170,3.0562,1.3579
0.012346,3.0562,1.3560
0.012596,2.8562,1.4034
0.012798,3.0562,1.3608
0.012969,3.0562,1.3589
0.013141,3.0562,1.3570
0.013314,3.0562,1.3552
0.013564,3.0562,1.3524
0.013753,3.0562,1.3504
0.013931,3.0562,1.3484
0.014103,2.8562,1.3936
0.014275,3.0562,1.3514
0.014525,2.8562,1.3987
0.014721,3.0562,1.3562
0.014899,3.0562,1.3543
0.015071,3.2562,1.3053
0.015243,2.8562,1.3909
0.015494,3.6562,1.1975
0.015682,3.0562,1.3165
0.015860,3.4562,1.2201
0.016032,2.8562,1.3459
0.016204,2.8562,1.3507
0.016454,2.8562,1.3577
0.016650,3.0562,1.3152
0.016828,3.0562,1.3133
0.017000,3.0562,1.3114
0.017196,2.8562,1.3572
0.017454,3.0562,1.3140
0.017643,2.8562,1.3597
0.017821,3.0562,1.3174
0.017993,2.8562,1.3625
0.018193,2.8562,1.3681
0.018443,2.8562,1.3751
0.018639,3.0562,1.3326
0.018817,2.4562,1.4724
0.018989,3.0562,1.3495
0.019196,3.0562,1.3472
0.019457,3.0562,1.3444
0.019653,3.8562,1.1504
0.019833,3.0562,1.3099
0.020005,3.6562,1.1669
0.020193,3.0562,1.2859
0.020448,2.8562,1.3334
0.020644,3.0562,1.2909
0.020824,2.8562,1.3363
0.020996,2.8562,1.3411
0.021195,2.8562,1.3466
0.021437,2.8562,1.3534
0.021617,2.8562,1.3584
0.021797,2.8562,1.3634
0.021998,2.8562,1.3690
0.022189,2.8562,1.3743
0.022448,2.8562,1.3815
0.022647,2.8562,1.3871
0.022827,3.0562,1.3448
0.022999,2.8562,1.3899
0.023193,3.0562,1.3474
0.023442,3.0562,1.3447
0.023629,3.0562,1.3427
0.023809,2.8562,1.3881
0.023994,2.8562,1.3932
0.024193,2.8562,1.3988
0.024449,3.0562,1.3556
0.024648,3.0562,1.3535
0.024828,2.8562,1.3988
0.025000,3.0562,1.3566
0.025193,3.0562,1.3545
0.025436,2.8562,1.4016
0.025622,3.0562,1.3592
0.025803,2.8562,1.4047
0.025994,3.0562,1.3622
0.026193,3.0562,1.3600
0.026447,3.0562,1.3573
0.026646,2.8562,1.4032
0.026826,3.0562,1.3609
0.026998,3.0562,1.3590
0.027193,3.0562,1.3569
0.027435,3.0562,1.3542
0.027622,3.0562,1.3522
0.027802,2.8562,1.3976
0.027993,2.8562,1.4029
0.028193,3.0562,1.3603
0.028447,3.0562,1.3576
0.028646,3.0562,1.3554
0.028826,3.0562,1.3534
0.028998,3.0562,1.3516
0.029193,3.0562,1.3494
0.029435,2.8562,1.3965
0.029622,3.0562,1.3541
0.029802,2.8562,1.3995
0.029993,3.0562,1.3571
0.030251,3.0562,1.3543
0.030543,3.0562,1.3511
0.030747,3.0562,1.3489
0.030925,3.0562,1.3469
0.031097,3.0562,1.3451
0.031269,3.0562,1.3432
0.031540,2.8562,1.3911
0.031737,3.2562,1.3006
0.031915,3.0562,1.3390
0.032087,3.0562,1.3371
0.032259,2.8562,1.3823
0.032515,3.0562,1.3391
0.032711,3.2562,1.2890
0.032889,3.0562,1.3275
0.033061,2.4562,1.4667
0.033233,3.0562,1.3437
0.033485,2.8562,1.3911
0.033673,3.0562,1.3487
0.033852,3.0562,1.3467
0.034024,3.0562,1.3449
0.034196,3.0562,1.3430
0.034446,3.0562,1.3403
0.034641,2.8562,1.3861
0.034819,3.0562,1.3438
0.034991,2.8562,1.3889
0.035192,3.0562,1.3464
0.035455,3.0562,1.3435
0.035644,3.0562,1.3414
0.035822,3.0562,1.3395
0.035994,2.8562,1.3847
0.036194,3.0562,1.3421
0.036450,3.0562,1.3393
0.036645,3.0562,1.3372
0.036825,3.0562,1.3352
0.036997,3.0562,1.3334
0.037193,3.0562,1.3312
0.037441,3.0562,1.3285
0.037630,3.0562,1.3265
0.037810,3.6562,1.1825
0.037990,3.0562,1.3016
0.038195,3.0562,1.2994
0.038458,2.8562,1.3471
0.038653,3.6562,1.1608
0.038834,2.8562,1.3273
0.039006,3.4562,1.1910
0.039194,3.0562,1.2697
0.039452,2.8562,1.3172
0.039647,2.8562,1.3227
0.039827,2.8562,1.3277
0.039999,3.0562,1.2855
0.040193,2.8562,1.3312
0.040447,2.8562,1.3383
0.040642,3.0562,1.2958
0.040822,3.0562,1.2939
0.040994,2.8562,1.3390
0.041193,3.0562,1.2965
0.041441,2.8562,1.3438
0.041630,2.8562,1.3490
0.041810,3.4562,1.2120
0.041990,2.8562,1.3381
0.042193,2.8562,1.3438
0.042440,2.8562,1.3507
0.042636,3.0562,1.3082
0.042816,3.0562,1.3062
0.042988,2.8562,1.3514
0.043193,3.0562,1.3088
0.043441,2.8562,1.3560
0.043630,2.8562,1.3613
0.043810,3.4562,1.2243
0.043996,2.8562,1.3506
0.044193,2.8562,1.3561
0.044440,2.8562,1.3629
0.044636,2.8562,1.3684
0.044816,3.0562,1.3261
0.044988,2.8562,1.3712
0.045193,2.8562,1.3769
0.045441,3.0562,1.3339
0.045630,3.0562,1.3318
0.045810,3.6562,1.1878
0.045996,3.0562,1.3069
0.046193,3.0562,1.3048
0.046440,2.8562,1.3520
0.046636,2.8562,1.3575
0.046816,3.0562,1.3151
0.046988,3.0562,1.3133
0.047193,2.8562,1.3593
0.047441,3.0562,1.3163
0.047630,2.8562,1.3619
0.047810,3.8562,1.1302
0.047990,3.0562,1.2897
0.048193,3.0562,1.2875
0.048440,2.8562,1.3347
0.048636,2.8562,1.3402
0.048816,2.8562,1.3452
0.048988,2.8562,1.3500
0.049193,2.8562,1.3557
0.049441,2.8562,1.3626
0.049630,3.0562,1.3202
0.049811,3.2562,1.2709
0.049991,3.0562,1.3093
0.050192,3.0562,1.3071
0.050444,2.8562,1.3545
