t_s,i_a,u_v
0.000000,0.3937,0.1000
0.000456,0.1937,0.1000
0.000638,0.5937,0.1000
0.000810,0.1937,0.1000
0.001149,0.1937,0.1000
0.001342,0.1937,0.1000
0.001515,0.1937,0.1000
0.001687,0.3937,0.1000
0.001858,0.1937,0.1000
0.002146,0.1937,0.1000
0.002352,0.1937,0.1000
0.002526,0.1937,0.1000
0.002697,0.3937,0.1000
0.002869,0.1937,0.1000
0.003135,0.3937,0.1000
0.003328,0.3937,0.1000
0.003501,0.1937,0.1000
0.003673,0.1937,0.1000
0.003845,0.1937,0.1000
0.004104,0.1937,0.1000
0.004310,0.1937,0.1000
0.004483,0.3937,0.1000
0.004655,0.1937,0.1000
0.004973,0.3937,0.1000
0.005278,0.1937,0.1000
0.005474,0.3937,0.1000
0.005646,0.3937,0.1000
0.005817,0.1937,0.1000
0.005989,0.1937,0.1000
0.006261,0.1937,0.1000
0.006457,0.1937,0.1000
0.006628,0.3937,0.1000
0.006800,0.1937,0.1000
0.006972,0.3937,0.1000
0.007240,0.1937,0.1000
0.007435,0.1937,0.1000
0.007607,0.1937,0.1000
0.007779,0.1937,0.1000
0.007951,0.1937,0.1000
0.008217,0.1937,0.1000
0.008413,0.1937,0.1000
0.008584,0.5937,0.1000
0.008756,0.3937,0.1000
0.008928,0.3937,0.1000
0.009182,0.1937,0.1000
0.009384,0.1937,0.1000
0.009556,0.1937,0.1000
0.009732,0.1937,0.1000
0.009903,0.1937,0.1000
0.010162,0.1937,0.1000
0.010364,0.3937,0.1000
0.010535,0.1937,0.1000
0.010707,0.1937,0.1000
0.010881,0.1937,0.1000
0.011135,0.3937,0.1000
0.011337,0.3937,0.1000
0.011508,0.3937,0.1000
0.011680,0.1937,0.1000
0.011852,0.1937,0.1000
0.012110,0.3937,0.1000
0.012312,0.1937,0.1000
0.012484,0.1937,0.1000
0.012655,0.1937,0.1000
0.012829,0.1937,0.1000
0.013083,0.3937,0.1000
0.013285,-0.2063,0.1000
0.013457,0.1937,0.1000
0.013629,0.3937,0.1000
0.013800,0.1937,0.1000
0.014059,0.1937,0.1000
0.014261,0.3937,0.1000
0.014432,0.1937,0.1000
0.014604,0.1937,0.1000
0.014777,0.3937,0.1000
0.015031,0.3937,0.1000
0.015232,0.3937,0.1000
0.015404,0.3937,0.1000
0.015576,0.1937,0.1000
0.015748,0.1937,0.1000
0.016006,0.1937,0.1000
0.016202,0.1937,0.1000
0.016380,0.1937,0.1000
0.016552,0.3937,0.1000
0.016724,0.3937,0.1000
0.016978,0.3937,0.1000
0.017173,0.3937,0.1000
0.017351,0.3937,0.1000
0.017523,0.3937,0.1000
0.017695,0.1937,0.1000
0.017953,0.1937,0.1000
0.018149,0.3937,0.1000
0.018327,0.3937,0.1000
0.018498,0.3937,0.1000
0.018670,0.3937,0.1000
0.018924,0.3937,0.1000
0.019120,0.1937,0.1000
0.019298,0.1937,0.1000
0.019469,0.1937,0.1000
0.019641,0.3937,0.1000
0.019900,0.5937,0.1000
0.020096,0.3937,0.1000
0.020274,0.1937,0.1000
0.020446,0.1937,0.1000
0.020617,0.3937,0.1000
0.020872,0.1937,0.1000
0.021067,0.1937,0.1000
0.021245,0.3937,0.1000
0.021416,0.1937,0.1000
0.021588,1.7937,0.1000
0.021847,0.3937,0.1000
0.022043,0.3937,0.1000
0.022220,0.3937,0.1000
0.022392,0.3937,0.1000
0.022583,0.3937,0.1000
0.022851,0.3937,0.1000
0.023046,0.1937,0.1000
0.023224,0.1937,0.1000
0.023395,0.3937,0.1000
0.023581,0.3937,0.1000
0.023839,0.1937,0.1000
0.024035,-0.0063,0.1000
0.024213,0.1937,0.1000
0.024385,0.3937,0.1000
0.024582,0.1937,0.1000
0.024837,0.3937,0.1000
0.025032,0.3937,0.1000
0.025204,0.3937,0.1000
0.025381,0.3937,0.1000
0.025582,0.3937,0.1000
0.025852,0.1937,0.1000
0.026048,0.3937,0.1000
0.026226,0.3937,0.1000
0.026398,0.3937,0.1000
0.026583,0.9937,0.1000
0.026837,0.3937,0.1000
0.027033,0.3937,0.1000
0.027205,0.3937,0.1000
0.027382,0.1937,0.1000
0.027582,0.3937,0.1000
0.027850,0.1937,0.1000
0.028045,0.1937,0.1000
0.028223,0.1937,0.1000
0.028395,0.3937,0.1000
0.028586,0.3937,0.1000
0.028840,0.1937,0.1000
0.029036,0.3937,0.1000
0.029213,0.1937,0.1000
0.029385,-0.6063,0.1000
0.029582,0.3937,0.1000
0.029832,0.1937,0.1000
0.030020,0.3937,0.1000
0.030191,0.1937,0.1000
0.030385,1.1937,0.1000
0.030584,0.3937,0.1000
0.030845,0.1937,0.1000
0.031040,0.3937,0.1000
0.031219,0.3937,0.1000
0.031390,0.3937,0.1000
0.031581,0.3937,0.1000
0.031836,0.3937,0.1000
0.032031,0.1937,0.1000
0.032203,0.1937,0.1000
0.032381,0.3937,0.1000
0.032584,0.3937,0.1000
0.032857,0.3937,0.1000
0.033045,0.1937,0.1000
0.033223,0.1937,0.1000
0.033394,0.3937,0.1000
0.033585,0.1937,0.1000
0.033846,0.3937,0.1000
0.034042,0.1937,0.1000
0.034219,0.3937,0.1000
0.034391,0.1937,0.1000
0.034646,0.3937,0.1000
0.034959,0.3937,0.1000
0.035154,0.1937,0.1000
0.035334,0.1937,0.1000
0.035506,0.3937,0.1000
0.035677,0.3937,0.1000
0.035946,0.3937,0.1000
0.036140,-0.0063,0.1000
0.036318,0.1937,0.1000
0.036489,0.1937,0.1000
0.036661,0.3937,0.1000
0.036924,0.1937,0.1000
0.037119,0.1937,0.1000
0.037298,0.3937,0.1000
0.037470,0.1937,0.1000
0.037642,0.3937,0.1000
0.037901,0.3937,0.1000
0.038095,0.3937,0.1000
0.038274,0.1937,0.1000
0.038445,0.3937,0.1000
0.038617,0.3937,0.1000
0.038871,0.3937,0.1000
0.039067,0.3937,0.1000
0.039246,0.3937,0.1000
0.039417,0.3937,0.1000
0.039589,0.1937,0.1000
0.039848,0.1937,0.1000
0.040042,0.1937,0.1000
0.040219,0.3937,0.1000
0.040391,0.1937,0.1000
