t_s,i_a,u_v
0.000000,0.0563,0.2000
0.000452,0.0563,0.2000
0.000634,0.2563,0.2000
0.000807,0.0563,0.2000
0.001144,0.2563,0.2000
0.001330,0.2563,0.2000
0.001505,0.0563,0.2000
0.001677,0.2563,0.2000
0.001849,0.0563,0.2000
0.002121,0.4563,0.2000
0.002319,0.2563,0.2000
0.002494,0.4563,0.2000
0.002666,0.2563,0.2000
0.002838,0.2563,0.2000
0.003091,0.4563,0.2000
0.003284,0.2563,0.2000
0.003459,0.2563,0.2000
0.003630,0.2563,0.2000
0.003802,0.2563,0.2000
0.004054,0.4563,0.2000
0.004249,0.2563,0.2000
0.004424,0.2563,0.2000
0.004596,0.2563,0.2000
0.004768,0.4563,0.2000
0.005024,0.2563,0.2000
0.005217,0.2563,0.2000
0.005392,0.2563,0.2000
0.005564,0.2563,0.2000
0.005737,0.2563,0.2000
0.005986,0.2563,0.2000
0.006175,0.4563,0.2000
0.006356,0.2563,0.2000
0.006528,0.2563,0.2000
0.006699,0.2563,0.2000
0.006953,0.4563,0.2000
0.007139,0.2563,0.2000
0.007320,0.2563,0.2000
0.007492,0.2563,0.2000
0.007664,0.2563,0.2000
0.007914,0.2563,0.2000
0.008103,0.0563,0.2000
0.008285,0.2563,0.2000
0.008456,0.2563,0.2000
0.008628,0.2563,0.2000
0.008881,0.2563,0.2000
0.009068,0.2563,0.2000
0.009250,0.2563,0.2000
0.009421,0.2563,0.2000
0.009593,0.2563,0.2000
0.009842,0.2563,0.2000
0.010031,0.2563,0.2000
0.010206,0.2563,0.2000
0.010397,0.2563,0.2000
0.010595,0.2563,0.2000
0.010855,0.2563,0.2000
0.011041,0.2563,0.2000
0.011222,0.2563,0.2000
0.011394,0.4563,0.2000
0.011595,0.2563,0.2000
0.011856,0.2563,0.2000
0.012049,0.4563,0.2000
0.012227,0.2563,0.2000
0.012398,0.2563,0.2000
0.012596,0.2563,0.2000
0.012860,0.2563,0.2000
0.013050,2.2563,0.2000
0.013228,0.2563,0.2000
0.013400,0.4563,0.2000
0.013598,0.0563,0.2000
0.013850,0.2563,0.2000
0.014049,0.4563,0.2000
0.014227,0.2563,0.2000
0.014398,0.2563,0.2000
0.014596,0.2563,0.2000
0.014853,0.4563,0.2000
0.015043,-0.3437,0.2000
0.015220,0.2563,0.2000
0.015392,0.4563,0.2000
0.015596,0.4563,0.2000
0.015845,0.4563,0.2000
0.016038,0.2563,0.2000
0.016209,0.4563,0.2000
0.016395,0.2563,0.2000
0.016596,0.4563,0.2000
0.016848,0.2563,0.2000
0.017038,0.2563,0.2000
0.017210,0.2563,0.2000
0.017396,0.0563,0.2000
0.017596,0.2563,0.2000
0.017845,0.4563,0.2000
0.018038,0.2563,0.2000
0.018209,0.2563,0.2000
0.018395,0.2563,0.2000
0.018596,0.2563,0.2000
0.018848,0.2563,0.2000
0.019038,0.2563,0.2000
0.019210,0.2563,0.2000
0.019396,0.2563,0.2000
0.019596,0.4563,0.2000
0.019845,0.4563,0.2000
0.020038,0.2563,0.2000
0.020209,0.4563,0.2000
0.020395,1.6563,0.2000
0.020596,0.6563,0.2000
0.020848,0.2563,0.2000
0.021038,0.0563,0.2000
0.021210,0.2563,0.2000
0.021396,0.2563,0.2000
0.021596,0.2563,0.2000
0.021845,0.4563,0.2000
0.022038,0.2563,0.2000
0.022209,0.2563,0.2000
0.022395,0.0563,0.2000
0.022596,0.4563,0.2000
0.022848,0.2563,0.2000
0.023038,0.2563,0.2000
0.023210,0.2563,0.2000
0.023396,0.2563,0.2000
0.023596,0.4563,0.2000
0.023845,0.2563,0.2000
0.024038,0.2563,0.2000
0.024209,0.2563,0.2000
0.024388,0.2563,0.2000
0.024598,0.0563,0.2000
0.024877,0.2563,0.2000
0.025066,0.2563,0.2000
0.025245,0.2563,0.2000
0.025416,0.2563,0.2000
0.025588,0.2563,0.2000
0.025837,0.4563,0.2000
0.026029,0.2563,0.2000
0.026201,0.2563,0.2000
0.026400,0.2563,0.2000
0.026596,0.6563,0.2000
0.026848,0.2563,0.2000
0.027037,0.2563,0.2000
0.027210,0.2563,0.2000
0.027396,0.2563,0.2000
0.027709,0.2563,0.2000
0.028055,0.2563,0.2000
0.028256,0.4563,0.2000
0.028427,0.2563,0.2000
0.028599,0.2563,0.2000
0.028771,0.2563,0.2000
0.029036,0.2563,0.2000
0.029236,0.4563,0.2000
0.029408,0.2563,0.2000
0.029580,0.2563,0.2000
0.029752,0.4563,0.2000
0.030007,0.2563,0.2000
0.030201,0.2563,0.2000
0.030379,0.2563,0.2000
0.030551,0.2563,0.2000
0.030722,0.2563,0.2000
0.030982,0.2563,0.2000
0.031177,0.4563,0.2000
0.031354,0.4563,0.2000
0.031526,0.2563,0.2000
0.031697,0.0563,0.2000
0.031956,0.2563,0.2000
0.032151,0.4563,0.2000
0.032329,0.2563,0.2000
0.032500,0.2563,0.2000
0.032672,0.2563,0.2000
0.032932,0.2563,0.2000
0.033126,0.2563,0.2000
0.033304,0.4563,0.2000
0.033475,0.2563,0.2000
0.033647,0.0563,0.2000
0.033903,0.4563,0.2000
0.034097,0.2563,0.2000
0.034275,0.2563,0.2000
0.034447,0.2563,0.2000
0.034619,0.2563,0.2000
0.034877,0.2563,0.2000
0.035072,0.2563,0.2000
0.035249,0.4563,0.2000
0.035421,0.2563,0.2000
0.035593,0.2563,0.2000
0.035848,0.2563,0.2000
0.036043,0.2563,0.2000
0.036220,0.2563,0.2000
0.036392,0.2563,0.2000
0.036595,0.6563,0.2000
0.036857,0.2563,0.2000
0.037059,0.2563,0.2000
0.037237,0.2563,0.2000
0.037409,0.0563,0.2000
0.037599,0.4563,0.2000
0.037858,0.2563,0.2000
0.038053,0.0563,0.2000
0.038231,0.2563,0.2000
0.038403,0.0563,0.2000
0.038596,0.4563,0.2000
0.038853,0.2563,0.2000
0.039047,0.0563,0.2000
0.039225,0.2563,0.2000
0.039397,0.6563,0.2000
0.039597,0.6563,0.2000
0.039867,0.2563,0.2000
0.040061,0.2563,0.2000
0.040241,0.2563,0.2000
0.040412,0.2563,0.2000
0.040594,0.2563,0.2000
0.040849,0.2563,0.2000
0.041043,0.2563,0.2000
0.041223,0.2563,0.2000
0.041395,0.2563,0.2000
0.041600,0.2563,0.2000
0.041878,0.2563,0.2000
0.042073,0.2563,0.2000
0.042253,0.2563,0.2000
0.042424,0.4563,0.2000
0.042596,0.2563,0.2000
0.042851,0.2563,0.2000
0.043045,0.2563,0.2000
0.043225,0.2563,0.2000
0.043397,0.4563,0.2000
0.043596,0.4563,0.2000
0.043851,0.2563,0.2000
0.044046,0.2563,0.2000
0.044226,0.4563,0.2000
0.044397,0.2563,0.2000
0.044596,0.4563,0.2000
0.044851,0.2563,0.2000
0.045045,0.2563,0.2000
0.045225,0.2563,0.2000
0.045397,0.4563,0.2000
0.045596,0.4563,0.2000
0.045849,0.2563,0.2000
0.046043,0.2563,0.2000
0.046224,0.2563,0.2000
0.046395,0.2563,0.2000
0.046596,0.2563,0.2000
0.046851,0.2563,0.2000
0.047045,0.2563,0.2000
0.047225,0.2563,0.2000
0.047396,0.8563,0.2000
0.047596,0.6563,0.2000
0.047849,0.2563,0.2000
0.048044,0.4563,0.2000
0.048224,0.2563,0.2000
0.048395,0.0563,0.2000
0.048596,0.2563,0.2000
0.048851,0.4563,0.2000
0.049045,0.2563,0.2000
0.049225,0.2563,0.2000
0.049397,0.6563,0.2000
0.049596,0.6563,0.2000
0.049849,0.2563,0.2000
0.050043,0.2563,0.2000
0.050224,0.4563,0.2000
0.050395,0.2563,0.2000
0.050596,0.8563,0.2000
0.050851,0.4563,0.2000
0.051045,0.0563,0.2000
0.051225,0.2563,0.2000
0.051397,-0.1437,0.2000
0.051595,0.2563,0.2000
0.051849,0.0563,0.2000
0.052043,0.6563,0.2000
0.052223,0.2563,0.2000
0.052395,0.4563,0.2000
0.052596,0.2563,0.2000
0.052864,0.4563,0.2000
0.053065,0.2563,0.2000
0.053245,0.2563,0.2000
0.053417,0.2563,0.2000
0.053588,0.4563,0.2000
0.053846,0.2563,0.2000
0.054040,0.2563,0.2000
0.054220,0.2563,0.2000
0.054391,0.2563,0.2000
0.054596,0.2563,0.2000
0.054851,0.2563,0.2000
0.055045,0.2563,0.2000
0.055225,0.2563,0.2000
0.055397,0.8563,0.2000
0.055596,0.4563,0.2000
0.055849,0.4563,0.2000
0.056043,0.4563,0.2000
0.056224,0.2563,0.2000
0.056395,1.6563,0.2000
0.056596,0.2563,0.2000
0.056851,0.2563,0.2000
0.057045,0.2563,0.2000
0.057225,0.2563,0.2000
0.057396,0.8563,0.2000
0.057640,0.2563,0.2000
0.057985,0.2563,0.2000
0.058180,0.4563,0.2000
0.058357,0.4563,0.2000
0.058529,0.2563,0.2000
0.058701,0.2563,0.2000
0.058965,0.4563,0.2000
0.059167,0.4563,0.2000
