t_s,i_a,u_v
0.000000,0.1937,0.4000
0.000487,0.5937,0.4000
0.000661,0.1937,0.4000
0.000835,0.3937,0.4000
0.001176,0.3937,0.4000
0.001367,0.3937,0.4000
0.001542,-0.0063,0.4000
0.001713,0.3937,0.4000
0.001886,1.1937,0.4000
0.002185,0.5937,0.4000
0.002383,0.5937,0.4000
0.002557,0.5937,0.4000
0.002729,0.3937,0.4000
0.002900,0.5937,0.4000
0.003161,0.5937,0.4000
0.003359,0.5937,0.4000
0.003533,0.3937,0.4000
0.003705,0.5937,0.4000
0.003877,0.5937,0.4000
0.004135,0.5937,0.4000
0.004333,0.9937,0.4000
0.004508,0.5937,0.4000
0.004679,0.5937,0.4000
0.004851,0.5937,0.4000
0.005106,0.5937,0.4000
0.005303,0.5937,0.4000
0.005478,0.5937,0.4000
0.005649,0.5937,0.4000
0.005821,0.5937,0.4000
0.006079,0.5937,0.4000
0.006278,0.5937,0.4000
0.006452,0.5937,0.4000
0.006624,0.5937,0.4000
0.006796,0.5937,0.4000
0.007050,0.5937,0.4000
0.007248,0.3937,0.4000
0.007422,0.5937,0.4000
0.007594,0.5937,0.4000
0.007766,0.5937,0.4000
0.008024,0.5937,0.4000
0.008223,0.5937,0.4000
0.008397,0.3937,0.4000
0.008569,0.5937,0.4000
0.008740,0.5937,0.4000
0.008995,0.5937,0.4000
0.009187,0.3937,0.4000
0.009367,0.5937,0.4000
0.009539,0.5937,0.4000
0.009711,0.3937,0.4000
0.009973,0.5937,0.4000
0.010165,0.5937,0.4000
0.010345,0.3937,0.4000
0.010517,0.5937,0.4000
0.010688,0.5937,0.4000
0.010943,0.5937,0.4000
0.011135,0.5937,0.4000
0.011315,0.5937,0.4000
0.011487,0.3937,0.4000
0.011659,0.5937,0.4000
0.011920,0.3937,0.4000
0.012112,0.5937,0.4000
0.012293,0.3937,0.4000
0.012464,0.5937,0.4000
0.012636,0.9937,0.4000
0.012891,0.5937,0.4000
0.013083,0.5937,0.4000
0.013263,0.5937,0.4000
0.013435,0.5937,0.4000
0.013606,0.5937,0.4000
0.013865,0.3937,0.4000
0.014057,0.5937,0.4000
0.014238,0.3937,0.4000
0.014409,0.5937,0.4000
0.014581,0.5937,0.4000
0.014836,0.5937,0.4000
0.015027,0.5937,0.4000
0.015202,0.5937,0.4000
0.015380,0.5937,0.4000
0.015590,0.5937,0.4000
0.015849,0.5937,0.4000
0.016041,0.5937,0.4000
0.016221,0.5937,0.4000
0.016393,0.1937,0.4000
0.016586,0.5937,0.4000
0.016841,0.5937,0.4000
0.017032,0.5937,0.4000
0.017207,0.5937,0.4000
0.017384,0.5937,0.4000
0.017584,0.7937,0.4000
0.017842,0.5937,0.4000
0.018034,0.5937,0.4000
0.018214,0.5937,0.4000
0.018386,0.5937,0.4000
0.018584,0.5937,0.4000
0.018838,0.5937,0.4000
0.019030,0.5937,0.4000
0.019205,0.5937,0.4000
0.019383,0.5937,0.4000
0.019584,0.5937,0.4000
0.019842,0.5937,0.4000
0.020034,0.5937,0.4000
0.020214,0.5937,0.4000
0.020386,0.9937,0.4000
0.020584,0.5937,0.4000
0.020838,0.5937,0.4000
0.021030,0.3937,0.4000
0.021205,0.5937,0.4000
0.021383,0.5937,0.4000
0.021584,0.5937,0.4000
0.021842,0.3937,0.4000
0.022034,0.5937,0.4000
0.022214,0.3937,0.4000
0.022386,0.3937,0.4000
0.022584,0.5937,0.4000
0.022838,0.5937,0.4000
0.023030,0.3937,0.4000
0.023205,0.5937,0.4000
0.023383,0.3937,0.4000
0.023584,0.5937,0.4000
0.023842,0.5937,0.4000
0.024034,0.7937,0.4000
0.024214,0.5937,0.4000
0.024386,0.5937,0.4000
0.024584,0.7937,0.4000
0.024838,0.5937,0.4000
0.025030,0.5937,0.4000
0.025205,0.3937,0.4000
0.025383,0.5937,0.4000
0.025584,0.5937,0.4000
0.025842,0.5937,0.4000
0.026034,0.5937,0.4000
0.026215,0.5937,0.4000
0.026387,0.5937,0.4000
0.026584,0.7937,0.4000
0.026839,0.5937,0.4000
0.027030,0.5937,0.4000
0.027205,0.5937,0.4000
0.027383,0.5937,0.4000
0.027583,0.5937,0.4000
0.027854,0.5937,0.4000
0.028046,0.5937,0.4000
0.028227,0.5937,0.4000
0.028398,0.3937,0.4000
0.028584,0.5937,0.4000
0.028838,0.5937,0.4000
0.029030,0.5937,0.4000
0.029205,0.5937,0.4000
0.029383,0.5937,0.4000
0.029701,0.5937,0.4000
0.030035,0.5937,0.4000
0.030236,0.7937,0.4000
0.030407,0.5937,0.4000
0.030579,0.5937,0.4000
0.030751,0.5937,0.4000
0.031021,0.5937,0.4000
0.031223,0.5937,0.4000
0.031394,0.5937,0.4000
0.031566,0.5937,0.4000
0.031738,0.1937,0.4000
0.031998,0.5937,0.4000
0.032193,0.5937,0.4000
0.032371,0.5937,0.4000
0.032543,0.3937,0.4000
0.032714,0.5937,0.4000
0.032973,0.5937,0.4000
0.033168,0.5937,0.4000
0.033346,0.5937,0.4000
0.033517,0.5937,0.4000
0.033689,0.5937,0.4000
0.033944,0.5937,0.4000
0.034139,0.5937,0.4000
0.034316,0.5937,0.4000
0.034488,0.1937,0.4000
0.034659,0.5937,0.4000
0.034920,0.5937,0.4000
0.035115,0.5937,0.4000
0.035293,0.3937,0.4000
0.035465,0.5937,0.4000
