t_s,i_a,u_v
0.000000,0.1937,0.1000
0.000443,0.1937,0.1000
0.000622,0.1937,0.1000
0.000802,-0.0063,0.1000
0.001136,0.1937,0.1000
0.001329,0.1937,0.1000
0.001504,0.1937,0.1000
0.001677,0.1937,0.1000
0.001852,0.1937,0.1000
0.002131,0.1937,0.1000
0.002332,0.1937,0.1000
0.002507,0.1937,0.1000
0.002680,0.1937,0.1000
0.002852,-0.0063,0.1000
0.003108,0.1937,0.1000
0.003306,0.1937,0.1000
0.003481,0.1937,0.1000
0.003654,0.1937,0.1000
0.003826,0.1937,0.1000
0.004085,-0.0063,0.1000
0.004281,0.1937,0.1000
0.004457,0.1937,0.1000
0.004629,0.1937,0.1000
0.004801,0.1937,0.1000
0.005062,0.1937,0.1000
0.005260,0.1937,0.1000
0.005435,0.1937,0.1000
0.005608,0.1937,0.1000
0.005782,0.1937,0.1000
0.006038,0.1937,0.1000
0.006235,0.1937,0.1000
0.006410,0.1937,0.1000
0.006583,0.1937,0.1000
0.006754,0.3937,0.1000
0.007009,0.1937,0.1000
0.007201,0.3937,0.1000
0.007382,0.1937,0.1000
0.007554,0.3937,0.1000
0.007726,0.1937,0.1000
0.007983,0.1937,0.1000
0.008173,0.1937,0.1000
0.008355,0.3937,0.1000
0.008527,0.1937,0.1000
0.008699,0.5937,0.1000
0.008953,0.1937,0.1000
0.009145,0.1937,0.1000
0.009327,0.1937,0.1000
0.009500,0.3937,0.1000
0.009671,0.1937,0.1000
0.009928,0.1937,0.1000
0.010118,0.1937,0.1000
0.010300,-0.2063,0.1000
0.010472,0.1937,0.1000
0.010644,0.1937,0.1000
0.010899,0.1937,0.1000
0.011091,-0.0063,0.1000
0.011272,0.3937,0.1000
0.011445,0.5937,0.1000
0.011616,0.1937,0.1000
0.011873,0.1937,0.1000
0.012064,0.1937,0.1000
0.012245,0.1937,0.1000
0.012418,0.1937,0.1000
0.012589,0.1937,0.1000
0.012844,0.1937,0.1000
0.013036,0.1937,0.1000
0.013211,0.1937,0.1000
0.013389,0.1937,0.1000
0.013593,0.1937,0.1000
0.013851,0.1937,0.1000
0.014042,0.1937,0.1000
0.014222,0.3937,0.1000
0.014394,1.1937,0.1000
0.014592,0.5937,0.1000
0.014847,0.1937,0.1000
0.015042,0.1937,0.1000
0.015215,0.1937,0.1000
0.015393,0.3937,0.1000
0.015593,0.1937,0.1000
0.015864,0.1937,0.1000
0.016058,0.3937,0.1000
0.016237,0.1937,0.1000
0.016409,0.1937,0.1000
0.016590,0.1937,0.1000
0.016845,0.3937,0.1000
0.017041,0.1937,0.1000
0.017213,0.1937,0.1000
0.017391,-0.0063,0.1000
0.017594,0.1937,0.1000
0.017861,0.1937,0.1000
0.018055,0.1937,0.1000
0.018233,0.1937,0.1000
0.018405,-0.0063,0.1000
0.018728,0.1937,0.1000
0.019071,0.1937,0.1000
0.019267,0.1937,0.1000
0.019444,-0.0063,0.1000
0.019615,0.1937,0.1000
0.019788,0.3937,0.1000
0.020051,0.1937,0.1000
0.020246,0.1937,0.1000
0.020423,0.1937,0.1000
0.020595,0.1937,0.1000
0.020766,0.1937,0.1000
0.021022,0.1937,0.1000
0.021212,0.1937,0.1000
0.021395,0.1937,0.1000
0.021567,0.3937,0.1000
0.021742,0.1937,0.1000
0.022002,0.1937,0.1000
0.022191,-0.0063,0.1000
0.022374,0.1937,0.1000
0.022545,0.5937,0.1000
0.022717,0.3937,0.1000
0.022982,0.3937,0.1000
0.023172,0.1937,0.1000
0.023355,0.1937,0.1000
0.023526,0.1937,0.1000
0.023698,0.1937,0.1000
0.023955,0.1937,0.1000
0.024144,0.1937,0.1000
0.024327,0.1937,0.1000
0.024498,0.1937,0.1000
0.024670,0.1937,0.1000
0.024926,0.3937,0.1000
0.025116,0.1937,0.1000
0.025299,2.7937,0.1000
0.025471,0.1937,0.1000
0.025642,0.1937,0.1000
0.025899,0.1937,0.1000
0.026088,0.1937,0.1000
0.026271,0.1937,0.1000
0.026443,0.3937,0.1000
0.026614,0.1937,0.1000
0.026871,0.3937,0.1000
0.027061,0.1937,0.1000
0.027245,0.1937,0.1000
0.027416,0.1937,0.1000
0.027588,0.1937,0.1000
0.027845,0.1937,0.1000
0.028034,0.1937,0.1000
0.028211,0.1937,0.1000
0.028389,0.1937,0.1000
0.028594,0.1937,0.1000
0.028855,0.3937,0.1000
0.029047,0.1937,0.1000
0.029226,0.3937,0.1000
0.029397,0.1937,0.1000
0.029593,0.3937,0.1000
0.029861,0.1937,0.1000
0.030061,0.1937,0.1000
0.030238,0.1937,0.1000
0.030410,0.3937,0.1000
0.030595,0.7937,0.1000
0.030857,0.3937,0.1000
0.031051,0.3937,0.1000
0.031229,0.3937,0.1000
0.031401,-0.0063,0.1000
0.031593,0.3937,0.1000
0.031852,0.1937,0.1000
0.032045,0.1937,0.1000
0.032223,0.1937,0.1000
0.032395,0.5937,0.1000
0.032596,0.3937,0.1000
0.032867,0.1937,0.1000
0.033062,0.1937,0.1000
0.033240,0.1937,0.1000
0.033411,0.1937,0.1000
0.033593,0.3937,0.1000
0.033854,0.1937,0.1000
0.034048,0.3937,0.1000
0.034225,0.1937,0.1000
0.034397,0.1937,0.1000
0.034592,0.1937,0.1000
0.034857,0.1937,0.1000
0.035052,0.1937,0.1000
0.035230,0.1937,0.1000
0.035401,0.3937,0.1000
0.035599,0.3937,0.1000
0.035861,0.1937,0.1000
0.036054,0.1937,0.1000
0.036232,0.1937,0.1000
0.036403,0.1937,0.1000
0.036594,1.1937,0.1000
0.036852,0.1937,0.1000
0.037046,0.1937,0.1000
0.037224,0.1937,0.1000
0.037396,0.5937,0.1000
0.037593,0.1937,0.1000
0.037852,0.1937,0.1000
0.038045,0.1937,0.1000
0.038223,0.1937,0.1000
0.038395,0.1937,0.1000
0.038593,0.3937,0.1000
0.038850,0.3937,0.1000
0.039045,-0.0063,0.1000
0.039222,0.1937,0.1000
0.039394,2.3937,0.1000
0.039593,0.5937,0.1000
0.039852,0.1937,0.1000
0.040045,0.1937,0.1000
0.040223,0.1937,0.1000
0.040395,0.1937,0.1000
0.040593,0.1937,0.1000
0.040850,0.1937,0.1000
0.041045,0.1937,0.1000
0.041222,0.1937,0.1000
0.041394,3.1937,0.1000
0.041593,0.3937,0.1000
0.041852,0.1937,0.1000
0.042046,0.1937,0.1000
0.042223,0.1937,0.1000
0.042395,0.1937,0.1000
0.042593,0.1937,0.1000
0.042850,0.1937,0.1000
0.043045,0.1937,0.1000
0.043222,0.1937,0.1000
0.043394,2.9937,0.1000
0.043593,0.1937,0.1000
0.043852,0.1937,0.1000
0.044046,0.1937,0.1000
0.044224,0.1937,0.1000
0.044396,0.1937,0.1000
0.044592,0.1937,0.1000
0.044850,0.1937,0.1000
0.045044,0.1937,0.1000
0.045222,0.1937,0.1000
0.045394,0.1937,0.1000
0.045593,0.1937,0.1000
0.045866,0.1937,0.1000
0.046066,0.1937,0.1000
0.046244,2.9937,0.1000
0.046416,0.1937,0.1000
0.046587,0.1937,0.1000
0.046848,0.1937,0.1000
0.047043,0.1937,0.1000
0.047215,0.1937,0.1000
0.047393,0.1937,0.1000
0.047593,0.1937,0.1000
0.047852,0.1937,0.1000
0.048046,0.1937,0.1000
0.048223,0.1937,0.1000
0.048395,0.1937,0.1000
0.048644,0.3937,0.1000
0.048985,0.1937,0.1000
0.049180,0.1937,0.1000
0.049358,0.1937,0.1000
0.049529,0.1937,0.1000
0.049701,-0.4063,0.1000
0.049966,0.1937,0.1000
0.050166,0.1937,0.1000
0.050344,0.5937,0.1000
0.050516,0.1937,0.1000
0.050687,0.1937,0.1000
0.050948,0.1937,0.1000
0.051143,0.3937,0.1000
0.051321,0.1937,0.1000
0.051492,0.1937,0.1000
0.051664,0.1937,0.1000
0.051926,-0.0063,0.1000
0.052120,0.1937,0.1000
0.052298,0.3937,0.1000
0.052469,0.1937,0.1000
0.052641,0.1937,0.1000
0.052904,0.1937,0.1000
0.053099,2.3937,0.1000
0.053277,0.1937,0.1000
0.053448,0.1937,0.1000
0.053620,0.1937,0.1000
0.053879,0.1937,0.1000
0.054072,0.1937,0.1000
0.054250,0.5937,0.1000
0.054422,0.1937,0.1000
0.054593,0.1937,0.1000
0.054850,0.1937,0.1000
0.055045,0.1937,0.1000
0.055222,0.1937,0.1000
0.055394,2.3937,0.1000
0.055593,0.1937,0.1000
0.055851,0.3937,0.1000
0.056045,0.1937,0.1000
0.056222,0.1937,0.1000
0.056394,0.1937,0.1000
0.056593,0.1937,0.1000
0.056849,0.1937,0.1000
0.057044,0.1937,0.1000
0.057223,0.1937,0.1000
0.057394,2.5937,0.1000
0.057593,0.5937,0.1000
0.057856,0.1937,0.1000
0.058050,0.1937,0.1000
0.058228,0.3937,0.1000
0.058399,1.9937,0.1000
0.058592,0.1937,0.1000
0.058849,0.1937,0.1000
0.059044,2.9937,0.1000
0.059216,0.1937,0.1000
0.059393,0.3937,0.1000
0.059593,0.1937,0.1000
0.059865,0.1937,0.1000
0.060058,0.3937,0.1000
0.060237,0.1937,0.1000
0.060408,0.1937,0.1000
0.060595,0.3937,0.1000
0.060852,0.1937,0.1000
0.061047,-0.0063,0.1000
0.061224,0.1937,0.1000
0.061396,-0.0063,0.1000
0.061593,0.1937,0.1000
0.061860,0.1937,0.1000
0.062060,0.1937,0.1000
0.062237,0.1937,0.1000
0.062409,0.1937,0.1000
0.062595,0.1937,0.1000
0.062855,0.1937,0.1000
0.063050,0.5937,0.1000
0.063228,0.3937,0.1000
0.063400,0.1937,0.1000
0.063593,0.9937,0.1000
0.063859,0.1937,0.1000
0.064052,0.5937,0.1000
0.064230,0.1937,0.1000
0.064402,0.1937,0.1000
0.064593,0.1937,0.1000
0.064849,0.1937,0.1000
0.065044,2.3937,0.1000
0.065216,0.1937,0.1000
0.065393,0.1937,0.1000
0.065593,0.1937,0.1000
0.065851,0.1937,0.1000
0.066045,0.1937,0.1000
0.066222,0.1937,0.1000
0.066394,2.3937,0.1000
0.066593,0.3937,0.1000
0.066849,0.1937,0.1000
0.067044,2.3937,0.1000
0.067216,0.1937,0.1000
0.067393,0.1937,0.1000
0.067593,0.1937,0.1000
0.067851,0.1937,0.1000
0.068045,0.1937,0.1000
0.068222,0.1937,0.1000
0.068394,3.1937,0.1000
0.068593,0.1937,0.1000
0.068849,0.1937,0.1000
0.069044,0.1937,0.1000
0.069222,0.1937,0.1000
0.069393,0.1937,0.1000
0.069593,0.1937,0.1000
0.069851,0.3937,0.1000
0.070045,0.1937,0.1000
0.070222,0.3937,0.1000
0.070394,2.3937,0.1000
0.070593,0.1937,0.1000
0.070849,0.3937,0.1000
0.071044,2.3937,0.1000
0.071216,0.1937,0.1000
0.071393,0.3937,0.1000
0.071593,0.3937,0.1000
0.071851,0.1937,0.1000
0.072045,0.3937,0.1000
0.072222,0.1937,0.1000
0.072394,2.9937,0.1000
0.072593,0.1937,0.1000
0.072849,0.1937,0.1000
0.073044,0.1937,0.1000
0.073223,0.1937,0.1000
0.073394,0.3937,0.1000
0.073592,0.3937,0.1000
0.073851,0.3937,0.1000
0.074045,0.3937,0.1000
0.074222,0.1937,0.1000
0.074394,0.5937,0.1000
0.074592,0.1937,0.1000
0.074862,0.1937,0.1000
0.075057,0.1937,0.1000
0.075235,0.1937,0.1000
0.075406,0.1937,0.1000
