t_s,i_a,u_v
0.000000,0.3937,0.0000
0.000471,0.3937,0.7145
0.000803,0.5937,1.1902
0.000998,0.7937,1.4532
0.001171,0.9937,1.6720
0.001344,1.5937,1.8471
0.001516,1.9937,1.9922
0.001795,2.5937,2.1573
0.001995,2.9937,2.2419
0.002168,3.5937,2.2715
0.002341,3.7937,2.2865
0.002513,4.1937,2.2725
0.002758,4.9937,2.1701
0.002962,5.1937,2.0676
0.003135,5.1937,1.9808
0.003307,5.7937,1.8510
0.003479,5.5937,1.7357
0.003731,5.3937,1.5879
0.003931,5.5937,1.4538
0.004104,5.5937,1.3379
0.004276,5.3937,1.2370
0.004450,5.3937,1.1350
0.004702,4.9937,1.0297
0.004906,3.9937,1.0302
0.005079,4.9937,0.9579
0.005251,6.1937,0.7992
0.005423,4.1937,0.7852
0.005672,3.7937,0.8068
0.005872,3.5937,0.8409
0.006045,3.5937,0.8705
0.006217,3.3937,0.9144
0.006393,3.3937,0.9592
0.006638,3.1937,1.0423
0.006840,3.1937,1.1108
0.007013,3.1937,1.1695
0.007185,3.1937,1.2279
0.007357,3.5937,1.2572
0.007606,3.3937,1.3207
0.007800,3.3937,1.3702
0.007979,3.3937,1.4159
0.008151,3.5937,1.4453
0.008323,3.5937,1.4747
0.008568,3.5937,1.5165
0.008766,3.7937,1.5337
0.008945,3.7937,1.5492
0.009116,3.9937,1.5497
0.009288,3.9937,1.5501
0.009537,4.7937,1.4670
0.009731,3.9937,1.4675
0.009911,4.7937,1.4074
0.010083,4.1937,1.3934
0.010255,4.1937,1.3794
0.010500,4.3937,1.3388
0.010698,3.9937,1.3393
0.010877,4.1937,1.3247
0.011049,3.9937,1.3252
0.011221,4.1937,1.3112
0.011472,3.9937,1.3118
0.011666,3.9937,1.3123
0.011845,3.9937,1.3128
0.012017,3.9937,1.3133
0.012208,3.1937,1.3780
0.012454,3.9937,1.3787
0.012651,3.7937,1.3958
0.012830,3.9937,1.3963
0.013002,3.9937,1.3967
0.013199,4.1937,1.3806
0.013453,4.1937,1.3599
0.013647,2.9937,1.4421
0.013820,4.1937,1.4280
0.013998,4.1937,1.4135
0.014200,4.1937,1.3970
0.014449,4.3937,1.3558
0.014643,4.1937,1.3399
0.014816,3.9937,1.3404
0.014994,4.1937,1.3259
0.015201,4.1937,1.3090
0.015478,4.1937,1.2865
0.015668,3.9937,1.2870
