t_s,i_a,u_v
0.000000,0.3937,0.1000
0.000461,0.1937,0.1000
0.000637,-0.0063,0.1000
0.000810,0.3937,0.1000
0.001150,0.1937,0.1000
0.001348,-0.0063,0.1000
0.001521,0.1937,0.1000
0.001693,0.1937,0.1000
0.001864,0.1937,0.1000
0.002158,0.1937,0.1000
0.002361,0.3937,0.1000
0.002535,0.1937,0.1000
0.002706,0.1937,0.1000
0.002878,0.1937,0.1000
0.003131,0.1937,0.1000
0.003334,0.3937,0.1000
0.003507,0.1937,0.1000
0.003679,0.1937,0.1000
0.003853,-0.0063,0.1000
0.004115,0.3937,0.1000
0.004316,0.3937,0.1000
0.004490,0.3937,0.1000
0.004661,0.1937,0.1000
0.004967,0.3937,0.1000
0.005275,0.1937,0.1000
0.005477,0.1937,0.1000
0.005649,0.3937,0.1000
0.005820,0.3937,0.1000
0.005992,0.1937,0.1000
0.006263,0.3937,0.1000
0.006460,0.3937,0.1000
0.006632,0.3937,0.1000
0.006803,-0.0063,0.1000
0.006975,0.1937,0.1000
0.007229,0.5937,0.1000
0.007428,0.1937,0.1000
0.007599,0.3937,0.1000
0.007771,0.1937,0.1000
0.007943,0.3937,0.1000
0.008203,0.1937,0.1000
0.008406,-1.0063,0.1000
0.008578,0.1937,0.1000
0.008750,0.3937,0.1000
0.008922,0.3937,0.1000
0.009173,0.1937,0.1000
0.009378,0.3937,0.1000
0.009549,0.3937,0.1000
0.009721,0.3937,0.1000
0.009896,0.1937,0.1000
0.010154,0.1937,0.1000
0.010357,0.1937,0.1000
0.010529,0.1937,0.1000
0.010700,1.9937,0.1000
0.010872,0.1937,0.1000
0.011123,0.1937,0.1000
0.011328,0.1937,0.1000
0.011499,0.1937,0.1000
0.011671,0.3937,0.1000
0.011844,0.3937,0.1000
0.012101,0.3937,0.1000
0.012304,0.1937,0.1000
0.012475,0.3937,0.1000
0.012647,-0.6063,0.1000
0.012819,0.1937,0.1000
0.013070,0.3937,0.1000
0.013274,0.1937,0.1000
0.013446,0.3937,0.1000
0.013618,0.3937,0.1000
0.013790,0.3937,0.1000
0.014047,0.1937,0.1000
0.014250,0.3937,0.1000
0.014421,0.3937,0.1000
0.014593,0.1937,0.1000
0.014765,0.1937,0.1000
0.015016,0.3937,0.1000
0.015214,0.3937,0.1000
0.015393,0.1937,0.1000
0.015564,0.1937,0.1000
0.015737,0.1937,0.1000
0.015994,0.3937,0.1000
0.016190,0.7937,0.1000
0.016368,0.1937,0.1000
0.016540,0.1937,0.1000
0.016712,0.3937,0.1000
0.016963,0.1937,0.1000
0.017162,0.1937,0.1000
0.017340,0.1937,0.1000
0.017511,0.1937,0.1000
0.017683,0.1937,0.1000
0.017940,0.1937,0.1000
0.018137,0.3937,0.1000
0.018315,0.3937,0.1000
0.018487,0.3937,0.1000
0.018658,0.1937,0.1000
0.018909,0.1937,0.1000
0.019108,0.3937,0.1000
0.019286,0.3937,0.1000
0.019457,0.3937,0.1000
0.019629,0.3937,0.1000
0.019886,0.3937,0.1000
0.020083,0.3937,0.1000
0.020261,0.3937,0.1000
0.020432,0.3937,0.1000
0.020604,0.3937,0.1000
0.020855,0.3937,0.1000
0.021054,0.1937,0.1000
0.021232,0.1937,0.1000
0.021403,0.3937,0.1000
0.021597,0.5937,0.1000
0.021866,0.3937,0.1000
0.022062,0.3937,0.1000
0.022240,0.3937,0.1000
0.022412,0.1937,0.1000
0.022592,0.1937,0.1000
0.022843,0.1937,0.1000
0.023041,0.3937,0.1000
0.023213,0.1937,0.1000
0.023390,0.1937,0.1000
0.023594,0.1937,0.1000
0.023862,0.3937,0.1000
0.024065,0.1937,0.1000
0.024243,0.3937,0.1000
0.024414,0.3937,0.1000
0.024586,0.3937,0.1000
0.024841,0.1937,0.1000
0.025040,0.1937,0.1000
0.025211,0.1937,0.1000
0.025389,0.3937,0.1000
0.025594,0.3937,0.1000
0.025865,0.1937,0.1000
0.026061,0.1937,0.1000
0.026239,0.1937,0.1000
0.026411,0.3937,0.1000
