t_s,i_a,u_v
0.000000,0.2563,0.0000
0.000461,0.2563,0.0215
0.000637,0.2563,0.0297
0.000993,0.0563,0.0471
0.001179,0.0563,0.0561
0.001351,0.2563,0.0641
0.001524,0.2563,0.0722
0.001697,0.2563,0.0803
0.001988,0.0563,0.0944
0.002199,0.0563,0.1047
0.002371,0.2563,0.1127
0.002544,0.4563,0.1205
0.002716,0.2563,0.1285
0.002969,0.2563,0.1403
0.003155,0.2563,0.1490
0.003327,0.2563,0.1570
0.003499,0.2563,0.1651
0.003672,0.2563,0.1731
0.003921,0.2563,0.1848
0.004131,0.2563,0.1946
0.004303,0.2563,0.2026
0.004475,0.2563,0.2106
0.004648,0.2563,0.2187
0.004899,0.4563,0.2299
0.005086,0.4563,0.2383
0.005258,0.4563,0.2460
0.005430,0.4563,0.2537
0.005602,0.4563,0.2613
0.005851,0.4563,0.2725
0.006063,0.4563,0.2820
0.006235,0.4563,0.2896
0.006407,0.4563,0.2973
0.006579,0.4563,0.3050
0.006831,0.4563,0.3163
0.007017,0.4563,0.3246
0.007189,0.4563,0.3323
0.007361,0.4563,0.3400
0.007533,0.4563,0.3477
0.007783,0.4563,0.3589
0.007988,0.4563,0.3680
0.008166,0.4563,0.3760
0.008338,0.4563,0.3837
0.008510,0.4563,0.3914
0.008764,0.4563,0.4027
0.008944,0.6563,0.4104
0.009123,0.4563,0.4184
0.009295,0.8563,0.4254
0.009467,0.4563,0.4331
0.009719,0.4563,0.4444
0.009924,0.4563,0.4536
0.010102,0.6563,0.4612
0.010274,0.6563,0.4685
0.010446,0.4563,0.4762
0.010698,0.6563,0.4870
0.010878,0.6563,0.4947
0.011056,0.6563,0.5023
0.011228,0.6563,0.5096
0.011400,0.6563,0.5170
0.011652,0.6563,0.5278
0.011857,0.6563,0.5365
0.012035,0.6563,0.5441
0.012207,0.8563,0.5511
0.012391,0.4563,0.5594
0.012643,0.6563,0.5701
0.012823,0.6563,0.5778
0.012995,0.6563,0.5852
0.013192,0.6563,0.5936
0.013389,0.4563,0.6024
0.013641,0.8563,0.6127
0.013846,0.6563,0.6215
0.014025,0.8563,0.6288
0.014197,0.6563,0.6361
0.014389,1.6563,0.6424
0.014644,0.8563,0.6528
0.014824,0.8563,0.6602
0.014996,1.0563,0.6668
0.015193,0.8563,0.6749
