t_s,i_a,u_v
0.000000,0.1937,0.0000
0.000474,0.5937,0.5605
0.000815,0.7937,0.9400
0.001002,0.5937,1.1611
0.001175,0.9937,1.3416
0.001349,1.1937,1.5111
0.001521,1.7937,1.6428
0.001797,2.3937,1.7967
0.002008,2.3937,1.9144
0.002181,2.9937,1.9748
0.002353,2.5937,2.0588
0.002525,3.3937,2.0950
0.002771,3.9937,2.0955
0.002969,4.1937,2.0822
0.003142,4.7937,2.0345
0.003314,4.9937,1.9752
0.003486,4.9937,1.9158
0.003748,5.1937,1.8073
0.003959,5.3937,1.7052
0.004132,5.3937,1.6215
0.004304,5.3937,1.5383
0.004476,5.3937,1.4551
0.004728,5.3937,1.3332
0.004926,5.1937,1.2511
0.005099,5.1937,1.1794
0.005270,5.1937,1.1086
0.005444,4.9937,1.0485
0.005703,4.7937,0.9772
0.005913,4.3937,0.9485
0.006086,3.9937,0.9489
0.006258,3.9937,0.9492
0.006430,3.7937,0.9615
0.006675,3.7937,0.9791
0.006873,3.5937,1.0070
0.007046,3.5937,1.0314
0.007218,3.5937,1.0557
0.007392,3.5937,1.0802
0.007651,3.3937,1.1347
0.007862,3.3937,1.1791
0.008035,3.3937,1.2155
0.008207,4.7937,1.1681
0.008379,3.3937,1.2043
0.008624,3.3937,1.2559
0.008815,3.3937,1.2961
0.008995,3.3937,1.3340
0.009167,3.5937,1.3582
0.009340,3.5937,1.3826
0.009599,3.5937,1.4191
0.009803,3.5937,1.4479
0.009983,3.7937,1.4608
0.010155,3.7937,1.4731
0.010327,3.7937,1.4854
0.010576,3.9937,1.4860
0.010767,3.7937,1.4996
0.010947,3.9937,1.5000
0.011119,4.7937,1.4526
0.011291,4.1937,1.4411
0.011549,4.3937,1.4058
0.011754,4.3937,1.3778
0.011933,4.1937,1.3657
0.012105,4.1937,1.3542
0.012277,3.9937,1.3546
0.012523,4.7937,1.2868
0.012715,4.1937,1.2739
0.012894,4.1937,1.2618
0.013066,4.1937,1.2503
0.013237,3.9937,1.2506
0.013496,3.9937,1.2512
0.013701,3.9937,1.2516
0.013880,3.9937,1.2520
0.014052,3.7937,1.2643
0.014224,3.9937,1.2647
0.014469,3.7937,1.2823
0.014661,3.9937,1.2827
0.014840,3.9937,1.2831
0.015012,3.7937,1.2954
0.015198,3.7937,1.3087
0.015457,3.9937,1.3093
0.015662,3.7937,1.3239
0.015841,3.9937,1.3243
0.016013,3.9937,1.3247
0.016204,3.9937,1.3251
0.016449,3.9937,1.3256
0.016641,3.9937,1.3261
0.016814,3.9937,1.3264
0.017000,3.9937,1.3268
0.017200,3.9937,1.3273
0.017461,3.9937,1.3278
0.017665,3.9937,1.3283
0.017844,3.9937,1.3287
0.018016,4.1937,1.3171
0.018202,4.1937,1.3046
0.018447,3.9937,1.3051
0.018639,3.9937,1.3055
0.018812,4.1937,1.2939
0.018998,3.7937,1.3072
0.019200,3.9937,1.3077
0.019475,3.9937,1.3083
0.019677,3.9937,1.3087
0.019856,5.5937,1.2097
0.020028,3.9937,1.2100
0.020200,3.9937,1.2104
0.020447,3.7937,1.2281
0.020637,3.7937,1.2417
0.020810,3.7937,1.2541
0.020998,3.5937,1.2806
0.021200,3.7937,1.2951
0.021463,3.7937,1.3139
0.021674,3.7937,1.3290
0.021853,2.9937,1.3915
0.022025,3.7937,1.4038
0.022197,3.7937,1.4162
0.022448,3.7937,1.4341
0.022637,3.9937,1.4345
0.022810,4.1937,1.4229
0.023002,3.9937,1.4233
0.023200,3.9937,1.4238
0.023461,4.1937,1.4062
0.023664,4.3937,1.3785
0.023843,4.1937,1.3664
0.024015,4.1937,1.3549
0.024200,4.1937,1.3424
0.024447,4.3937,1.3087
0.024637,4.1937,1.2959
0.024810,4.7937,1.2482
0.025002,5.1937,1.1686
0.025200,3.9937,1.1691
0.025460,3.9937,1.1696
0.025663,3.9937,1.1701
0.025842,3.9937,1.1705
0.026014,3.9937,1.1708
0.026200,3.7937,1.1842
0.026447,3.7937,1.2018
0.026636,3.7937,1.2154
0.026809,3.7937,1.2278
0.027001,5.3937,1.1349
0.027200,3.7937,1.1491
0.027460,3.5937,1.1858
0.027663,3.7937,1.2003
0.027842,3.5937,1.2256
0.028014,3.5937,1.2498
0.028200,3.3937,1.2890
0.028447,3.5937,1.3238
0.028637,3.5937,1.3506
0.028810,3.7937,1.3630
0.029001,5.5937,1.2573
0.029319,3.7937,1.2801
0.029655,3.7937,1.3041
0.029850,3.5937,1.3316
0.030022,3.7937,1.3439
0.030194,3.7937,1.3563
0.030366,3.7937,1.3686
0.030638,3.9937,1.3692
0.030846,3.9937,1.3696
0.031018,3.9937,1.3700
0.031190,3.9937,1.3704
0.031362,3.9937,1.3707
0.031611,3.9937,1.3713
0.031800,4.7937,1.3192
0.031978,3.9937,1.3196
0.032150,3.9937,1.3200
0.032322,3.9937,1.3203
0.032587,4.1937,1.3025
0.032789,3.9937,1.3030
0.032968,3.9937,1.3033
0.033139,3.9937,1.3037
0.033311,4.1937,1.2922
0.033568,3.9937,1.2927
0.033757,3.9937,1.2931
0.033935,3.9937,1.2935
0.034107,4.9937,1.2342
0.034279,3.9937,1.2346
0.034541,3.9937,1.2351
